W_50 [mm],Freq [GHz],"dB(S(1,1)) []","dB(S(2,1)) []",im(Gamma(1:1)) [],re(Gamma(1:1)) [],re(Zo(1:1)) [],"ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.5,59.6,-11.97422422,-8.222244287,1993.301015,5.64897744,164.6406259,78.26756464,148.613409
0.5,59.65,-11.69925433,-8.231768362,1995.634801,5.651893401,164.5981301,73.83630175,147.7726043
0.5,59.7,-11.45780707,-8.236910361,1997.967832,5.654812775,164.5558252,69.34319207,146.8176534
0.5,59.75,-11.24700283,-8.243590288,2000.300109,5.657735545,164.5137105,64.79756787,145.7623534
0.5,59.8,-11.06474043,-8.256269761,2002.631637,5.660661697,164.4717848,60.20350507,144.6302864
0.5,59.85,-10.90973498,-8.277761681,2004.962417,5.663591214,164.4300475,55.56206042,143.4503954
0.5,59.9,-10.78149223,-8.309278535,2007.292451,5.666524082,164.3884974,50.87321576,142.2532024
0.5,59.95,-10.68023341,-8.350617011,2009.621744,5.669460284,164.3471337,46.137565,141.067974
0.5,60,-10.60677642,-8.400395326,2011.950296,5.672399806,164.3059556,41.35776209,139.9207982
0.5,60.05,-10.56237553,-8.4562906,2014.278111,5.675342632,164.2649621,36.53971562,138.8333615
0.5,60.1,-10.54852185,-8.515252517,2016.605192,5.678288747,164.2241524,31.69347944,137.8221768
0.5,60.15,-10.56671129,-8.573690726,2018.93154,5.681238136,164.1835255,26.83376106,136.8980458
0.5,60.2,-10.61819352,-8.627646359,2021.257159,5.684190784,164.1430807,21.97996351,136.0656127
0.5,60.25,-10.70372372,-8.672964134,2023.582051,5.687146677,164.102817,17.1557012,135.3229426
0.5,60.3,-10.82334477,-8.705482182,2025.906219,5.6901058,164.0627335,12.38778828,134.6611357
0.5,60.35,-10.9762284,-8.721252934,2028.229665,5.693068138,164.0228295,7.704779531,134.0640559
0.5,60.4,-11.16059826,-8.716800693,2030.552391,5.696033676,163.983104,3.135226392,133.5083021
0.5,60.45,-11.37374561,-8.689410647,2032.874401,5.6990024,163.9435563,-1.294131637,132.9635763
0.5,60.5,-11.61213302,-8.637431742,2035.195696,5.701974297,163.9041854,-5.560008978,132.3935919
0.5,60.55,-11.87156745,-8.560564696,2037.516279,5.704949351,163.8649906,-9.643857916,131.7576159
0.5,60.6,-12.14741474,-8.460099549,2039.836153,5.707927548,163.825971,-13.53268052,131.0126537
0.5,60.65,-12.43482577,-8.339066969,2042.15532,5.710908874,163.7871258,-17.21934434,130.1161875
0.5,60.7,-12.7289484,-8.202274098,2044.473782,5.713893316,163.7484541,-20.70245498,129.0292893
0.5,60.75,-13.02510729,-8.0562067,2046.791542,5.71688086,163.7099552,-23.98588749,127.7198745
0.5,60.8,-13.31894248,-7.90879109,2049.108602,5.719871491,163.6716283,-27.07809636,126.1658396
0.5,60.85,-13.6065053,-7.76901901,2051.424965,5.722865196,163.6334725,-29.99131594,124.3578259
0.5,60.9,-13.88431518,-7.646446894,2053.740633,5.725861961,163.5954871,-32.74074156,122.3013511
0.5,60.95,-14.1493838,-7.550591134,2056.055609,5.728861773,163.5576712,-35.34375418,120.0180398
0.5,61,-14.3992141,-7.490256852,2058.369894,5.731864619,163.5200241,-37.81922722,117.5456878
0.5,61.05,-14.63178084,-7.472858888,2060.683491,5.734870484,163.482545,-40.18693424,114.9369552
0.5,61.1,-14.84549884,-7.503813071,2062.996403,5.737879356,163.4452331,-42.46706335,112.2566462
0.5,61.15,-15.03918377,-7.586080967,2065.308632,5.740891222,163.4080876,-44.67983545,109.5777833
0.5,61.2,-15.2120092,-7.719932043,2067.62018,5.743906067,163.3711078,-46.84521943,106.9769582
0.5,61.25,-15.36346285,-7.902944094,2069.93105,5.74692388,163.3342929,-48.98273495,104.5296057
0.5,61.3,-15.49330446,-8.130210202,2072.241243,5.749944647,163.2976421,-51.11133324,102.3058228
0.5,61.35,-15.60152682,-8.394679908,2074.550762,5.752968356,163.2611547,-53.24934573,100.3671294
0.5,61.4,-15.68832167,-8.687549905,2076.85961,5.755994993,163.22483,-55.4144911,98.76423262
0.5,61.45,-15.75405145,-8.998638521,2079.167788,5.759024546,163.1886671,-57.62393108,97.53555829
0.5,61.5,-15.79922816,-9.316718481,2081.4753,5.762057002,163.1526654,-59.89436584,96.70614775
0.5,61.55,-15.82450006,-9.629828337,2083.782146,5.765092349,163.1168242,-62.24215945,96.2865449
0.5,61.6,-15.83064727,-9.92561883,2086.08833,5.768130574,163.0811426,-64.6834858,96.27149411
0.5,61.65,-15.81858714,-10.19180343,2088.393853,5.771171665,163.0456199,-67.23448431,96.63859232
0.5,61.7,-15.78939038,-10.41676276,2090.698718,5.774215609,163.0102556,-69.91141309,97.34739186
0.5,61.75,-15.7443089,-10.59029708,2093.002928,5.777262394,162.9750487,-72.73078489,98.33970342
0.5,61.8,-15.68481637,-10.70444086,2095.306483,5.780312008,162.9399986,-75.70946645,99.54183396
0.5,61.85,-15.61266222,-10.75417864,2097.609387,5.783364438,162.9051046,-78.86471685,100.8691036
0.5,61.9,-15.52993931,-10.73787607,2099.911641,5.786419674,162.8703661,-82.21413217,102.2322797
0.5,61.95,-15.43916417,-10.65729149,2102.213248,5.789477702,162.8357822,-85.77545492,103.5448359
0.5,62,-15.34336687,-10.51715088,2104.51421,5.792538511,162.8013523,-89.56619675,104.7295712
0.5,62.05,-15.24618407,-10.32439636,2106.81453,5.795602089,162.7670757,-93.60301535,105.7233237
0.5,62.1,-15.1519439,-10.08729551,2109.114208,5.798668424,162.7329517,-97.90078532,106.4791705
0.5,62.15,-15.06572489,-9.814598293,2111.413247,5.801737505,162.6989797,-102.4713165,106.9662574
0.5,62.2,-14.99336368,-9.514868684,2113.71165,5.80480932,162.6651589,-107.3217117,107.1679225
0.5,62.25,-14.94138018,-9.196039943,2116.009419,5.807883857,162.6314887,-112.4524302,107.0789389
0.5,62.3,-14.9167873,-8.865180254,2118.306555,5.810961105,162.5979684,-117.8552363,106.7025862
0.5,62.35,-14.92676095,-8.528421528,2120.603061,5.814041053,162.5645974,-123.5113563,106.0480109
0.5,62.4,-14.97816916,-8.190995887,2122.898939,5.817123689,162.5313749,-129.3902936,105.1281018
0.5,62.45,-15.07699695,-7.857331128,2125.19419,5.820209001,162.4983003,-135.4497996,103.9579254
0.5,62.5,-15.22774817,-7.531169124,2127.488817,5.82329698,162.465373,-141.6373829,102.5536674
0.5,62.55,-15.4329388,-7.215683725,2129.782823,5.826387613,162.4325923,-147.8934346,100.931983
0.5,62.6,-15.69279785,-6.913584799,2132.076208,5.829480889,162.3999576,-154.1556139,99.10964988
0.5,62.65,-16.00525159,-6.627202119,2134.368975,5.832576798,162.3674682,-160.3637443,97.10342793
0.5,62.7,-16.36619561,-6.358547386,2136.661127,5.835675328,162.3351235,-166.4642958,94.93004685
0.5,62.75,-16.76998574,-6.109355444,2138.952664,5.838776469,162.3029228,-172.4136693,92.60625762
0.5,62.8,-17.21003425,-5.881107371,2141.24359,5.84188021,162.2708655,-178.1798775,90.14890085
0.5,62.85,-17.67939473,-5.675039094,2143.533905,5.844986539,162.238951,176.2573457,87.5749568
0.5,62.9,-18.17124967,-5.492139652,2145.823613,5.848095448,162.2071787,170.9076494,84.90155363
0.5,62.95,-18.67925891,-5.333143452,2148.112715,5.851206923,162.1755479,165.7718907,82.1459206
0.5,63,-19.19776686,-5.198520735,2150.401212,5.854320956,162.144058,160.8442199,79.32528217
0.55,57,-14.82700465,-6.408075505,1941.615123,5.307509736,147.1302959,178.8567342,49.4782289
0.55,57.05,-14.95506219,-6.399234337,1943.905704,5.310604931,147.0968435,175.710072,47.84587165
0.55,57.1,-15.07536381,-6.396919967,1946.195612,5.313702982,147.063549,172.6184771,46.24764921
0.55,57.15,-15.18753397,-6.399686412,1948.484848,5.316803875,147.0304116,169.5770494,44.6907732
0.55,57.2,-15.29129912,-6.405830726,1950.773415,5.319907599,146.9974304,166.5810143,43.18028605
0.55,57.25,-15.38647755,-6.413480616,1953.061315,5.323014141,146.9646049,163.6257274,41.71861733
0.55,57.3,-15.4729708,-6.420700652,1955.34855,5.326123487,146.9319341,160.7066692,40.30532497
0.55,57.35,-15.5507564,-6.425606582,1957.635124,5.329235624,146.8994175,157.8194327,38.93705517
0.55,57.4,-15.61988218,-6.426475993,1959.921038,5.332350542,146.8670542,154.9597058,37.60772603
0.55,57.45,-15.68046196,-6.421844386,1962.206295,5.335468226,146.8348435,152.1232509,36.30891004
0.55,57.5,-15.73267272,-6.410578172,1964.490896,5.338588664,146.8027846,149.3058812,35.03036662
0.55,57.55,-15.77675317,-6.391919807,1966.774845,5.341711844,146.770877,146.5034375,33.76066175
0.55,57.6,-15.81300393,-6.365504224,1969.058144,5.344837755,146.7391198,143.7117639,32.48780864
0.55,57.65,-15.84178928,-6.331349196,1971.340795,5.347966383,146.7075123,140.9266848,31.19987153
0.55,57.7,-15.86354064,-6.289824757,1973.622799,5.351097716,146.6760538,138.143984,29.88548901
0.55,57.75,-15.87876203,-6.24160798,1975.904161,5.354231743,146.6447436,135.3593872,28.53429142
0.55,57.8,-15.88803779,-6.187629467,1978.184881,5.357368452,146.6135811,132.568548,27.13720391
0.55,57.85,-15.89204275,-6.129017081,1980.464962,5.36050783,146.5825655,129.7670418,25.68664033
0.55,57.9,-15.8915555,-6.067041116,1982.744406,5.363649866,146.5516961,126.9503676,24.17660219
0.55,57.95,-15.88747508,-6.003063669,1985.023216,5.366794548,146.5209722,124.1139632,22.60270138
0.55,58,-15.8808419,-5.938493651,1987.301393,5.369941865,146.4903932,121.2532385,20.96212532
0.55,58.05,-15.87286359,-5.874747861,1989.57894,5.373091804,146.4599584,118.363634,19.25356158
0.55,58.1,-15.8649466,-5.813217868,1991.85586,5.376244355,146.4296671,115.4407154,17.47709484
0.55,58.15,-15.85873468,-5.755242099,1994.132153,5.379399506,146.3995186,112.4803189,15.63408525
0.55,58.2,-15.85615499,-5.702082454,1996.407824,5.382557246,146.3695123,109.4787681,13.72703339
0.55,58.25,-15.8594729,-5.654904896,1998.682872,5.385717563,146.3396474,106.4331931,11.75943406
0.55,58.3,-15.87135565,-5.61476372,2000.957302,5.388880445,146.3099235,103.3419919,9.735618878
0.55,58.35,-15.89494416,-5.582589513,2003.231114,5.392045883,146.2803397,100.2054953,7.66058669
0.55,58.4,-15.93393024,-5.559181192,2005.504311,5.395213865,146.2508955,97.02691434,5.539820236
0.55,58.45,-15.9926322,-5.545202859,2007.776896,5.398384379,146.2215902,93.81368542,3.379088015
0.55,58.5,-16.07605483,-5.541186601,2010.04887,5.401557415,146.1924232,90.57936133,1.184231184
0.55,58.55,-16.18990678,-5.547542834,2012.320235,5.404732963,146.1633938,87.3462464,-1.039063202
0.55,58.6,-16.34052615,-5.564580324,2014.590994,5.40791101,146.1345013,84.14901339,-3.285498955
0.55,58.65,-16.53462749,-5.592538883,2016.861148,5.411091547,146.1057453,81.03955483,-5.550410049
0.55,58.7,-16.77872078,-5.63163887,2019.1307,5.414274562,146.077125,78.09323852,-7.829987942
0.55,58.75,-17.0779551,-5.68215326,2021.399651,5.417460046,146.0486398,75.41639775,-10.121469
0.55,58.8,-17.43400121,-5.744510002,2023.668005,5.420647987,146.0202891,73.15392796,-12.42322831
0.55,58.85,-17.8414498,-5.819434106,2025.935762,5.423838375,145.9920723,71.49355369,-14.73467754
0.55,58.9,-18.28226143,-5.908138047,2028.202925,5.4270312,145.9639888,70.6585213,-17.05577722
0.55,58.95,-18.71866538,-6.012560113,2030.469496,5.430226451,145.9360379,70.87268777,-19.38582829
0.55,59,-19.08774052,-6.135620075,2032.735476,5.433424118,145.9082191,72.27658804,-21.7210001
0.55,59.05,-19.306049,-6.281385505,2035.000869,5.436624191,145.8805318,74.79192385,-24.04985727
0.55,59.1,-19.29422202,-6.454888512,2037.265675,5.439826659,145.8529754,78.00483581,-26.34628332
0.55,59.15,-19.01595346,-6.661108832,2039.529897,5.443031513,145.8255493,81.2157203,-28.5604828
0.55,59.2,-18.50009914,-6.902536767,2041.793537,5.446238742,145.7982528,83.70547795,-30.612414
0.55,59.25,-17.82258287,-7.175317648,2044.056597,5.449448337,145.7710855,85.01627631,-32.39779475
0.55,59.3,-17.06774417,-7.465860142,2046.319079,5.452660287,145.7440467,85.0263526,-33.81812041
0.55,59.35,-16.30180868,-7.751819219,2048.580984,5.455874582,145.7171359,83.84540288,-34.83013578
0.55,59.4,-15.56662353,-8.009607172,2050.842315,5.459091214,145.6903524,81.67873767,-35.48062138
0.55,59.45,-14.88438015,-8.224056379,2053.103073,5.462310171,145.6636958,78.73969585,-35.89005567
0.55,59.5,-14.26452559,-8.392612859,2055.363261,5.465531445,145.6371654,75.21207519,-36.19536169
0.55,59.55,-13.70926343,-8.522124614,2057.622881,5.468755026,145.6107607,71.24144553,-36.49940045
0.55,59.6,-13.21711662,-8.622836671,2059.881934,5.471980903,145.5844811,66.93867475,-36.85536908
0.55,59.65,-12.78499789,-8.704060901,2062.140422,5.475209068,145.5583261,62.3869896,-37.27738107
0.55,59.7,-12.40932001,-8.77250812,2064.398347,5.478439512,145.5322951,57.64896851,-37.75780395
0.55,59.75,-12.08653885,-8.832294902,2066.655711,5.481672224,145.5063876,52.77230123,-38.28060098
0.55,59.8,-11.81337966,-8.885555968,2068.912515,5.484907195,145.480603,47.79414765,-38.82882636
0.55,59.85,-11.58689628,-8.93309417,2071.168763,5.488144417,145.4549407,42.74427335,-39.38792635
0.55,59.9,-11.40444979,-8.974881031,2073.424455,5.491383879,145.4294003,37.64722113,-39.94675441
0.55,59.95,-11.26365575,-9.010393877,2075.679594,5.494625573,145.4039812,32.52376463,-40.49756144
0.55,60,-11.16232646,-9.038827548,2077.93418,5.497869489,145.3786829,27.391851,-41.03562931
0.55,60.05,-11.09842162,-9.059222296,2080.188217,5.501115619,145.3535048,22.26719696,-41.55885326
0.55,60.1,-11.07001273,-9.070539832,2082.441706,5.504363953,145.3284464,17.16366491,-42.06739347
0.55,60.15,-11.07526152,-9.071709313,2084.694648,5.507614482,145.3035073,12.09351265,-42.56343169
0.55,60.2,-11.11241024,-9.061657484,2086.947046,5.510867198,145.2786867,7.067583159,-43.0510345
0.55,60.25,-11.17977993,-9.03933243,2089.198902,5.514122092,145.2539843,2.095476984,-43.53611368
0.55,60.3,-11.27577262,-9.003727636,2091.450216,5.517379154,145.2293996,-2.814268564,-44.02647133
0.55,60.35,-11.39887357,-8.953911753,2093.700991,5.520638376,145.204932,-7.653984512,-44.53191814
0.55,60.4,-11.54765041,-8.889069252,2095.951229,5.52389975,145.180581,-12.41666114,-45.06445205
0.55,60.45,-11.72074705,-8.808557546,2098.200931,5.527163266,145.156346,-17.09573333,-45.63848146
0.55,60.5,-11.91687111,-8.711987162,2100.450099,5.530428916,145.1322267,-21.68487281,-46.27106864
0.55,60.55,-12.13477466,-8.599332759,2102.698735,5.533696692,145.1082225,-26.17780057,-46.98215269
0.55,60.6,-12.3732287,-8.471083775,2104.946841,5.536966584,145.084333,-30.56813238,-47.79468415
0.55,60.65,-12.63099266,-8.328443422,2107.194418,5.540238585,145.0605575,-34.8492677,-48.73456019
0.55,60.7,-12.90678023,-8.173581812,2109.441468,5.543512686,145.0368956,-39.01432959,-49.83018679
0.55,60.75,-13.1992235,-8.009940307,2111.687993,5.546788878,145.0133469,-43.05615998,-51.11141314
0.55,60.8,-13.50683694,-7.842565282,2113.933995,5.550067154,144.9899108,-46.96737134,-52.60749747
0.55,60.85,-13.82798298,-7.678415186,2116.179475,5.553347504,144.9665869,-50.74045327,-54.34371438
0.55,60.9,-14.16084062,-7.526532511,2118.424434,5.556629922,144.9433747,-54.3679307,-56.33629112
0.55,60.95,-14.50337813,-7.397910172,2120.668875,5.559914398,144.9202737,-57.84256906,-58.58570571
0.55,61,-14.85333085,-7.304841224,2122.9128,5.563200924,144.8972834,-61.15762207,-61.06913628
0.55,61.05,-15.20818478,-7.259583496,2125.156209,5.566489493,144.8744034,-64.3071182,-63.73399246
0.55,61.1,-15.56516683,-7.272365058,2127.399105,5.569780096,144.8516332,-67.2861831,-66.49552962
0.55,61.15,-15.92124255,-7.349101182,2129.641489,5.573072725,144.8289723,-70.09139616,-69.24157482
0.55,61.2,-16.27312275,-7.489529798,2131.883363,5.576367373,144.8064203,-72.7211793,-71.84546512
0.55,61.25,-16.6172808,-7.686521607,2134.124729,5.579664031,144.7839766,-75.17621476,-74.1847438
0.55,61.3,-16.94998286,-7.926926712,2136.365588,5.582962692,144.761641,-77.45988483,-76.16006707
0.55,61.35,-17.2673336,-8.193677795,2138.605941,5.586263347,144.7394128,-79.57872011,-77.7084844
0.55,61.4,-17.56534006,-8.468406054,2140.845791,5.58956599,144.7172916,-81.54283471,-78.80801848
0.55,61.45,-17.83999527,-8.7337986,2143.085139,5.592870611,144.6952771,-83.3663171,-79.47417751
0.55,61.5,-18.08738216,-8.975233346,2145.323986,5.596177204,144.6733687,-85.06753666,-79.75139026
0.55,61.55,-18.3037957,-9.181594036,2147.562335,5.599485761,144.6515659,-86.66932126,-79.70270237
0.55,61.6,-18.48587878,-9.345406907,2149.800186,5.602796275,144.6298685,-88.19896296,-79.40016305
0.55,61.65,-18.63076423,-9.46252451,2152.037542,5.606108737,144.6082758,-89.68802001,-78.91715566
0.55,61.7,-18.73621388,-9.531568421,2154.274404,5.60942314,144.5867875,-91.1719037,-78.32302636
0.55,61.75,-18.80074482,-9.553291005,2156.510773,5.612739477,144.5654032,-92.68926479,-77.679842
0.55,61.8,-18.82373536,-9.529961304,2158.746652,5.61605774,144.5441224,-94.28122151,-77.04087142
0.55,61.85,-18.80550666,-9.464834257,2160.982041,5.619377922,144.5229446,-95.99048891,-76.45032048
0.55,61.9,-18.74738195,-9.36172849,2163.216942,5.622700015,144.5018695,-97.86047209,-75.94388216
0.55,61.95,-18.65173022,-9.224715026,2165.451357,5.626024013,144.4808966,-99.93436664,-75.54973883
0.55,62,-18.52200507,-9.057905677,2167.685288,5.629349907,144.4600255,-102.2542701,-75.28974562
0.55,62.05,-18.36278943,-8.865323453,2169.918735,5.632677692,144.4392558,-104.8602524,-75.18061069
0.55,62.1,-18.17985227,-8.650835815,2172.1517,5.636007358,144.418587,-107.7892732,-75.23496087
0.55,62.15,-17.98021236,-8.418133024,2174.384185,5.6393389,144.3980188,-111.0737831,-75.46223539
0.55,62.2,-17.77218733,-8.170736587,2176.616192,5.64267231,144.3775508,-114.7398285,-75.86938659
0.55,62.25,-17.56538435,-7.912025808,2178.847721,5.646007582,144.3571824,-118.8045239,-76.46138877
0.55,62.3,-17.37056602,-7.645273193,2181.078775,5.649344707,144.3369134,-123.2728984,-77.24156815
0.55,62.35,-17.19931192,-7.373681519,2183.309355,5.652683679,144.3167432,-128.1343904,-78.21177282
0.55,62.4,-17.0634081,-7.100416908,2185.539462,5.656024492,144.2966716,-133.359642,-79.37240391
0.55,62.45,-16.97395129,-6.828633271,2187.769097,5.659367138,144.276698,-138.8986153,-80.72233115
0.55,62.5,-16.94025396,-6.561484147,2189.998263,5.66271161,144.2568222,-144.6811952,-82.25871856
0.55,62.55,-16.9687553,-6.302118659,2192.226961,5.666057901,144.2370436,-150.6210983,-83.97679001
0.55,62.6,-17.06221725,-6.053659099,2194.455192,5.669406005,144.217362,-156.6229995,-85.86956982
0.55,62.65,-17.21945134,-5.8191589,2196.682957,5.672755915,144.1977768,-162.5916173,-87.92763924
0.55,62.7,-17.43566915,-5.601541514,2198.910259,5.676107624,144.1782878,-168.4406784,-90.13895477
0.55,62.75,-17.70334661,-5.40352306,2201.137098,5.679461125,144.1588945,-174.0997181,-92.48877488
0.55,62.8,-18.01334667,-5.227524218,2203.363476,5.682816412,144.1395965,-179.5175432,-94.95973726
0.55,62.85,-18.35602016,-5.075579425,2205.589394,5.686173478,144.1203935,175.3376438,-97.53211605
0.55,62.9,-18.72208497,-4.94925321,2207.814855,5.689532317,144.1012851,170.4805833,-100.1842681
0.55,62.95,-19.10320195,-4.849574011,2210.039858,5.692892921,144.0822709,165.9125736,-102.8932518
0.55,63,-19.49226389,-4.776994531,2212.264406,5.696255285,144.0633505,161.6253352,-105.6355749
0.6,57,-14.79401907,-6.079161456,1992.209845,5.156464279,131.7540051,-179.256702,51.12711787
0.6,57.05,-14.92215919,-6.072188528,1994.440092,5.159783257,131.7323269,177.3607764,49.50884344
0.6,57.1,-15.04041513,-6.069563067,1996.669818,5.163104273,131.7107568,174.0332784,47.91039758
0.6,57.15,-15.14902897,-6.070677221,1998.899025,5.166427318,131.6892943,170.7521547,46.33597213
0.6,57.2,-15.24833101,-6.074782716,2001.127716,5.169752385,131.6679388,167.509786,44.78931311
0.6,57.25,-15.33872629,-6.080990841,2003.355891,5.173079465,131.6466898,164.299489,43.27350382
0.6,57.3,-15.42068551,-6.088279687,2005.583552,5.176408549,131.625547,161.115444,41.79071988
0.6,57.35,-15.49473901,-6.095511026,2007.810701,5.17973963,131.6045098,157.9526471,40.34196404
0.6,57.4,-15.56147244,-6.101459315,2010.037341,5.1830727,131.5835778,154.8068917,38.92679578
0.6,57.45,-15.62152269,-6.104854954,2012.263472,5.186407749,131.5627505,151.6747839,37.54307941
0.6,57.5,-15.67557178,-6.104443005,2014.489096,5.189744772,131.5420274,148.5537978,36.18678361
0.6,57.55,-15.72433565,-6.099056768,2016.714216,5.193083758,131.5214081,145.4423723,34.85187435
0.6,57.6,-15.76854311,-6.087702926,2018.938832,5.196424701,131.5008921,142.340051,33.5303471
0.6,57.65,-15.80889813,-6.069651606,2021.162947,5.199767593,131.480479,139.2476461,32.21244101
0.6,57.7,-15.846017,-6.044521164,2023.386562,5.203112425,131.4601682,136.1673865,30.88706244
0.6,57.75,-15.88033123,-6.012344879,2025.609678,5.20645919,131.4399594,133.1029499,29.54241752
0.6,57.8,-15.91195253,-5.97360609,2027.832299,5.20980788,131.4198522,130.0592034,28.16681439
0.6,57.85,-15.94051385,-5.929230698,2030.054424,5.213158488,131.3998459,127.041383,26.74955434
0.6,57.9,-15.96503744,-5.880531605,2032.276056,5.216511006,131.3799404,124.0534133,25.28179696
