W_50 [mm],Freq [GHz],"dB(S(1,1)) []","dB(S(2,1)) []",im(Gamma(1:1)) [],re(Gamma(1:1)) [],re(Zo(1:1)) [],"ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.5,58,-19.21269068,-2.286882281,1911.811184,5.599066384,101.3097258,116.61055,26.41614375
0.5,58.05,-19.13540263,-2.331510447,1914.163998,5.601900298,101.2774351,111.4407441,24.77284815
0.5,58.1,-19.06498837,-2.378172902,1916.51597,5.604738202,101.2452827,106.3118801,23.14690079
0.5,58.15,-19.00102668,-2.427404581,1918.867106,5.607580076,101.2132679,101.2272015,21.5384067
0.5,58.2,-18.94367501,-2.479567449,1921.217408,5.610425903,101.18139,96.18935676,19.9497414
0.5,58.25,-18.89336046,-2.534817991,1923.566878,5.613275662,101.1496482,91.20265813,18.38432936
0.5,58.3,-18.85044323,-2.593131733,1925.915521,5.616129335,101.1180418,86.27341912,16.84600405
0.5,58.35,-18.81498094,-2.654329866,1928.263339,5.618986902,101.0865702,81.40923867,15.33869285
0.5,58.4,-18.78660117,-2.718096751,1930.610335,5.621848346,101.0552327,76.61789999,13.86624191
0.5,58.45,-18.76445767,-2.783989826,1932.956512,5.624713646,101.0240286,71.90619439,12.43228706
0.5,58.5,-18.74725125,-2.85144562,1935.301874,5.627582786,100.9929572,67.27878619,11.04013004
0.5,58.55,-18.73330597,-2.919785251,1937.646423,5.630455746,100.9620178,62.73718121,9.692604387
0.5,58.6,-18.7206964,-2.988222022,1939.990163,5.633332508,100.9312098,58.27887053,8.391928478
0.5,58.65,-18.7074196,-3.055873082,1942.333095,5.636213054,100.9005324,53.896743,7.1395494
0.5,58.7,-18.69160049,-3.121776577,1944.675224,5.639097366,100.8699851,49.57886918,5.935986205
0.5,58.75,-18.67171123,-3.184915116,1947.016553,5.641985427,100.8395672,45.30874299,4.780684072
0.5,58.8,-18.64677903,-3.244245703,1949.357083,5.644877218,100.809278,41.06602148,3.671893212
0.5,58.85,-18.61655322,-3.298735541,1951.696819,5.647772722,100.7791169,36.82773222,2.606587263
0.5,58.9,-18.58160456,-3.347402228,1954.035762,5.650671921,100.7490832,32.56983621,1.580435106
0.5,58.95,-18.54333793,-3.38935608,1956.373917,5.653574798,100.7191763,28.26896102,0.587837228
0.5,59,-18.50391209,-3.42384164,1958.711285,5.656481336,100.6893956,23.904076,-0.377967199
0.5,59.05,-18.46607549,-3.450275038,1961.04787,5.659391517,100.6597404,19.45788135,-1.324722949
0.5,59.1,-18.43293981,-3.468273918,1963.383675,5.662305325,100.6302101,14.91772701,-2.260918928
0.5,59.15,-18.40772172,-3.477677142,1965.718702,5.665222742,100.6008041,10.27595349,-3.195500735
0.5,59.2,-18.39348588,-3.478552448,1968.052954,5.668143752,100.5715218,5.52963571,-4.137555549
0.5,59.25,-18.39291874,-3.471191501,1970.386434,5.671068339,100.5423625,0.679793254,-5.095991428
0.5,59.3,-18.4081551,-3.456093318,1972.719144,5.673996484,100.5133257,-4.269809667,-6.079231748
0.5,59.35,-18.44066946,-3.433938521,1975.051089,5.676928173,100.4844107,-9.314119934,-7.09494104
0.5,59.4,-18.49123409,-3.405558337,1977.382269,5.679863388,100.4556169,-14.44835105,-8.149792422
0.5,59.45,-18.55993757,-3.371903426,1979.712689,5.682802113,100.4269438,-19.66950596,-9.249281841
0.5,59.5,-18.6462515,-3.334018271,1982.04235,5.685744332,100.3983907,-24.9777744,-10.39759337
0.5,59.55,-18.74913102,-3.293026406,1984.371256,5.68869003,100.369957,-30.37775871,-11.59752427
0.5,59.6,-18.86713481,-3.250129515,1986.699409,5.69163919,100.3416423,-35.87952655,-12.85048511
0.5,59.65,-18.99855385,-3.206619123,1989.026812,5.694591796,100.3134458,-41.49952445,-14.15658828
0.5,59.7,-19.14154223,-3.163894849,1991.353468,5.697547832,100.285367,-47.26140817,-15.51481447
0.5,59.75,-19.29424938,-3.123481217,1993.679379,5.700507284,100.2574054,-53.19685192,-16.92319847
0.5,59.8,-19.45495911,-3.0870385,1996.004548,5.703470135,100.2295603,-59.34638744,-18.37892325
0.5,59.85,-19.62224699,-3.056370017,1998.328977,5.70643637,100.2018313,-65.76029055,-19.87818679
0.5,59.9,-19.79517486,-3.033431853,2000.65267,5.709405974,100.1742177,-72.49946931,-21.41571823
0.5,59.95,-19.97354699,-3.02034417,2002.975628,5.712378931,100.1467189,-79.63619632,-22.98384105
0.5,60,-20.15825687,-3.019383243,2005.297855,5.715355226,100.1193345,-87.25434039,-24.57097777
0.5,60.05,-20.35174873,-3.032898863,2007.619352,5.718334845,100.0920638,-95.44845396,-26.15947924
0.5,60.1,-20.55859325,-3.063049101,2009.940124,5.721317772,100.0649064,-104.3206375,-27.7227483
0.5,60.15,-20.78610668,-3.111173987,2012.260171,5.724303992,100.0378616,-113.9735759,-29.22205352
0.5,60.2,-21.04479992,-3.176577814,2014.579497,5.727293491,100.010929,-124.4977703,-30.60460417
0.5,60.25,-21.34821644,-3.25460109,2016.898105,5.730286255,99.98410801,-135.9514199,-31.80674365
0.5,60.3,-21.71149775,-3.334452911,2019.215996,5.733282268,99.95739805,-148.3337155,-32.76864238
0.5,60.35,-22.14808922,-3.398567866,2021.533173,5.736281516,99.93079863,-161.5572692,-33.46499286
0.5,60.4,-22.66479686,-3.426291157,2023.84964,5.739283984,99.90430922,-175.4314143,-33.94204888
0.5,60.45,-23.25694269,-3.402578498,2026.165397,5.742289659,99.8779293,170.3304597,-34.32901771
0.5,60.5,-23.90651535,-3.326381608,2028.480448,5.745298527,99.85165833,156.075276,-34.79549078
0.5,60.55,-24.58526819,-3.211005906,2030.794796,5.748310572,99.82549581,142.1577199,-35.47743972
0.5,60.6,-25.2617213,-3.076195775,2033.108442,5.751325782,99.79944123,128.8909438,-36.43141898
0.5,60.65,-25.90856705,-2.93942588,2035.421389,5.754344142,99.77349406,116.5151135,-37.64211922
0.5,60.7,-26.50725071,-2.811905786,2037.73364,5.757365639,99.74765381,105.1864214,-39.05722347
0.5,60.75,-27.04876898,-2.698900474,2040.045196,5.760390258,99.72191997,94.9816772,-40.61781983
0.5,60.8,-27.53177187,-2.60170638,2042.356061,5.763417986,99.69629204,85.9120816,-42.27379632
0.5,60.85,-27.95968667,-2.519516186,2044.666237,5.76644881,99.67076953,77.94072576,-43.98788953
0.5,60.9,-28.3381273,-2.450648743,2046.975726,5.769482715,99.64535193,70.99972529,-45.73441041
0.5,60.95,-28.67311401,-2.393217429,2049.284531,5.77251969,99.62003875,65.00446356,-47.49646747
0.5,61,-28.97010875,-2.345440111,2051.592653,5.775559719,99.59482952,59.86398146,-49.2633337
0.5,61.05,-29.23365451,-2.305754744,2053.900095,5.778602791,99.56972373,55.48771756,-51.02842486
0.5,61.1,-29.46738726,-2.27284134,2056.206861,5.781648891,99.54472092,51.78940378,-52.78788574
0.5,61.15,-29.67424475,-2.245604461,2058.512951,5.784698008,99.5198206,48.68906662,-54.53964901
0.5,61.2,-29.8567607,-2.223142942,2060.818368,5.787750127,99.4950223,46.11398051,-56.28282711
0.5,61.25,-30.01737902,-2.204718955,2063.123115,5.790805236,99.47032553,43.9992364,-58.01732799
0.5,61.3,-30.15874944,-2.189731375,2065.427193,5.793863322,99.44572984,42.2884141,-59.74361836
0.5,61.35,-30.28397676,-2.177695182,2067.730606,5.796924373,99.42123476,40.93472022,-61.46258329
0.5,61.4,-30.39679446,-2.168227294,2070.033355,5.799988376,99.39683982,39.90288016,-63.17544844
0.5,61.45,-30.50162091,-2.16103892,2072.335442,5.803055317,99.37254455,39.17205068,-64.88374279
0.5,61.5,-30.60342622,-2.155934645,2074.636871,5.806125185,99.34834851,38.74002859,-66.58928551
0.5,61.55,-30.70727936,-2.152818829,2076.937643,5.809197968,99.32425124,38.62901831,-68.29418374
0.5,61.6,-30.81733763,-2.151710354,2079.23776,5.812273652,99.30025228,38.89302797,-70.00082619
0.5,61.65,-30.9348619,-2.152767212,2081.537224,5.815352226,99.27635118,39.62618579,-71.71185243
0.5,61.7,-31.05460424,-2.156322555,2083.836038,5.818433677,99.25254749,40.9689604,-73.43006653
0.5,61.75,-31.15880684,-2.162933224,2086.134205,5.821517994,99.22884078,43.10363451,-75.15824507
0.5,61.8,-31.20881638,-2.173439201,2088.431725,5.824605164,99.2052306,46.21963697,-76.89876255
0.5,61.85,-31.13774233,-2.189026173,2090.728602,5.827695174,99.18171651,50.41839146,-78.6529234
0.5,61.9,-30.85499775,-2.211270125,2093.024837,5.830788015,99.15829807,55.54599309,-80.4198638
0.5,61.95,-30.27734638,-2.242119699,2095.320433,5.833883672,99.13497486,61.04251948,-82.19490864
0.5,62,-29.37964988,-2.283739573,2097.615392,5.836982136,99.11174643,66.01806049,-83.96742588
0.5,62.05,-28.22001768,-2.338112251,2099.909716,5.840083393,99.08861237,69.62119603,-85.7186409
0.5,62.1,-26.90900622,-2.406322708,2102.203407,5.843187433,99.06557224,71.39156002,-87.42062049
0.5,62.15,-25.5568622,-2.487604512,2104.496467,5.846294244,99.04262563,71.30558469,-89.03839681
0.5,62.2,-24.24313132,-2.578530631,2106.788898,5.849403814,99.01977211,69.60288148,-90.53694749
0.5,62.25,-23.0134968,-2.672995623,2109.080703,5.852516132,98.99701126,66.60505211,-91.89222658
0.5,62.3,-21.88873997,-2.763440067,2111.371884,5.855631186,98.97434267,62.61196768,-93.1013179
0.5,62.35,-20.87493282,-2.842957392,2113.662441,5.858748966,98.95176593,57.86346931,-94.18509846
0.5,62.4,-19.97116084,-2.907154859,2115.952379,5.86186946,98.92928062,52.5365782,-95.18104083
0.5,62.45,-19.17443097,-2.954798611,2118.241698,5.864992657,98.90688635,46.75793071,-96.13072968
0.5,62.5,-18.48231236,-2.987210892,2120.530401,5.868118546,98.88458269,40.62087839,-97.06926204
0.5,62.55,-17.89391009,-3.007105428,2122.81849,5.871247116,98.86236925,34.20209917,-98.02039535
0.5,62.6,-17.40966105,-3.017541402,2125.105967,5.874378355,98.84024564,27.57504429,-98.99679979
0.5,62.65,-17.03036864,-3.021285789,2127.392833,5.877512254,98.81821144,20.81862756,-100.0028271
0.5,62.7,-16.75589102,-3.020554501,2129.679092,5.880648801,98.79626627,14.02029175,-101.0376477
0.5,62.75,-16.58391534,-3.016989015,2131.964744,5.883787986,98.77440973,7.273563268,-102.0977374
0.5,62.8,-16.50920102,-3.011739857,2134.249792,5.886929797,98.75264143,0.671484421,-103.1785115
0.5,62.85,-16.52350779,-3.005578541,2136.534238,5.890074225,98.73096098,-5.701607102,-104.2752629
0.5,62.9,-16.61617851,-2.99900122,2138.818084,5.893221258,98.709368,-11.77724272,-105.3836304
0.5,62.95,-16.77513603,-2.992311817,2141.101332,5.896370886,98.68786209,-17.50701952,-106.4997884
0.5,63,-16.98797391,-2.985683882,2143.383984,5.899523099,98.66644289,-22.86328261,-107.6204854
0.55,57,-20.97168377,-2.016190475,1934.201301,5.343674551,89.55483249,-144.2467574,-120.0196268
0.55,57.05,-20.97349102,-2.00622044,1936.485314,5.346800678,89.53241527,-147.5606534,-121.6507935
0.55,57.1,-20.97524141,-1.995160271,1938.76866,5.349929692,89.51009495,-150.972086,-123.2806637
0.55,57.15,-20.97635276,-1.983142062,1941.051343,5.353061583,89.48787106,-154.4820424,-124.9116392
0.55,57.2,-20.97615994,-1.970323299,1943.333365,5.356196336,89.46574313,-158.0912736,-126.5460296
0.55,57.25,-20.97391497,-1.956888806,1945.614727,5.35933394,89.4437107,-161.8002651,-128.1860514
0.55,57.3,-20.96878961,-1.943053045,1947.895433,5.36247438,89.4217733,-165.609207,-129.8338217
0.55,57.35,-20.95988098,-1.929062654,1950.175484,5.365617647,89.39993048,-169.5179653,-131.4913465
0.55,57.4,-20.94622081,-1.91519912,1952.454883,5.368763725,89.37818179,-173.5260559,-133.1605029
0.55,57.45,-20.92678877,-1.901781393,1954.733633,5.371912604,89.35652676,-177.6326234,-134.8430129
0.55,57.5,-20.90053031,-1.889168178,1957.011735,5.375064271,89.33496495,178.1635724,-136.5404094
0.55,57.55,-20.86637932,-1.877759547,1959.289193,5.378218713,89.31349591,173.8641607,-138.2539926
0.55,57.6,-20.82328584,-1.867997376,1961.566007,5.381375919,89.2921192,169.4711504,-139.9847762
0.55,57.65,-20.77024861,-1.860364025,1963.842181,5.384535877,89.27083438,164.9869088,-141.7334252
0.55,57.7,-20.70635224,-1.855378551,1966.117717,5.387698574,89.24964101,160.4141272,-143.500187
0.55,57.75,-20.63080804,-1.853589735,1968.392617,5.390863999,89.22853866,155.7557767,-145.2848198
0.55,57.8,-20.54299757,-1.855565369,1970.666884,5.394032139,89.20752688,151.0150625,-147.0865268
0.55,57.85,-20.44251672,-1.86187761,1972.940519,5.397202984,89.18660526,146.195385,-148.9039064
0.55,57.9,-20.32921793,-1.87308507,1975.213525,5.400376521,89.16577337,141.3003245,-150.7349317
0.55,57.95,-20.20324683,-1.889713476,1977.485904,5.403552739,89.14503078,136.3336628,-152.5769746
0.55,58,-20.06506861,-1.912238378,1979.757658,5.406731626,89.12437706,131.2994579,-154.4268816
0.55,58.05,-19.91547814,-1.941074804,1982.02879,5.409913171,89.10381181,126.2021785,-156.281101
0.55,58.1,-19.75558767,-1.976579283,1984.299302,5.413097363,89.08333461,121.0468884,-158.1358342
0.55,58.15,-19.58678594,-2.019068009,1986.569195,5.41628419,89.06294503,115.8394515,-159.9871633
0.55,58.2,-19.41066535,-2.068850089,1988.838472,5.41947364,89.04264268,110.5866958,-161.831077
0.55,58.25,-19.22891935,-2.126267094,1991.107136,5.422665703,89.02242714,105.2964526,-163.663321
0.55,58.3,-19.04321985,-2.191721681,1993.375188,5.425860368,89.00229801,99.97737744,-165.4790284
0.55,58.35,-18.855094,-2.26567316,1995.64263,5.429057623,88.98225488,94.63848606,-167.2721619
0.55,58.4,-18.66582617,-2.348580876,1997.909466,5.432257458,88.96229736,89.28839888,-169.0348945
0.55,58.45,-18.47641163,-2.440788504,2000.175695,5.435459862,88.94242504,83.93438297,-170.757126
0.55,58.5,-18.28757937,-2.542360678,2002.441322,5.438664824,88.92263753,78.58136909,-172.4263562
0.55,58.55,-18.09988502,-2.652900827,2004.706348,5.441872332,88.90293444,73.23117047,-174.028071
0.55,58.6,-17.91385583,-2.771389299,2006.970775,5.445082377,88.88331538,67.88210727,-175.5466893
0.55,58.65,-17.73015587,-2.896080609,2009.234604,5.448294948,88.86377995,62.52915127,-176.9669852
0.55,58.7,-17.5497355,-3.024489022,2011.497839,5.451510035,88.84432778,57.16458443,-178.2757912
0.55,58.75,-17.37393648,-3.153476139,2013.760482,5.454727625,88.82495848,51.77905862,-179.4637192
0.55,58.8,-17.20453602,-3.279436144,2016.022533,5.457947711,88.80567166,46.3628841,179.4733769
0.55,58.85,-17.04372716,-3.398557175,2018.283996,5.46117028,88.78646696,40.90736567,178.5334445
0.55,58.9,-16.89404223,-3.50712339,2020.544873,5.464395323,88.76734398,35.40603017,177.7079463
0.55,58.95,-16.75823178,-3.601814526,2022.805164,5.467622829,88.74830237,29.85562502,176.9823023
0.55,59,-16.63911356,-3.679960017,2025.064873,5.470852788,88.72934175,24.25679859,176.3369895
0.55,59.05,-16.53940585,-3.739713789,2027.324002,5.474085191,88.71046175,18.61439645,175.7491166
0.55,59.1,-16.46155964,-3.780131675,2029.582552,5.477320027,88.69166199,12.93733011,175.1942194
0.55,59.15,-16.40760344,-3.801152022,2031.840525,5.480557285,88.67294213,7.238004934,174.6480074
0.55,59.2,-16.37901396,-3.803496575,2034.097924,5.483796957,88.65430179,1.531336561,174.0878394
0.55,59.25,-16.37662412,-3.788519064,2036.35475,5.487039032,88.63574061,-4.166563169,173.4937875
0.55,59.3,-16.40057711,-3.758031771,2038.611005,5.4902835,88.61725825,-9.839903442,172.8492441
0.55,59.35,-16.45033037,-3.714136661,2040.866692,5.493530352,88.59885433,-15.47478023,172.1411107
0.55,59.4,-16.52470879,-3.65908009,2043.121811,5.496779578,88.58052851,-21.06064017,171.3596567
0.55,59.45,-16.62200056,-3.595141665,2045.376366,5.500031169,88.56228043,-26.59152761,170.4981591
0.55,59.5,-16.74008569,-3.524560555,2047.630358,5.503285114,88.54410975,-32.06705626,169.5524294
0.55,59.55,-16.87658536,-3.449497616,2049.883789,5.506541404,88.52601612,-37.49310832,168.5203189
0.55,59.6,-17.02902142,-3.372029055,2052.13666,5.50980003,88.5079992,-42.88231598,167.4012695
0.55,59.65,-17.194979,-3.294166553,2054.388974,5.513060982,88.49005863,-48.25441266,166.1959642
0.55,59.7,-17.37227061,-3.217898895,2056.640733,5.516324252,88.47219409,-53.63655429,164.9061212
0.55,59.75,-17.55910696,-3.145250292,2058.891939,5.519589829,88.45440522,-59.063704,163.5344793
0.55,59.8,-17.75428652,-3.078349434,2061.142592,5.522857704,88.4366917,-64.57915148,162.0850399
0.55,59.85,-17.95742359,-3.019499188,2063.392696,5.526127869,88.41905319,-70.23519933,160.5636547
0.55,59.9,-18.16924148,-2.97122696,2065.642252,5.529400314,88.40148935,-76.09398624,158.9790806
0.55,59.95,-18.39196418,-2.936276327,2067.891262,5.53267503,88.38399986,-82.22831549,157.3446298
0.55,60,-18.62984103,-2.917467845,2070.139727,5.535952008,88.36658439,-88.72219129,155.6804697
0.55,60.05,-18.88982824,-2.917313665,2072.387651,5.539231239,88.3492426,-95.67050532,154.0163359
0.55,60.1,-19.1824096,-2.937241588,2074.635033,5.542512714,88.33197418,-103.1769508,152.3937246
0.55,60.15,-19.52243798,-2.97634496,2076.881877,5.545796424,88.31477881,-111.3488453,150.8654059
0.55,60.2,-19.92968292,-3.029859275,2079.128183,5.549082361,88.29765615,-120.2874109,149.4888293
0.55,60.25,-20.4284739,-3.088147902,2081.373955,5.552370516,88.28060589,-130.0728547,148.3105711
0.55,60.3,-21.0455504,-3.137518575,2083.619193,5.555660879,88.26362772,-140.7462486,147.3442475
0.55,60.35,-21.80530366,-3.163728384,2085.863899,5.558953443,88.24672132,-152.2948493,146.5536315
0.55,60.4,-22.72245416,-3.156999878,2088.108075,5.562248198,88.22988637,-164.6513141,145.856423
0.55,60.45,-23.79377946,-3.115427381,2090.351724,5.565545137,88.21312257,-177.7138,145.1515968
0.55,60.5,-24.99167115,-3.044531865,2092.594845,5.56884425,88.1964296,168.6209298,144.3534777
0.55,60.55,-26.26188413,-2.953855906,2094.837443,5.572145529,88.17980715,154.4376137,143.4118037
0.55,60.6,-27.52671665,-2.853266605,2097.079517,5.575448966,88.16325493,139.8256146,142.3119953
0.55,60.65,-28.69516295,-2.750738402,2099.32107,5.578754552,88.14677262,124.9505035,141.0639445
0.55,60.7,-29.68196547,-2.651734944,2101.562103,5.58206228,88.13035993,110.1309714,139.6894457
0.55,60.75,-30.43215808,-2.559517669,2103.802619,5.58537214,88.11401654,95.83970498,138.2132775
0.55,60.8,-30.93751357,-2.475750931,2106.042619,5.588684125,88.09774217,82.58571554,136.6584567
0.55,60.85,-31.23190091,-2.401069508,2108.282104,5.591998226,88.08153652,70.75062675,135.0444039
0.55,60.9,-31.36994664,-2.33550132,2110.521077,5.595314435,88.06539928,60.50081772,133.3866878
0.55,60.95,-31.4056484,-2.278746771,2112.759539,5.598632744,88.04933017,51.81062215,131.6974491
0.55,61,-31.38119369,-2.230349564,2114.997491,5.601953146,88.0333289,44.53971884,129.9860242
0.55,61.05,-31.32506354,-2.189794852,2117.234936,5.605275632,88.01739517,38.50443565,128.259549
0.55,61.1,-31.25453255,-2.156562029,2119.471875,5.608600194,88.00152869,33.52131975,126.523468
0.55,61.15,-31.17904122,-2.130150435,2121.70831,5.611926824,87.98572918,29.42681987,124.7819318
0.55,61.2,-31.10299702,-2.110089445,2123.944241,5.615255515,87.96999636,26.08286985,123.0380982
0.55,61.25,-31.02773165,-2.09593975,2126.179672,5.618586258,87.95432993,23.37585587,121.2943532
0.55,61.3,-30.95275814,-2.087289753,2128.414604,5.621919046,87.93872962,21.21316012,119.5524727
0.55,61.35,-30.87654183,-2.083749201,2130.649037,5.625253871,87.92319514,19.51924942,117.8137386
0.55,61.4,-30.79695982,-2.084941092,2132.882974,5.628590726,87.90772623,18.23209249,116.0790249
0.55,61.45,-30.71156944,-2.090492294,2135.116417,5.631929603,87.89232259,17.30013672,114.3488616
0.55,61.5,-30.6177627,-2.100022916,2137.349367,5.635270494,87.87698396,16.67984761,112.623489
0.55,61.55,-30.51285423,-2.113134359,2139.581826,5.638613391,87.86171005,16.3337347,110.9029092
0.55,61.6,-30.39413131,-2.129395945,2141.813794,5.641958288,87.84650061,16.22877275,109.1869459
0.55,61.65,-30.25888314,-2.148330291,2144.045275,5.645305176,87.83135535,16.33513516,107.4753239
0.55,61.7,-30.10441941,-2.169398094,2146.276268,5.648654049,87.816274,16.62517109,105.7677814
0.55,61.75,-29.92808362,-2.19198399,2148.506777,5.652004899,87.80125631,17.07257255,104.0642323
0.55,61.8,-29.72726422,-2.215386679,2150.736802,5.655357718,87.786302,17.65168854,102.3649913
0.55,61.85,-29.49940457,-2.238818678,2152.966346,5.658712499,87.7714108,18.33695124,100.6710747
0.55,61.9,-29.24201187,-2.261423601,2155.195409,5.662069236,87.75658246,19.10238333,98.98456959
0.55,61.95,-28.95266471,-2.282320778,2157.423993,5.66542792,87.74181672,19.92115581,97.30903534
0.55,62,-28.62901859,-2.300686371,2159.652099,5.668788545,87.7271133,20.7651634,95.64985136
0.55,62.05,-28.26880949,-2.315873943,2161.87973,5.672151103,87.71247196,21.60457906,94.01436606
0.55,62.1,-27.86985647,-2.327563092,2164.106887,5.675515588,87.69789244,22.40734122,92.41166141
0.55,62.15,-27.43006627,-2.33590357,2166.333571,5.678881992,87.68337447,23.13851664,90.85177611
0.55,62.2,-26.94744618,-2.341602922,2168.559783,5.682250308,87.66891781,23.75946932,89.34437442
0.55,62.25,-26.42013621,-2.345904144,2170.785526,5.685620529,87.6545222,24.22675107,87.89709629
0.55,62.3,-25.84648016,-2.350428956,2173.010801,5.688992649,87.64018739,24.49061536,86.514064
0.55,62.35,-25.22516785,-2.356916036,2175.235608,5.69236666,87.62591313,24.49304806,85.19507414
0.55,62.4,-24.55550209,-2.366932485,2177.459951,5.695742556,87.61169917,24.16522382,83.93577655
0.55,62.45,-23.83787738,-2.381648149,2179.683829,5.69912033,87.59754526,23.42437297,82.72874021
0.55,62.5,-23.07460715,-2.401728911,2181.907246,5.702499974,87.58345116,22.17027035,81.56497623
0.55,62.55,-22.27130232,-2.427351422,2184.130201,5.705881483,87.56941663,20.28211863,80.43541064
0.55,62.6,-21.43906008,-2.45830102,2186.352697,5.709264849,87.55544141,17.61783401,79.33195744
0.55,62.65,-20.59767141,-2.494102437,2188.574735,5.712650066,87.54152527,14.02012926,78.24808299
0.55,62.7,-19.77963738,-2.534143608,2190.796316,5.716037127,87.52766796,9.337451269,77.17893734
0.55,62.75,-19.03351862,-2.577771779,2193.017443,5.719426026,87.51386925,3.470643798,76.12120494
0.55,62.8,-18.42278311,-2.624357135,2195.238115,5.722816755,87.5001289,-3.55000911,75.07282248
0.55,62.85,-18.01462214,-2.673328346,2197.458336,5.726209309,87.48644667,-11.48146164,74.03266843
0.55,62.9,-17.85753816,-2.724187698,2199.678105,5.729603681,87.47282233,-19.84738376,73.00028238
0.55,62.95,-17.9591758,-2.776513238,2201.897425,5.732999864,87.45925564,-28.04621093,71.97563808
0.55,63,-18.28271712,-2.829953684,2204.116297,5.736397852,87.44574637,-35.54683789,70.95897279
0.6,57,-21.79882601,-1.892485258,1985.107009,5.201651354,80.19221755,-131.5139324,59.11758967
0.6,57.05,-21.8308668,-1.879659141,1987.331128,5.205005343,80.17738148,-134.2978842,57.50450056
0.6,57.1,-21.86376273,-1.866120814,1989.554733,5.208361403,80.16261178,-137.2094974,55.88974709
0.6,57.15,-21.89782039,-1.851942208,1991.777827,5.211719527,80.14790817,-140.2555803,54.27217499
0.6,57.2,-21.93342111,-1.837200321,1994.000411,5.215079705,80.13327033,-143.4416829,52.65058471
0.6,57.25,-21.97094275,-1.821979452,1996.222488,5.21844193,80.11869798,-146.7714243,51.02371791
0.6,57.3,-22.01062595,-1.806374456,1998.444059,5.221806193,80.10419082,-150.2459661,49.3902428
0.6,57.35,-22.05239668,-1.790495408,2000.665126,5.225172488,80.08974856,-153.8638657,47.74874017
0.6,57.4,-22.09568355,-1.774474112,2002.88569,5.228540805,80.07537091,-157.621496,46.09769384
0.6,57.45,-22.13928697,-1.75847274,2005.105753,5.231911136,80.06105758,-161.514029,44.43549184
0.6,57.5,-22.18135114,-1.742694452,2007.325318,5.235283475,80.04680829,-165.5367247,42.76044794
0.6,57.55,-22.21945565,-1.72739487,2009.544385,5.238657812,80.03262274,-169.686089,41.07085536
0.6,57.6,-22.25079749,-1.712891859,2011.762957,5.242034141,80.01850067,-173.9604988,39.36508242
0.6,57.65,-22.27240483,-1.699569431,2013.981034,5.245412453,80.00444178,-178.3601232,37.64170956
0.6,57.7,-22.28132657,-1.687871145,2016.19862,5.248792741,79.9904458,177.1137462,35.8996867
0.6,57.75,-22.2747674,-1.67828053,2018.415715,5.252174997,79.97651245,172.4596713,34.13846396
0.6,57.8,-22.2501677,-1.671291735,2020.632321,5.255559214,79.96264145,167.6770488,32.35803648
0.6,57.85,-22.20524568,-1.667380462,2022.848439,5.258945383,79.94883253,162.7668881,30.55886484
0.6,57.9,-22.13802278,-1.666988334,2025.064073,5.262333498,79.93508542,157.7322853,28.74168874
