"W_50 [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.5,57,-25.8599925113258,-5.22101268937582,1983.98581532157,5.11042347724703,42.1551559261077,-70.5967868653754,33.9179454240836
0.5,57.05,-24.638037649425,-5.2278355419354,1986.22066017282,5.11432513210381,42.1505337240267,-69.1120726612703,30.2274414574997
0.5,57.1,-23.2036206830911,-5.29183755003708,1988.45507416062,5.11822673474199,42.145934083079,-70.5130437535321,26.5872426170714
0.5,57.15,-21.7792257435051,-5.41522374875396,1990.68905846935,5.12212828606998,42.1413568857134,-75.1915567390839,23.0836165031136
0.5,57.2,-20.5732373760263,-5.59666414776408,1992.92261427892,5.12602978699006,42.1368020151715,-82.6578426033489,19.8153672438768
0.5,57.25,-19.7037336456925,-5.83027449733578,1995.1557427648,5.12993123839845,42.1322693554807,-91.8479183525911,16.8870197464696
0.5,57.3,-19.1775378476165,-6.10490237818658,1997.38844509802,5.13383264118529,42.1277587914487,-101.656330175633,14.3986760067537
0.5,57.35,-18.9292631345805,-6.40396084807196,1999.62072244519,5.13773399623475,42.1232702086568,-111.347669628935,12.4330221942867
0.5,57.4,-18.8785827003192,-6.70606430434019,2001.85257596854,5.141635304425,42.1188034934542,-120.628747889562,11.0406798318555
0.5,57.45,-18.964581903108,-6.98669610716003,2004.08400682593,5.14553656662829,42.1143585329513,-129.497075201926,10.2261618887528
0.5,57.5,-19.1534420802611,-7.22098955406972,2006.31501617088,5.14943778371096,42.1099352150146,-138.07070844739,9.93811580598615
0.5,57.55,-19.4335728338627,-7.38733132778027,2008.54560515258,5.15333895653349,42.1055334282598,-146.482398279393,10.0685067478435
0.5,57.6,-19.8083577559648,-7.47095321792174,2010.77577491592,5.15724008595053,42.1011530620464,-154.830076942935,10.4642322830582
0.5,57.65,-20.2899671740539,-7.46631784994726,2013.0055266015,5.16114117281092,42.096794006472,-163.158662277695,10.9503103688069
0.5,57.7,-20.8946452612834,-7.37737588534454,2015.23486134566,5.16504221795774,42.092456152366,-171.457702419879,11.3580734657641
0.5,57.75,-21.6393423409602,-7.21568171511119,2017.4637802805,5.16894322222837,42.0881393912842,-179.668548946129,11.5490239001622
0.5,57.8,-22.539853873864,-6.99728247294291,2019.6922845339,5.17284418645446,42.0838436155031,172.301845995496,11.4276746156437
0.5,57.85,-23.6108830380106,-6.73958933740309,2021.92037522954,5.17674511146202,42.079568718014,164.564113586045,10.9425603876787
0.5,57.9,-24.8684251160134,-6.45905873742789,2024.14805348692,5.18064599807143,42.0753145925177,157.23207457265,10.0792176936019
0.5,57.95,-26.334817622612,-6.16990754990703,2026.37532042136,5.18454684709747,42.0710811334189,150.417088450883,8.8501114912478
0.5,58,-28.0472948870969,-5.88366473475125,2028.60217714407,5.18844765934938,42.0668682358205,144.238050802218,7.28515667949741
0.5,58.05,-30.0728789779166,-5.60921648627202,2030.82862476212,5.19234843563087,42.0626757955183,138.859399626922,5.42451998672098
0.5,58.1,-32.5383276577376,-5.35303030338513,2033.05466437848,5.19624917674013,42.0585037089957,134.596534578714,3.31388932762896
0.5,58.15,-35.7027605005732,-5.11933016953759,2035.28029709204,5.20014988346993,42.0543518734183,132.25453685096,1.00147083375855
0.5,58.2,-40.1701200656669,-4.91010709503646,2037.50552399764,5.20405055660758,42.0502201866283,134.658006707381,-1.46472226143075
0.5,58.25,-47.2456294727992,-4.72505446360405,2039.73034618606,5.20795119693502,42.0461085471397,158.605160870156,-4.04125513899642
0.5,58.3,-46.9201919439701,-4.56188454493219,2041.95476474407,5.21185180522879,42.0420168541329,-121.323173655882,-6.69646846478419
0.5,58.35,-40.5758239057756,-4.41768481966482,2044.17878075442,5.21575238226011,42.0379450074494,-100.27194383972,-9.41721251587048
0.5,58.4,-36.7509920628507,-4.29110353275953,2046.40239529589,5.21965292879483,42.033892907587,-97.5787213710127,-12.2064569610255
0.5,58.45,-34.14166199852,-4.18352060904331,2048.62560944328,5.22355344559314,42.0298604556944,-98.83749997388,-15.0685978196792
0.5,58.5,-32.1750859012642,-4.09785115122297,2050.84842426748,5.22745393341392,42.0258475535663,-101.530048236065,-17.9950708194436
0.5,58.55,-30.598434416615,-4.03639165693764,2053.07084083538,5.23135439300451,42.0218541036366,-104.941138662939,-20.9633186936878
0.5,58.6,-29.2841415792834,-3.99975562139885,2055.29286021003,5.23525482510768,42.0178800089854,-108.812176263903,-23.9453398833804
0.5,58.65,-28.1631414355669,-3.98709299333205,2057.51448345056,5.23915523046626,42.0139251733057,-113.030247455005,-26.9154387971478
0.5,58.7,-27.1970796518924,-3.996742717579,2059.73571161223,5.24305560981474,42.0099895009314,-117.523420305545,-29.8533301145541
0.5,58.75,-26.3637321206945,-4.02675877871928,2061.95654574642,5.24695596388279,42.0060728968136,-122.216549087247,-32.7440855475118
0.5,58.8,-25.6475021901912,-4.07520461594052,2064.17698690073,5.2508562933951,42.0021752665201,-127.016822686388,-35.576975613955
0.5,58.85,-25.0330861788243,-4.1402846775782,2066.39703611888,5.25475659907135,41.9982965162309,-131.82171843362,-38.3442448815315
0.5,58.9,-24.5026025723358,-4.22038913601936,2068.61669444083,5.25865688162622,41.9944365527335,-136.540619429345,-41.040118924824
0.5,58.95,-24.0361441627931,-4.31409717161114,2070.83596290274,5.26255714176947,41.9905952834181,-141.115714570962,-43.6600471056976
0.5,59,-23.614313906005,-4.42015991563874,2073.05484253701,5.26645738020592,41.9867726162731,-145.530282204276,-46.2001171466392
