"W_50 [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1)) []","re(Gamma(1)) []","re(Zo(1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.5,58.35,-17.8822187248042,-4.49552514987855,1271.99686464234,1.48402128031477,125.275801413545,48.1574242238583,163.030755728196
0.5,58.4,-17.7054615566482,-4.50197306171265,1273.68457987448,1.48914152274723,125.070354494952,47.2674697554219,162.067973409081
0.5,58.45,-17.4054123141042,-4.50230143114652,1275.37317971755,1.49427788581291,124.865304410742,45.1463240857492,161.121113614147
0.5,58.5,-17.2070970782524,-4.4955431006088,1277.06266726686,1.49943037839303,124.66065129009,41.9963314708869,160.179356925185
0.5,58.55,-17.1203130145772,-4.48123279377352,1278.7530456031,1.50459900898448,124.456395263006,38.8182258107005,159.228287588876
0.5,58.6,-17.0815685606576,-4.4597673318745,1280.44431779224,1.50978378569751,124.252536460244,35.8679504317349,158.251196190872
0.5,58.65,-17.0587369823317,-4.43265599417704,1282.13648688542,1.51498471625337,124.049075013209,33.1018059470793,157.232122260772
0.5,58.7,-17.040400856809,-4.40244838480222,1283.82955591894,1.52020180798205,123.846011053872,30.4553999925505,156.160023214444
0.5,58.75,-17.0229439660503,-4.37223763883809,1285.52352791411,1.52543506781997,123.643344714675,27.8857969018603,155.032254921005
0.5,58.8,-17.0054507756401,-4.34489880770661,1287.21840587723,1.53068450230778,123.441076128444,25.3673856007231,153.855355177079
0.5,58.85,-16.9879328033021,-4.32242360154446,1288.91419279948,1.53595011758811,123.239205428301,22.8850862013788,152.642580648653
0.5,58.9,-16.9707078238867,-4.30564507136232,1290.61089165684,1.54123191940335,123.037732747578,20.4299709879558,151.40963871823
0.5,58.95,-16.9541769753652,-4.29437714194176,1292.30850541004,1.54652991309354,122.836658219724,17.9967623595626,150.170793096379
0.5,59,-16.9387441066476,-4.28777996371657,1294.00703700444,1.55184410359418,122.635981978227,15.5824193718139,148.936671300203
0.5,59.05,-16.9247877074862,-4.28473723925899,1295.70648936999,1.55717449543414,122.435704156519,13.1853249065096,147.713813146019
0.5,59.1,-16.9126525689386,-4.28412754216321,1297.40686542114,1.56252109273357,122.235824887897,10.8048063038381,146.505289825249
0.5,59.15,-16.9026486853105,-4.28497054713356,1299.10816805676,1.56788389920184,122.036344305436,8.44084564365835,145.311693050446
0.5,59.2,-16.8950525377019,-4.28647915377381,1300.81040016003,1.57326291813549,121.837262541903,6.09390120311998,144.132064902056
0.5,59.25,-16.8901088577775,-4.28805722594936,1302.51356459842,1.57865815241629,121.638579729678,3.76479626020331,142.964602579646
0.5,59.3,-16.8880321385763,-4.28927311865417,1304.21766422358,1.58406960450919,121.440296000666,1.45465013098473,141.807126335267
0.5,59.35,-16.889007615504,-4.28982683969467,1305.92270187126,1.58949727646045,121.242411486217,-0.835163301066737,140.657359464314
0.5,59.4,-16.8931916054635,-4.28951948173497,1307.62868036123,1.59494116989569,121.044926317044,-3.10303840884305,139.513078723343
0.5,59.45,-16.900711134405,-4.28822811347885,1309.33560249722,1.60040128601804,120.847840623143,-5.34714741138827,138.372183235415
0.5,59.5,-16.9116627726093,-4.28588659817745,1311.04347106682,1.60587762560625,120.651154533709,-7.56544011244267,137.232715773542
0.5,59.55,-16.9261105609889,-4.28247168264545,1312.75228884142,1.61137018901295,120.454868177059,-9.75563597044729,136.092858299224
0.5,59.6,-16.9440828615876,-4.27799338402497,1314.46205857611,1.6168789761628,120.258981680554,-11.9152100039061,134.950915065321
0.5,59.65,-16.9655679049895,-4.27248874150131,1316.17278300965,1.62240398655077,120.063495170515,-14.0413737159038,133.805291028041
0.5,59.7,-16.9905077373286,-4.26601816512175,1317.88446486431,1.62794521924042,119.86840877215,-16.1310521848367,132.654469924502
0.5,59.75,-17.0187901902121,-4.25866379850093,1319.59710684589,1.63350267286223,119.673722609474,-18.1808586971763,131.496994427058
0.5,59.8,-17.0502384092471,-4.25052947497781,1321.31071164355,1.63907634561197,119.479436805235,-20.187068817945,130.331449753446
0.5,59.85,-17.0845973846882,-4.24174197545249,1323.02528192982,1.64466623524901,119.285551480832,-22.1455966692829,129.156451645463
0.5,59.9,-17.1215168395989,-4.23245339006988,1324.74082036044,1.65027233909485,119.092066756248,-24.0519775175447,127.970639514319
0.5,59.95,-17.1605297637643,-4.22284444775011,1326.45732957436,1.65589465403151,118.898982749967,-25.9013626904509,126.772675661885
0.5,60,-17.2010258657754,-4.21312870931843,1328.17481219359,1.66153317650004,118.706299578907,-27.6885355217812,125.561251751197
0.5,60.05,-17.2422193023126,-4.20355752142773,1329.89327082319,1.66718790249906,118.514017358339,-29.4079606221644,124.335104073434
0.5,60.1,-17.2831103139121,-4.19442559640602,1331.61270805115,1.67285882758332,118.322136201821,-31.0538834264524,123.09303960983
0.5,60.15,-17.3224409724979,-4.18607701122429,1333.33312644833,1.67854594686232,118.130656221122,-32.6205026492277,121.833975378446
0.5,60.2,-17.3586462989524,-4.17891129760134,1335.0545285684,1.68424925499894,117.939577526154,-34.1022446337933,120.556994029419
0.5,60.25,-17.3898037569612,-4.1733891133607,1336.77691694772,1.6899687462081,117.748900224895,-35.4941746088277,119.261419010714
0.5,60.3,-17.4135868069923,-4.17003673107055,1338.50029410531,1.69570441425555,117.558624423327,-36.7925834877379,117.946912710467
0.5,60.35,-17.4272319777889,-4.16944824659718,1340.22466254276,1.70145625245655,117.368750225358,-37.9957863591637,116.613600547229
0.5,60.4,-17.4275337033652,-4.17228400230017,1341.95002474416,1.70722425367471,117.179277732762,-39.1051545075761,115.262222676418
0.5,60.45,-17.4108863626218,-4.17926326605676,1343.67638317599,1.71300841032081,116.990207045103,-40.1263691905933,113.894312353631
0.5,60.5,-17.3733970056729,-4.1911487779451,1345.40374028713,1.71880871435171,116.801538259674,-41.0708250578339,112.512395520961
0.5,60.55,-17.3110923951987,-4.20872050175397,1347.13209850868,1.72462515726922,116.613271471427,-41.9570211320079,111.120199392365
0.5,60.6,-17.2202364352561,-4.23273600557186,1348.86146025397,1.73045773011908,116.425406772908,-42.8116668375395,109.722848535935
0.5,60.65,-17.0977551997641,-4.263875625865,1350.59182791847,1.73630642348997,116.23794425419,-43.6701291762143,108.327015699787
0.5,60.7,-16.9417358020772,-4.30267225542171,1352.32320387967,1.74217122751255,116.050884002813,-44.5758072099312,106.940983112439
0.5,60.75,-16.75192751679,-4.34942847245984,1354.05559049709,1.74805213185851,115.864226103716,-45.5781036562471,105.574561560897
0.5,60.8,-16.5301417207907,-4.40412776703867,1355.78899011213,1.75394912573972,115.677970639174,-46.7289087174233,104.238814246893
0.5,60.85,-16.2804385240765,-4.46635129754709,1357.52340504806,1.75986219790741,115.49211768874,-48.0778901164248,102.945546080494
0.5,60.9,-16.0090151111946,-4.53521573897338,1359.2588376099,1.76579133665133,115.306667329178,-49.6672833412307,101.70655110544
0.5,60.95,-15.7237723609992,-4.60934959967236,1360.99529008439,1.77173652979906,115.121619634405,-51.5271370692386,100.532660782147
0.5,61,-15.4336138961071,-4.68692303680056,1362.73276473991,1.77769776471527,114.936974675431,-53.6719645583614,99.4326954979585
0.5,61.05,-15.1475980318465,-4.76573867253743,1364.4712638264,1.78367502830104,114.752732520299,-56.0994635920383,98.4124739126154
0.5,61.1,-14.8740954961606,-4.84337897998354,1366.21078957529,1.7896683069933,114.568893234026,-58.7914937137274,97.4740581810275
0.5,61.15,-14.620096015447,-4.91739242507174,1367.95134419946,1.79567758676421,114.385456878544,-61.7170008332108,96.6153910554022
0.5,61.2,-14.3907620351473,-4.98549009607892,1369.69292989315,1.80170285312063,114.202423512646,-64.8362055288417,95.8304114873492
0.5,61.25,-14.189265063231,-5.04572099747396,1371.43554883188,1.80774409110365,114.019793191928,-68.1052109330938,95.1096361397612
0.5,61.3,-14.016879175274,-5.09659911046727,1373.17920317243,1.81380128528817,113.83756596873,-71.4802496867398,94.4410965963643
0.5,61.35,-13.8732630628884,-5.13716701356313,1374.92389505274,1.81987441978244,113.655741892087,-74.9210196961207,93.8114575573689
0.5,61.4,-13.7568442956161,-5.16699512250761,1376.66962659183,1.82596347822778,113.47432100767,-78.3928587188142,93.2071273229232
0.5,61.45,-13.6652254335208,-5.18612782455807,1378.41639988979,1.83206844379822,113.293303357735,-81.8677817029471,92.6152053616191
0.5,61.5,-13.5955527929114,-5.19499487246802,1380.16421702767,1.8381892992003,113.112688981068,-85.324589609179,92.0241737869959
0.5,61.55,-13.5448146770445,-5.19430771615836,1381.91308006743,1.84432602667279,112.932477912936,-88.7483377547645,91.4243062492266
0.5,61.6,-13.5100587008591,-5.18495732833398,1383.6629910519,1.85047860798656,112.752670185033,-92.1294455926816,90.8078206047139
0.5,61.65,-13.4885335243462,-5.16792473866087,1385.41395200467,1.85664702444446,112.573265825432,-95.4626740736314,90.1688324553895
0.5,61.7,-13.4777685180225,-5.14420995331952,1387.16596493008,1.86283125688123,112.394264858533,-98.7461247613196,89.5031761813662
0.5,61.75,-13.4756073037142,-5.1147804738217,1388.91903181313,1.8690312856635,112.215667305016,-101.980348761969,88.8081545698458
0.5,61.8,-13.4802099852447,-5.08053770737583,1390.67315461945,1.87524709068976,112.03747318179,-105.16760331665,88.0822648449851
0.5,61.85,-13.4900361163109,-5.04229808069791,1392.42833529519,1.88147865139048,111.859682501949,-108.311261071473,87.3249336819398
0.5,61.9,-13.5038173204299,-5.00078526046026,1394.18457576701,1.88772594672818,111.682295274724,-111.415358678774,86.5362802180257
0.5,61.95,-13.5205256619318,-4.95663013193264,1395.941877942,1.8939889551976,111.505311505434,-114.484263263207,85.7169156933842
0.5,62,-13.5393416320744,-4.91037575209876,1397.70024370765,1.90026765482596,111.328731195448,-117.522433524311,84.8677813395797
0.5,62.05,-13.559623984673,-4.86248514398507,1399.45967493175,1.90656202317311,111.152554342133,-120.534253916394,83.9900219659826
0.5,62.1,-13.5808825445301,-4.81335040432257,1401.22017346237,1.91287203733192,110.976780938813,-123.523923517545,83.0848906225492
0.5,62.15,-13.6027543997509,-4.76330209868838,1402.9817411278,1.91919767392862,110.80141097473,-126.49538473529,82.1536790324699
0.5,62.2,-13.6249834620894,-4.71261830339842,1404.74437973647,1.92553890912315,110.626444434995,-129.452280306861,81.1976686241211
0.5,62.25,-13.647403145252,-4.66153293150088,1406.50809107696,1.93189571860964,110.451881300553,-132.39792988634,80.21809754931
0.5,62.3,-13.6699218006733,-4.61024317054798,1408.27287691787,1.93826807761691,110.277721548138,-135.335319808803,79.216139796818
0.5,62.35,-13.6925105154216,-4.55891598324143,1410.03873900784,1.94465596090898,110.103965150237,-138.267101417945,78.1928932460586
0.5,62.4,-13.7151928853734,-4.5076936971445,1411.80567907544,1.95105934278571,109.930612075045,-141.195594712202,77.149374177129
0.5,62.45,-13.7380364080309,-4.45669875140982,1413.57369882916,1.95747819708337,109.757662286435,-144.122795087426,76.0865163277652
0.5,62.5,-13.7611451807395,-4.40603768819793,1415.34279995737,1.9639124971754,109.585115743913,-147.050381707933,75.005173058171
0.5,62.55,-13.7846536342603,-4.35580448229605,1417.11298412823,1.97036221597306,109.412972402585,-149.979726586453,73.9061215584367
0.5,62.6,-13.8087210746898,-4.30608330001413,1418.88425298967,1.97682732592629,109.241232213122,-152.911903848831,72.7900683232594
0.5,62.65,-13.8335268466744,-4.25695077149339,1420.65660816935,1.98330779902451,109.069895121721,-155.847698940537,71.6576553395461
0.5,62.7,-13.8592659670172,-4.20847785152658,1422.43005127461,1.98980360679746,108.898961070073,-158.787617728959,70.5094665979863
0.5,62.75,-13.886145110044,-4.16073133434952,1424.20458389242,1.99631472031619,108.72842999533,-161.731895589568,69.3460346619638
0.5,62.8,-13.9143788547081,-4.11377507849137,1425.98020758933,2.00284111019398,108.558301830071,-164.680506650742,68.167847116274
0.5,62.85,-13.9441861287093,-4.0676709891316,1427.75692391147,2.00938274658741,108.388576502269,-167.633173422473,66.9753527820804
0.5,62.9,-13.9757868071892,-4.02247979771924,1429.53473438444,2.01593959919739,108.219253935261,-170.589377055636,65.768967629772
0.5,62.95,-14.0093984430733,-3.97826167191963,1431.31364051334,2.02251163727028,108.050334047717,-173.54836847673,64.5490803526973
0.5,63,-14.0452331230081,-3.93507668323854,1433.09364378268,2.02909882959908,107.881816753611,-176.509180621661,63.316057585938
0.55,57,-29.4992723422112,-1.14720698901893,1942.05449736556,4.65176446417246,56.8761275033722,57.8368596810948,-11.3363527568214
0.55,57.05,-29.0201652492918,-1.13450457601252,1943.89115204358,4.65629587115308,56.8780598895639,58.151861027885,-12.7049941814848
0.55,57.1,-28.5437272870854,-1.1230615903739,1945.72805237881,4.66082812710222,56.8800033980712,58.3312325034024,-14.0746740746234
0.55,57.15,-28.0707761118653,-1.11284628983783,1947.56519824585,4.66536122983391,56.8819580249186,58.3789538703007,-15.445084449098
0.55,57.2,-27.6020699346899,-1.10382470393871,1949.40258951886,4.66989517716196,56.8839237660932,58.2987610920189,-16.8159274987238
0.55,57.25,-27.1383245693637,-1.09596074403309,1951.24022607158,4.67442996689992,56.8859006175452,58.0941570807874,-18.186916432527
0.55,57.3,-26.6802282639242,-1.08921632112601,1953.07810777733,4.67896559686108,56.8878885751878,57.7684390948786,-19.5577762550057
0.55,57.35,-26.2284542742478,-1.08355147070403,1954.91623450902,4.68350206485845,56.8898876348968,57.3247395269919,-20.928244489638
0.55,57.4,-25.7836711578075,-1.07892448376274,1956.75460613912,4.68803936870475,56.8918977925117,56.7660773884367,-22.298071843498
0.55,57.45,-25.3465507640808,-1.07529204321452,1958.5932225397,4.69257750621239,56.8939190438345,56.0954181772053,-23.6670228114613
0.55,57.5,-24.9177738865296,-1.07260936487179,1960.43208358242,4.69711647519348,56.8959513846308,55.3157400249788,-25.0348762190718
0.55,57.55,-24.4980335287167,-1.07083034222221,1962.2711891385,4.70165627345978,56.8979948106294,54.4301040622261,-26.4014257037152
0.55,57.6,-24.0880357319828,-1.06990769424378,1964.11053907876,4.70619689882275,56.9000493175225,53.4417268444809,-27.766480134272
0.55,57.65,-23.6884979210727,-1.06979311554938,1965.95013327362,4.71073834909346,56.9021149009654,52.3540524783648,-29.1298639699005
0.55,57.7,-23.3001447528353,-1.07043742819946,1967.78997159307,4.71528062208266,56.9041915565774,51.1708218146774,-30.4914175590421
0.55,57.75,-22.923701505696,-1.07179073457924,1969.63005390669,4.71982371560069,56.9062792799409,49.8961357902055,-31.8509973800906
0.55,57.8,-22.5598851258113,-1.07380257079895,1971.47038008366,4.72436762745755,56.9083780666022,48.5345097619761,-33.2084762254814
0.55,57.85,-22.2093931484509,-1.07642206014326,1973.31094999274,4.72891235546284,56.9104879120709,47.0909155565161,-34.5637433311781
0.55,57.9,-21.872890835251,-1.07959806616655,1975.1517635023,4.73345789742575,56.9126088118208,45.5708080221296,-35.9167044536918
0.55,57.95,-21.5509970004197,-1.08327934510193,1976.99282048029,4.73800425115511,56.9147407612893,43.9801331858489,-37.2672818968422
0.55,58,-21.2442691286037,-1.08741469732452,1978.83412079425,4.7425514144593,56.9168837558775,42.3253157204042,-38.6154144904768
0.55,58.05,-20.9531884977848,-1.09195311767909,1980.67566431134,4.74709938514629,56.9190377909507,40.6132243304496,-39.9610575232777
0.55,58.1,-20.6781460948781,-1.09684394455005,1982.51745089829,4.75164816102366,56.921202861838,38.8511148398971,-41.3041826316354
0.55,58.15,-20.41943013379,-1.10203700761383,1984.35948042144,4.75619773989851,56.9233789638328,37.0465521259601,-42.6447776463338
0.55,58.2,-20.177215944136,-1.10748277427065,1986.20175274673,4.76074811957756,56.9255660921923,35.2073134801967,-43.9828463984871
0.55,58.25,-19.9515588895048,-1.11313249480082,1988.0442677397,4.76529929786705,56.9277642421381,33.3412773325843,-45.3184084857857
0.55,58.3,-19.7423908020235,-1.11893834633023,1989.8870252655,4.76985127257279,56.9299734088561,31.456302393161,-46.6514989996784
0.55,58.35,-19.5495201992836,-1.12485357571781,1991.73002518887,4.77440404150015,56.9321935874963,29.5601030065275,-47.9821682135974
0.55,58.4,-19.3726363023526,-1.13083264149314,1993.57326737415,4.77895760245406,56.9344247731732,27.6601267799993,-49.3104812317893
0.55,58.45,-19.2113166259396,-1.13683135497302,1995.41675168531,4.78351195323896,56.9366669609657,25.7634403006578,-50.6365175977
0.55,58.5,-19.06503769025,-1.14280702067118,1997.26047798589,4.78806709165886,56.9389201459173,23.8766280327969,-51.9603708602259
0.55,58.55,-18.9331882309203,-1.14871857608127,1999.10444613907,4.79262301551731,56.9411843230358,22.0057083805355,-53.2821480954712
0.55,58.6,-18.8150841734262,-1.15452673086065,2000.94865600762,4.7971797226174,56.943459487294,20.15606955022,-54.6019693809812
0.55,58.65,-18.709984596993,-1.16019410536778,2002.79310745393,4.80173721076176,56.945745633629,18.3324264125022,-55.9199672187411
0.55,58.7,-18.6171079367117,-1.16568536840822,2004.63780034,4.80629547775254,56.9480427569427,16.5387981965505,-57.2362859025878
0.55,58.75,-18.5356477502721,-1.17096737392229,2006.48273452742,4.81085452139146,56.9503508521021,14.7785056721924,-58.551080825083
0.55,58.8,-18.4647874918533,-1.17600929619948,2008.32790987743,4.81541433947975,56.9526699139388,13.0541855715898,-59.8645177183751
0.55,58.85,-18.4037138730114,-1.18078276303078,2010.17332625085,4.8199749298182,56.9549999372492,11.3678194063709,-61.1767718231607
0.55,58.9,-18.3516285326871,-1.18526198600963,2012.01898350814,4.82453629020714,56.957340916795,9.72077354376716,-62.4880269795898
0.55,58.95,-18.307757872465,-1.18942388696639,2013.86488150936,4.82909841844643,56.9596928473026,8.11384737959832,-63.7984746338692
0.55,59,-18.2713610295946,-1.19324821927172,2015.71102011419,4.83366131233548,56.9620557234638,6.54732663102079,-65.1083127544555
0.55,59.05,-18.2417360537604,-1.19671768247341,2017.55739918194,4.83822496967325,56.9644295399353,5.02103910448278,-66.4177446521498
0.55,59.1,-18.2182244224313,-1.19981802844563,2019.40401857154,4.84278938825827,56.9668142913391,3.53441071302214,-67.7269776991352
0.55,59.15,-18.2002140748898,-1.2025381569329,2021.25087814151,4.84735456588858,56.9692099722625,2.08651996905574,-69.0362219431174
0.55,59.2,-18.1871411696044,-1.2048701980745,2023.09797775003,4.85192050036183,56.971616577258,0.676149623066663,-70.3456886142516
0.55,59.25,-18.1784907773115,-1.20680957920779,2024.94531725489,4.85648718947521,56.9740341008436,-0.698165473495561,-71.6555885245415
0.55,59.3,-18.1737967171179,-1.20835507298447,2026.79289651349,4.86105463102548,56.9764625375026,-2.03809484831853,-72.966130361885
0.55,59.35,-18.1726407290269,-1.20950882360874,2028.64071538287,4.86562282280897,56.978901881684,-3.34547350516112,-74.2775188839573
0.55,59.4,-18.1746511568964,-1.21027634783743,2030.48877371971,4.87019176262162,56.9813521278021,-4.62226767969372,-75.589953020657
0.55,59.45,-18.1795012936946,-1.21066650729031,2032.33707138028,4.87476144825893,56.983813270237,-5.87054512200206,-76.9036238978854
0.55,59.5,-18.1869075180948,-1.21069144862559,2034.18560822051,4.87933187751601,56.9862853033343,-7.09244964960882,-78.2187127999169
0.55,59.55,-18.1966273293854,-1.21036650826234,2036.03438409594,4.88390304818757,56.9887682214053,-8.290179633143,-79.5353890924912
0.55,59.6,-18.2084573673071,-1.20971007860085,2037.88339886177,4.88847495806793,56.9912620187271,-9.46597002879123,-80.8538081338645
0.55,59.65,-18.2222314852844,-1.2087434331223,2039.7326523728,4.89304760495105,56.9937666895428,-10.6220775495411,-82.1741092062572
0.55,59.7,-18.2378189297973,-1.20749050835726,2041.58214448348,4.8976209866305,56.9962822280611,-11.7607685640056,-83.4964135051976
0.55,59.75,-18.2551226653437,-1.20597764150763,2043.43187504788,4.90219510089949,56.9988086284567,-12.8843093214825,-84.8208222289622
0.55,59.8,-18.2740778734177,-1.2042332634918,2045.28184391973,4.90676994555091,57.0013458848704,-13.994958120108,-86.1474148143324
0.55,59.85,-18.2946506449399,-1.20228754834923,2047.13205095238,4.91134551837728,57.0038939914088,-15.0949590578518,-87.4762473679455
0.55,59.9,-18.3168368783437,-1.20017202127014,2048.98249599881,4.9159218171708,57.0064529421448,-16.1865370309011,-88.8073513442715
0.55,59.95,-18.3406613897567,-1.19791912897539,2050.83317891166,4.92049883972337,57.0090227311173,-17.2718936687183,-90.1407325213864
0.55,60,-18.3661772371248,-1.19556177771449,2052.68409954319,4.92507658382658,57.0116033523314,-18.3532039183757,-91.4763703239492
0.55,60.05,-18.3934652564444,-1.19313284571781,2054.53525774531,4.92965504727174,57.0141947997585,-19.4326130118584,-92.8142175389108
0.55,60.1,-18.4226338052425,-1.1906646784597,2056.38665336959,4.93423422784985,57.0167970673363,-20.5122335684393,-94.1542004633152
0.55,60.15,-18.4538187058525,-1.1881885764835,2058.2382862672,4.9388141233517,57.0194101489686,-21.5941425998849,-95.4962195151011
0.55,60.2,-18.4871833786805,-1.18573428672115,2060.090156289,4.94339473156781,57.022034038526,-22.6803781993227,-96.8401503271443
0.55,60.25,-18.5229191533662,-1.18332950912606,2061.94226328546,4.94797605028844,57.0246687298452,-23.7729357054421,-98.185845332145
0.55,60.3,-18.5612457433711,-1.18099943094881,2063.79460710673,4.95255807730368,57.0273142167294,-24.8737631429613,-99.5331358317889
0.55,60.35,-18.6024118669517,-1.17876630105764,2065.64718760257,4.95714081040339,57.0299704929486,-25.9847557486555,-100.881834528365
0.55,60.4,-18.6466959946049,-1.17664905629398,2067.50000462243,4.96172424737726,57.0326375522392,-27.1077494007117,-102.231738481441
0.55,60.45,-18.6944071998419,-1.17466301093723,2069.35305801537,4.96630838601481,57.0353153883041,-28.2445127788289,-103.58263243697
0.55,60.5,-18.7458860865379,-1.1728196189427,2071.20634763013,4.9708932241054,57.0380039948133,-29.3967380945796,-104.93429246213
0.55,60.55,-18.8015057621363,-1.17112631675086,2073.05987331509,4.97547875943829,57.0407033654031,-30.5660302475662,-106.286489807063
0.55,60.6,-18.8616728217393,-1.16958645221576,2074.91363491829,4.98006498980259,57.0434134936768,-31.7538942843434,-107.638994905168
0.55,60.65,-18.9268283037369,-1.16819930266237,2076.76763228742,4.98465191298734,57.0461343732045,-32.9617210656371,-108.991581417293
0.55,60.7,-18.9974485733583,-1.16696018237466,2078.62186526982,4.98923952678151,57.0488659975231,-34.1907710846494,-110.344030222484
0.55,60.75,-19.0740460866861,-1.16586063706905,2080.47633371249,4.99382782897399,57.0516083601367,-35.4421564267816,-111.696133259005
0.55,60.8,-19.1571699847161,-1.16488872025713,2082.33103746211,4.99841681735367,57.0543614545159,-36.7168209201306,-113.047697124236
0.55,60.85,-19.2474064655105,-1.16402934397468,2084.18597636499,5.00300648970942,57.0571252740988,-38.0155185973516,-114.398546350361
0.55,60.9,-19.3453788830796,-1.16326469426612,2086.0411502671,5.0075968438301,57.0598998122902,-39.3387906729267,-115.748526284166
0.55,60.95,-19.4517475250977,-1.16257470015459,2087.8965590141,5.01218787750463,57.0626850624623,-40.6869413343325,-117.097505513037
0.55,61,-19.5672090287859,-1.16193754366057,2089.75220245127,5.01677958852197,57.0654810179542,-42.0600127485569,-118.445377794648
0.55,61.05,-19.6924954061672,-1.16133019778738,2091.60808042361,5.02137197467118,57.0682876720723,-43.4577597925045,-119.792063464153
0.55,61.1,-19.8283726672632,-1.16072897926852,2093.46419277572,5.02596503374139,57.0711050180904,-44.879625120702,-121.137510308915
0.55,61.15,-19.975639053394,-1.1601101032399,2095.32053935192,5.03055876352188,57.0739330492493,-46.3247152778892,-122.481693916447
0.55,61.2,-20.1351229230454,-1.15945022780312,2097.17711999617,5.0351531618021,57.0767717587574,-47.7917786368618,-123.824617515368
0.55,61.25,-20.3076803699395,-1.15872697761059,2099.0339345521,5.03974822637162,57.0796211397903,-49.2791859809871,-125.166311341523
0.55,61.3,-20.4941926966928,-1.15791943704106,2100.89098286301,5.04434395502029,57.0824811854911,-50.784914542507,-126.506831571412
0.55,61.35,-20.6955639169923,-1.15700860515479,2102.74826477188,5.04894034553814,57.0853518889705,-52.3065362384153,-127.84625887267
0.55,61.4,-20.9127185132844,-1.15597780632852,2104.60578012134,5.05353739571546,57.0882332433065,-53.8412107026376,-129.184696626411
