W_50 [mm],Freq [GHz],"dB(S(1,1)) []","dB(S(2,1)) []",im(Gamma(1:1)) [],re(Gamma(1:1)) [],re(Zo(1:1)) [],"ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.5,59.25,-27.28559212,-1.900224207,2179.580983,4.963568399,74.96753019,-109.2841698,-169.7153284
0.5,59.3,-28.37258391,-1.955550142,2181.66957,4.967321687,74.96568851,-105.9349934,-171.2202401
0.5,59.35,-29.36760569,-2.012342793,2183.757958,4.971075869,74.9638734,-99.93815088,-172.6938572
0.5,59.4,-30.05470742,-2.070511643,2185.846147,4.974830944,74.96208477,-91.25059514,-174.1352636
0.5,59.45,-30.20377407,-2.129838151,2187.934139,4.978586909,74.96032251,-80.95508629,-175.5431103
0.5,59.5,-29.74729928,-2.190001449,2190.021933,4.982343763,74.95858656,-71.11850778,-176.9158658
0.5,59.55,-28.84379723,-2.25059254,2192.109531,4.986101503,74.95687681,-63.45364746,-178.2519888
0.5,59.6,-27.72512946,-2.311123363,2194.196933,4.989860127,74.95519318,-58.46302537,-179.5500614
0.5,59.65,-26.55806305,-2.371033912,2196.28414,4.993619633,74.95353558,-55.8301034,179.1910973
0.5,59.7,-25.42677444,-2.429699149,2198.371152,4.997380019,74.95190393,-55.03065489,177.9723306
0.5,59.75,-24.36363182,-2.486436729,2200.457971,5.001141283,74.95029813,-55.6153693,176.7940505
0.5,59.8,-23.37614932,-2.540516093,2202.544595,5.004903424,74.9487181,-57.26684985,175.656152
0.5,59.85,-22.46210392,-2.591169237,2204.631028,5.008666437,74.94716376,-59.78174434,174.5579362
0.5,59.9,-21.61700725,-2.637603178,2206.717268,5.012430323,74.94563502,-63.04124066,173.4980427
0.5,59.95,-20.83783858,-2.679014005,2208.803316,5.016195078,74.9441318,-66.98618143,172.4743944
0.5,60,-20.1251818,-2.714602176,2210.889174,5.019960702,74.942654,-71.59766023,171.4841559
0.5,60.05,-19.48473443,-2.743588646,2212.974841,5.02372719,74.94120155,-76.88006589,170.5237056
0.5,60.1,-18.92844907,-2.765231327,2215.060319,5.027494543,74.93977435,-82.84291031,169.5886214
0.5,60.15,-18.4750252,-2.77884148,2217.145607,5.031262757,74.93837234,-89.47843189,168.6736769
0.5,60.2,-18.1489845,-2.783799842,2219.230708,5.035031831,74.93699542,-96.73443939,167.7728438
0.5,60.25,-17.97734976,-2.779572749,2221.31562,5.038801763,74.93564351,-104.4872071,166.8792933
0.5,60.3,-17.98354398,-2.765729237,2223.400345,5.04257255,74.93431654,-112.5263191,165.9853899
0.5,60.35,-18.17985595,-2.74196115,2225.484884,5.046344192,74.93301441,-120.5659807,165.0826706
0.5,60.4,-18.56170372,-2.708109601,2227.569237,5.050116685,74.93173704,-128.2874205,164.161809
0.5,60.45,-19.10678093,-2.664202643,2229.653404,5.053890028,74.93048436,-135.3972958,163.2125733
0.5,60.5,-19.77929751,-2.610510177,2231.737386,5.057664218,74.92925629,-141.6756492,162.2238101
0.5,60.55,-20.5365058,-2.547621952,2233.821184,5.061439255,74.92805273,-146.9968072,161.1835195
0.5,60.6,-21.33435459,-2.476550986,2235.904799,5.065215136,74.92687362,-151.3266172,160.0791367
0.5,60.65,-22.13104446,-2.398854753,2237.98823,5.068991859,74.92571888,-154.7102702,158.8981862
0.5,60.7,-22.88919336,-2.316746948,2240.071479,5.072769423,74.92458842,-157.2617427,157.6295001
0.5,60.75,-23.57793359,-2.233143813,2242.154546,5.076547824,74.92348216,-159.1563503,156.265118
0.5,60.8,-24.17561216,-2.151561663,2244.237432,5.080327062,74.92240003,-160.6202787,154.8027372
0.5,60.85,-24.67252531,-2.075783971,2246.320137,5.084107135,74.92134195,-161.9098386,153.2481155
0.5,60.9,-25.07221202,-2.009282937,2248.402662,5.08788804,74.92030784,-163.2793654,151.6163341
0.5,60.95,-25.39007911,-1.954518381,2250.485008,5.091669776,74.91929762,-164.9458101,149.9307329
0.5,61,-25.64945767,-1.912375327,2252.567174,5.095452341,74.91831122,-167.0623146,148.2190923
0.5,61.05,-25.87648546,-1.882011869,2254.649162,5.099235733,74.91734855,-169.7087097,146.5080773
0.5,61.1,-26.09547862,-1.861209153,2256.730972,5.10301995,74.91640955,-172.8983384,144.8180883
0.5,61.15,-26.32579374,-1.84705763,2258.812605,5.106804991,74.91549414,-176.5948123,143.1604714
0.5,61.2,-26.58034323,-1.83667517,2260.894061,5.110590853,74.91460224,179.2684353,141.5376622
0.5,61.25,-26.86542327,-1.827713053,2262.97534,5.114377535,74.91373377,174.7707072,139.945421
0.5,61.3,-27.18137519,-1.818571833,2265.056445,5.118165034,74.91288867,169.9910473,138.3757676
0.5,61.35,-27.52365854,-1.808384952,2267.137374,5.12195335,74.91206685,165.0002248,136.8195391
0.5,61.4,-27.88403249,-1.796876872,2269.218128,5.12574248,74.91126824,159.8572071,135.2681072
0.5,61.45,-28.2516649,-1.784186329,2271.298709,5.129532422,74.91049277,154.6091369,133.7142709
0.5,61.5,-28.61409392,-1.770707312,2273.379116,5.133323175,74.90974036,149.2936512,132.1525474
0.5,61.55,-28.95804468,-1.756967892,2275.459351,5.137114737,74.90901095,143.9424039,130.5791087
0.5,61.6,-29.27014512,-1.74354789,2277.539413,5.140907106,74.90830445,138.5847766,128.991554
0.5,61.65,-29.53759011,-1.731028347,2279.619303,5.14470028,74.90762079,133.2509297,127.3886344
0.5,61.7,-29.74877661,-1.719964,2281.699023,5.148494258,74.90695991,127.9735451,125.7699915
0.5,61.75,-29.89389155,-1.710871147,2283.778571,5.152289038,74.90632173,122.7878781,124.1359381
0.5,61.8,-29.96539559,-1.704225139,2285.857949,5.156084617,74.90570618,117.730086,122.4872876
0.5,61.85,-29.95833195,-1.700463494,2287.937158,5.159880995,74.90511319,112.8342007,120.8252299
0.5,61.9,-29.8704086,-1.699991988,2290.016198,5.163678169,74.90454268,108.1284531,119.1512506
0.5,61.95,-29.70184821,-1.703191955,2292.095069,5.167476138,74.90399459,103.6318118,117.4670862
0.5,62,-29.45505298,-1.710427572,2294.173772,5.171274901,74.90346884,99.35148754,115.774713
0.5,62.05,-29.13416666,-1.722052152,2296.252308,5.175074454,74.90296538,95.28184685,114.0763652
0.5,62.1,-28.7446222,-1.738412479,2298.330677,5.178874797,74.90248411,91.4047852,112.3745817
0.5,62.15,-28.29274369,-1.759850051,2300.408879,5.182675928,74.90202498,87.69129705,110.6722785
0.5,62.2,-27.7854404,-1.786697787,2302.486915,5.186477846,74.90158792,84.1038138,108.9728468
0.5,62.25,-27.23000154,-1.819270336,2304.564786,5.190280547,74.90117286,80.59887113,107.2802694
0.5,62.3,-26.63398161,-1.857845673,2306.642493,5.194084032,74.90077973,77.12976138,105.5992492
0.5,62.35,-26.00515751,-1.902635432,2308.720034,5.197888298,74.90040846,73.64896631,103.9353303
0.5,62.4,-25.35153655,-1.953741598,2310.797412,5.201693343,74.90005898,70.11030276,102.2949846
0.5,62.45,-24.68139497,-2.011098381,2312.874627,5.205499166,74.89973123,66.47082104,100.685618
0.5,62.5,-24.0033251,-2.07440089,2314.951679,5.209305766,74.89942514,62.69256001,99.11543815
0.5,62.55,-23.32626595,-2.143027177,2317.028569,5.213113139,74.89914065,58.74427778,97.59311238
0.5,62.6,-22.65948652,-2.215967475,2319.105296,5.216921286,74.89887767,54.60323962,96.12715421
0.5,62.65,-22.01248711,-2.291782499,2321.181863,5.220730204,74.89863616,50.2570532,94.72501527
0.5,62.7,-21.3947853,-2.368618301,2323.258269,5.224539891,74.89841604,45.70540324,93.39194184
0.5,62.75,-20.81556655,-2.444302708,2325.334514,5.228350346,74.89821724,40.96137958,92.1297745
0.5,62.8,-20.28320705,-2.516533062,2327.4106,5.232161568,74.89803971,36.05196757,90.93598551
0.5,62.85,-19.80471826,-2.583136523,2329.486526,5.235973554,74.89788337,31.01725628,89.80329517
0.5,62.9,-19.38520475,-2.642351789,2331.562294,5.239786303,74.89774817,25.90808439,88.720118
0.5,62.95,-19.02745198,-2.693061398,2333.637903,5.243599814,74.89763403,20.78219157,87.67185626
0.5,63,-18.73174904,-2.73491133,2335.713355,5.247414084,74.89754089,15.69937245,86.64276975
0.55,57,-24.83830891,-1.736117314,2110.009318,4.734600288,67.63381851,-51.44826377,78.86962087
0.55,57.05,-24.68601685,-1.730821726,2112.082584,4.738382146,67.63289348,-51.39399916,77.39922511
0.55,57.1,-24.53139646,-1.724460722,2114.155672,4.742164839,67.6319915,-51.37415783,75.92389964
0.55,57.15,-24.3744465,-1.717147552,2116.228582,4.745948365,67.63111248,-51.39024857,74.44393339
0.55,57.2,-24.21517302,-1.708994986,2118.301315,4.749732724,67.63025634,-51.44388837,72.95958345
0.55,57.25,-24.05359084,-1.70011493,2120.373872,4.753517912,67.629423,-51.53681066,71.47107763
0.55,57.3,-23.88972524,-1.690618095,2122.446253,4.757303928,67.6286124,-51.67087392,69.97861712
0.55,57.35,-23.72361401,-1.680613698,2124.518459,4.76109077,67.62782444,-51.84807064,68.48237918
0.55,57.4,-23.55530975,-1.670209203,2126.590491,4.764878437,67.62705906,-52.07053649,66.9825198
0.55,57.45,-23.38488258,-1.659510104,2128.662349,4.768666925,67.62631618,-52.34055956,65.47917631
0.55,57.5,-23.21242335,-1.648619736,2130.734033,4.772456235,67.62559573,-52.66058951,63.97247001
0.55,57.55,-23.0380473,-1.637639115,2132.805544,4.776246363,67.62489762,-53.03324627,62.46250864
0.55,57.6,-22.86189831,-1.626666815,2134.876884,4.780037308,67.62422179,-53.46132797,60.94938883
0.55,57.65,-22.68415384,-1.615798858,2136.948052,4.783829068,67.62356815,-53.94781761,59.43319844
0.55,57.7,-22.50503063,-1.60512864,2139.019048,4.787621641,67.62293665,-54.49588777,57.91401876
0.55,57.75,-22.32479114,-1.594746868,2141.089875,4.791415026,67.62232719,-55.1089025,56.39192666
0.55,57.8,-22.14375109,-1.584741522,2143.160531,4.79520922,67.62173972,-55.79041545,54.86699657
0.55,57.85,-21.9622878,-1.575197831,2145.231018,4.799004223,67.62117415,-56.54416271,53.33930239
0.55,57.9,-21.78084971,-1.566198265,2147.301336,4.802800031,67.62063041,-57.37404874,51.80891925
0.55,57.95,-21.599967,-1.557822544,2149.371487,4.806596644,67.62010844,-58.28412342,50.27592519
0.55,58,-21.42026324,-1.550147657,2151.441469,4.810394059,67.61960816,-59.27854759,48.74040268
0.55,58.05,-21.24246806,-1.543247895,2153.511285,4.814192276,67.61912949,-60.3615443,47.20244011
0.55,58.1,-21.06743064,-1.537194894,2155.580934,4.817991291,67.61867237,-61.53733228,45.66213311
0.55,58.15,-20.89613373,-1.532057693,2157.650418,4.821791103,67.61823673,-62.81003805,44.11958586
0.55,58.2,-20.72970766,-1.527902803,2159.719735,4.825591712,67.61782249,-64.18358268,42.57491223
0.55,58.25,-20.56944367,-1.524794282,2161.788889,4.829393114,67.61742958,-65.66153925,41.02823698
0.55,58.3,-20.41680563,-1.522793832,2163.857877,4.833195308,67.61705795,-67.24695766,39.47969676
0.55,58.35,-20.27343878,-1.521960901,2165.926703,4.836998292,67.6167075,-68.94215442,37.92944126
0.55,58.4,-20.14117421,-1.522352802,2167.995365,4.840802066,67.61637819,-70.74846671,36.37763419
0.55,58.45,-20.02202702,-1.524024847,2170.063864,4.844606626,67.61606993,-72.66597305,34.82445439
0.55,58.5,-19.91818655,-1.527030495,2172.132202,4.848411971,67.61578266,-74.69318648,33.2700969
0.55,58.55,-19.83199669,-1.531421517,2174.200378,4.852218101,67.61551632,-76.82673073,31.7147742
0.55,58.6,-19.76592498,-1.537248185,2176.268393,4.856025012,67.61527082,-79.061015,30.15871749
0.55,58.65,-19.7225198,-1.544559473,2178.336247,4.859832703,67.61504611,-81.38792755,28.60217817
0.55,58.7,-19.70435598,-1.55340328,2180.403942,4.863641173,67.61484212,-83.79657109,27.04542953
0.55,58.75,-19.71397117,-1.563826686,2182.471477,4.86745042,67.61465879,-86.27306306,25.48876876
0.55,58.8,-19.75379619,-1.575876212,2184.538853,4.871260442,67.61449603,-88.80041831,23.93251927
0.55,58.85,-19.82608496,-1.589598118,2186.606071,4.875071238,67.6143538,-91.35852114,22.3770335
0.55,58.9,-19.9328498,-1.605038714,2188.673132,4.878882806,67.61423201,-93.92417579,20.82269633
0.55,58.95,-20.07580813,-1.622244689,2190.740035,4.882695144,67.61413062,-96.47120196,19.26992916
0.55,59,-20.2563447,-1.641263456,2192.806781,4.886508251,67.61404955,-98.97051628,17.71919488
0.55,59.05,-20.47549002,-1.662143498,2194.873371,4.890322125,67.61398873,-101.3901145,16.17100395
0.55,59.1,-20.73390974,-1.684934701,2196.939806,4.894136764,67.6139481,-103.694847,14.62592176
0.55,59.15,-21.03189196,-1.709688662,2199.006085,4.897952168,67.6139276,-105.8458621,13.08457765
0.55,59.2,-21.36930787,-1.736458926,2201.07221,4.901768333,67.61392717,-107.7995845,11.54767586
0.55,59.25,-21.7455048,-1.765301123,2203.13818,4.90558526,67.61394673,-109.5060963,10.01600891
0.55,59.3,-22.15906606,-1.796272924,2205.203997,4.909402945,67.61398623,-110.9068296,8.490473811
0.55,59.35,-22.60733344,-1.829433738,2207.269661,4.913221388,67.6140456,-111.9315826,6.972091821
0.55,59.4,-23.08553128,-1.864844002,2209.335172,4.917040586,67.61412478,-112.4951732,5.462032238
0.55,59.45,-23.58525706,-1.902563898,2211.400531,4.920860539,67.61422371,-112.4947564,3.96164108
0.55,59.5,-24.09204954,-1.942651217,2213.465739,4.924681245,67.61434232,-111.8103963,2.472475324
0.55,59.55,-24.58184544,-1.985158035,2215.530795,4.928502702,67.61448056,-110.3144746,0.996343396
0.55,59.6,-25.01674612,-2.030125687,2217.595701,4.932324909,67.61463835,-107.8998771,-0.464647667
0.55,59.65,-25.34223362,-2.077577393,2219.660457,4.936147863,67.61481565,-104.5392089,-1.908038444
0.55,59.7,-25.49086972,-2.127507641,2221.725063,4.939971565,67.61501238,-100.3759419,-3.330957838
0.55,59.75,-25.39860637,-2.179867187,2223.78952,4.943796011,67.61522848,-95.80820779,-4.730061108
0.55,59.8,-25.03227616,-2.234542227,2225.853828,4.947621201,67.61546391,-91.47731695,-6.101471079
0.55,59.85,-24.41144855,-2.291326064,2227.917988,4.951447132,67.61571859,-88.10556236,-7.440733152
0.55,59.9,-23.60578852,-2.349881457,2229.982001,4.955273804,67.61599246,-86.26925584,-8.742802101
0.55,59.95,-22.71118095,-2.409692178,2232.045866,4.959101215,67.61628547,-86.26296407,-10.00208925
0.55,60,-21.82451704,-2.470003323,2234.109585,4.962929363,67.61659755,-88.0995971,-11.21261271
0.55,60.05,-21.02851213,-2.529752512,2236.173157,4.966758248,67.61692865,-91.57590461,-12.36831004
0.55,60.1,-20.38426942,-2.587498894,2238.236584,4.970587866,67.61727871,-96.34150188,-13.46358704
0.55,60.15,-19.92703609,-2.641364743,2240.299866,4.974418218,67.61764767,-101.9643918,-14.49417932
0.55,60.2,-19.6650246,-2.689015412,2242.363002,4.978249301,67.61803547,-108.0035243,-15.45837512
0.55,60.25,-19.58330498,-2.727715208,2244.425995,4.982081114,67.61844204,-114.0799683,-16.35856367
0.55,60.3,-19.65230859,-2.754503041,2246.488844,4.985913655,67.61886735,-119.9230236,-17.20291051
0.55,60.35,-19.83741363,-2.766521144,2248.551549,4.989746923,67.61931132,-125.3784237,-18.00672804
0.55,60.4,-20.10612153,-2.761490292,2250.614112,4.993580917,67.61977389,-130.3874218,-18.79288986
0.55,60.45,-20.4316524,-2.738253915,2252.676532,4.997415634,67.62025502,-134.9552493,-19.59060391
0.55,60.5,-20.7937246,-2.697235657,2254.73881,5.001251075,67.62075464,-139.1228206,-20.43220662
0.55,60.55,-21.17782698,-2.640622831,2256.800947,5.005087236,67.6212727,-142.9469641,-21.34839344
0.55,60.6,-21.5739813,-2.572151041,2258.862942,5.008924117,67.62180914,-146.4888433,-22.36314113
0.55,60.65,-21.9755204,-2.496515645,2260.924798,5.012761717,67.62236391,-149.8083061,-23.48994879
0.55,60.7,-22.37807321,-2.41859249,2262.986513,5.016600033,67.62293694,-152.961965,-24.73057567
0.55,60.75,-22.77877282,-2.342715197,2265.048088,5.020439065,67.62352819,-156.0035102,-26.07641167
0.55,60.8,-23.17562569,-2.272197309,2267.109525,5.02427881,67.62413759,-158.9854606,-27.51163283
0.55,60.85,-23.56693544,-2.209159502,2269.170822,5.028119268,67.6247651,-161.9621327,-29.01689307
0.55,60.9,-23.95060963,-2.154608258,2271.231982,5.031960437,67.62541065,-164.9940963,-30.57252319
0.55,60.95,-24.32301294,-2.108660015,2273.293003,5.035802316,67.6260742,-168.1548183,-32.16072584
0.55,61,-24.67658887,-2.070810066,2275.353887,5.039644903,67.62675568,-171.5402877,-33.76672807
0.55,61.05,-24.99428663,-2.040179425,2277.414635,5.043488197,67.62745505,-175.2799466,-35.37912082
0.55,61.1,-25.23590076,-2.015709016,2279.475246,5.047332197,67.62817225,-179.5303202,-36.98968606
0.55,61.15,-25.30754696,-1.996296098,2281.53572,5.0511769,67.62890723,175.6551907,-38.59297005
0.55,61.2,-25.03376483,-1.980881209,2283.59606,5.055022307,67.62965993,171.0057375,-40.18577922
0.55,61.25,-24.38687381,-1.96849826,2285.656264,5.058868415,67.63043029,169.4875759,-41.76669953
0.55,61.3,-24.10928211,-1.958299986,2287.716333,5.062715222,67.63121828,172.9511068,-43.33568427
0.55,61.35,-24.62858104,-1.9495685,2289.776268,5.066562729,67.63202382,175.8464906,-44.89372172
0.55,61.4,-25.35816641,-1.941717941,2291.83607,5.070410932,67.63284688,175.5003042,-46.44257574
0.55,61.45,-25.99110246,-1.934293818,2293.895738,5.074259831,67.6336874,173.2626123,-47.98458449
0.55,61.5,-26.50383105,-1.926971784,2295.955273,5.078109425,67.63454532,170.1808911,-49.52250001
0.55,61.55,-26.92340128,-1.919557205,2298.014675,5.081959712,67.63542059,166.6832999,-51.05935191
0.55,61.6,-27.27210197,-1.911985881,2300.073946,5.085810691,67.63631317,162.9268203,-52.59832022
0.55,61.65,-27.56303397,-1.904325461,2302.133084,5.08966236,67.637223,158.9677866,-54.14260445
0.55,61.7,-27.80278617,-1.896776453,2304.192092,5.093514719,67.63815003,154.8266153,-55.69527955
0.55,61.75,-27.99388368,-1.889671221,2306.250968,5.097367765,67.63909421,150.512517,-57.25913253
0.55,61.8,-28.13641315,-1.883468905,2308.309715,5.101221498,67.64005549,146.0335348,-58.83647904
0.55,61.85,-28.22909534,-1.878744087,2310.368331,5.105075916,67.64103381,141.4008398,-60.42896482
0.55,61.9,-28.27004409,-1.876167143,2312.426818,5.108931017,67.64202913,136.6304514,-62.03736417
0.55,61.95,-28.25734309,-1.876474889,2314.485175,5.112786801,67.6430414,131.7435226,-63.66139471
0.55,62,-28.18949524,-1.880431274,2316.543404,5.116643267,67.64407056,126.7656279,-65.29957356
0.55,62.05,-28.06575601,-1.88877957,2318.601505,5.120500412,67.64511658,121.7252954,-66.9491425
0.55,62.1,-27.88634374,-1.902189407,2320.659478,5.124358236,67.64617939,116.6520184,-68.60608717
0.55,62.15,-27.65252118,-1.921203831,2322.717323,5.128216737,67.64725894,111.5740307,-70.26526623
0.55,62.2,-27.36655513,-1.946192639,2324.775041,5.132075914,67.6483552,106.5161547,-71.9206518
0.55,62.25,-27.03157774,-1.977318268,2326.832633,5.135935766,67.64946811,101.4979955,-73.56566407
0.55,62.3,-26.65138643,-2.014519148,2328.890098,5.139796291,67.65059762,96.5326653,-75.19356599
0.55,62.35,-26.23022411,-2.057512902,2330.947438,5.143657488,67.65174368,91.62610187,-76.7978721
0.55,62.4,-25.77257778,-2.105818693,2333.004652,5.147519356,67.65290625,86.7769392,-78.37272288
0.55,62.45,-25.28302393,-2.158795051,2335.061741,5.151381894,67.65408527,81.97681464,-79.91318305
0.55,62.5,-24.76613718,-2.215687508,2337.118705,5.1552451,67.65528071,77.21097278,-81.41543694
0.55,62.55,-24.22646837,-2.275679604,2339.175546,5.159108973,67.6564925,72.45904259,-82.87687226
0.55,62.6,-23.66859056,-2.337941338,2341.232262,5.162973512,67.65772061,67.69590792,-84.29606052
0.55,62.65,-23.09720704,-2.401670621,2343.288855,5.166838715,67.65896499,62.89264939,-85.67265474
0.55,62.7,-22.51731204,-2.466125122,2345.345325,5.170704582,67.66022558,58.01759635,-87.00723136
0.55,62.75,-21.93439186,-2.530643739,2347.401672,5.17457111,67.66150235,53.0375859,-88.30110358
0.55,62.8,-21.35464766,-2.594658319,2349.457897,5.1784383,67.66279524,47.91957287,-89.55612941
0.55,62.85,-20.78521098,-2.657697179,2351.514001,5.182306149,67.66410422,42.63275991,-90.77453207
0.55,62.9,-20.23430647,-2.71938238,2353.569982,5.186174656,67.66542922,37.15139641,-91.95874333
0.55,62.95,-19.71129669,-2.779422726,2355.625843,5.19004382,67.66677022,31.45829426,-93.11127536
0.55,63,-19.2265268,-2.837604226,2357.681583,5.19391364,67.66812716,25.54888938,-94.23462157
0.6,57,-23.1470109,-1.910530664,2128.271722,4.688671372,61.63981465,-61.52151556,-103.3548014
0.6,57.05,-23.12537785,-1.89916568,2130.326448,4.692504149,61.64035306,-61.82423209,-104.8917464
0.6,57.1,-23.10157193,-1.889842881,2132.381033,4.696337656,61.64088707,-62.11121731,-106.4106303
0.6,57.15,-23.07516207,-1.882020933,2134.435479,4.70017189,61.64144159,-62.38241697,-107.9119079
0.6,57.2,-23.04567881,-1.875206194,2136.489786,4.704006851,61.64201438,-62.63804055,-109.3965436
0.6,57.25,-23.01261491,-1.86896257,2138.543954,4.707842537,61.64260506,-62.87861596,-110.8659148
0.6,57.3,-22.97542711,-1.86291744,2140.597985,4.711678947,61.64321348,-63.10505014,-112.321712
0.6,57.35,-22.93353943,-1.856764056,2142.651878,4.715516078,61.64383955,-63.31869499,-113.7658425
0.6,57.4,-22.88634819,-1.850260935,2144.705634,4.719353931,61.64448319,-63.52141764,-115.2003409
0.6,57.45,-22.83322925,-1.843228915,2146.759253,4.723192502,61.64514435,-63.71567373,-116.6272908
0.6,57.5,-22.77354777,-1.83554648,2148.812736,4.727031792,61.64582295,-63.90458123,-118.0487586
0.6,57.55,-22.70667072,-1.827143983,2150.866083,4.730871797,61.64651895,-64.09199214,-119.46674
0.6,57.6,-22.63198251,-1.817997253,2152.919296,4.734712518,61.6472323,-64.28255802,-120.8831191
0.6,57.65,-22.54890388,-1.808121019,2154.972373,4.738553953,61.64796295,-64.48178505,-122.2996387
0.6,57.7,-22.45691398,-1.797562464,2157.025317,4.742396099,61.64871099,-64.69607296,-123.7178805
0.6,57.75,-22.35557567,-1.786395125,2159.078126,4.746238957,61.64947344,-64.93273213,-125.1392535
0.6,57.8,-22.24456344,-1.774713299,2161.130803,4.750082524,61.65025718,-65.1999724,-126.5649895
