"W_50 [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.5,60.35,-15.7073865817946,-5.23199098971483,2038.51260609383,5.70033658467202,262.12247097698,157.192396885021,145.416667042623
0.5,60.4,-15.5777745306591,-5.32146851590836,2040.84449015906,5.70332767208623,262.069282612927,152.162536853236,144.106863465486
0.5,60.45,-15.4640659826923,-5.4019297596927,2043.17565964968,5.70632193215383,262.016372624784,147.097648621383,142.867279594256
0.5,60.5,-15.366585325584,-5.47169799389127,2045.50611704163,5.70931935055424,261.963739698737,142.006877383597,141.680245703073
0.5,60.55,-15.2855579089023,-5.5298879450358,2047.83586479881,5.71231991305716,261.91138252926,136.898527012639,140.526365970904
0.5,60.6,-15.2211227455908,-5.5764180521187,2050.16490537315,5.71532360552188,261.859299819046,131.780139232806,139.386199392029
0.5,60.65,-15.1733393165078,-5.61193476995725,2052.49324120472,5.71833041389655,261.807490278944,126.65855081547,138.241773707599
0.5,60.7,-15.1421906793801,-5.63767201479373,2054.82087472176,5.72134032421745,261.755952627891,121.539923075708,137.077735986106
0.5,60.75,-15.1275848502909,-5.65527690536362,2057.14780834081,5.72435332260831,261.704685592849,116.429742168069,135.882045010035
0.5,60.8,-15.1293561053954,-5.66663219571301,2059.47404446673,5.72736939527959,261.653687908739,111.33279182254,134.646212391213
0.5,60.85,-15.1472674833194,-5.67369864636595,2061.7995854928,5.73038852852781,261.602958318381,106.253102305741,133.365173577976
0.5,60.9,-15.1810153878004,-5.67839077741591,2064.1244338008,5.73341070873485,261.552495572428,101.193880615761,132.03690568584
0.5,60.95,-15.2302368245565,-5.68249026359578,2066.44859176107,5.73643592236724,261.502298429306,96.1574273109948,130.661910622098
0.5,61,-15.2945194814307,-5.68759453807218,2068.77206173259,5.73946415597558,261.45236565515,91.1450450431237,129.242661567855
0.5,61.05,-15.3734145971771,-5.69509441975976,2071.09484606304,5.74249539619375,261.402696023744,86.1569429464073,127.783081619737
0.5,61.1,-15.4664523760866,-5.70617329450725,2073.41694708889,5.74552962973834,261.353288316464,81.1921396838062,126.288094907656
0.5,61.15,-15.5731595997843,-5.72182073006722,2075.73836713545,5.74856684340798,261.304141322211,76.2483663260971,124.763267891388
0.5,61.2,-15.6930790629878,-5.74285458822669,2078.05910851694,5.75160702408267,261.255253837358,71.3219684940773,123.214543241481
0.5,61.25,-15.8257905090802,-5.7699471261039,2080.3791735366,5.75465015872314,261.206624665689,66.4078054493506,121.648060009378
0.5,61.3,-15.9709328512901,-5.80365189905853,2082.69856448669,5.75769623437024,261.15825261834,61.4991421594403,120.070050087319
0.5,61.35,-16.1282276204901,-5.84442932123637,2085.01728364861,5.7607452381443,261.110136513742,56.5875288243757,118.486800577087
0.5,61.4,-16.2975037644833,-5.89266945348355,2087.33533329297,5.76379715724449,261.062275177565,51.6626609245455,116.904673255422
0.5,61.45,-16.4787241192449,-5.9487109756165,2089.65271567961,5.76685197894822,261.014667442661,46.7122114829154,115.330174858494
0.5,61.5,-16.6720140620914,-6.01285537891404,2091.96943305772,5.76990969061052,260.967312149004,41.7216258461185,113.770074747896
0.5,61.55,-16.877693018323,-6.08537519207557,2094.28548766588,5.77297027966346,260.920208143642,36.6738677752019,112.231569198438
0.5,61.6,-17.0963095944736,-6.16651451083543,2096.60088173211,5.77603373361551,260.873354280636,31.5491038831943,110.722493623423
0.5,61.65,-17.3286810993307,-6.25647918696427,2098.91561747398,5.77910004005097,260.826749421009,26.3243113488988,109.251584911014
0.5,61.7,-17.5759379941165,-6.35541266687092,2101.22969709863,5.78216918662938,260.780392432688,20.9727912739548,107.828794623274
0.5,61.75,-17.8395732184666,-6.46335156700545,2103.54312280286,5.78524116108493,260.734282190456,15.4635669722722,106.4656482045
0.5,61.8,-18.1214950752102,-6.58015260265854,2105.85589677319,5.78831595122588,260.688417575894,9.76064292278063,105.1756322537
0.5,61.85,-18.4240799153892,-6.70537962597553,2108.16802118591,5.79139354493401,260.642797477332,3.82209634252201,103.974565922881
0.5,61.9,-18.7502163791391,-6.83813698588046,2110.47949820716,5.79447393016403,260.597420789797,-2.40102983378698,102.88086548638
0.5,61.95,-19.1033249765296,-6.97683505203062,2112.79032999298,5.79755709494302,260.552286414956,-8.96606419166645,101.915532699372
0.5,62,-19.4873230147109,-7.11887955748441,2115.10051868938,5.80064302736987,260.507393261074,-15.940298178847,101.101578977594
0.5,62.05,-19.9064817603483,-7.26029578788839,2117.41006643238,5.80373171561477,260.462740242956,-23.4028264784128,100.462444011026
0.5,62.1,-20.3650854534158,-7.39534253654784,2119.71897534812,5.80682314791859,260.418326281901,-31.4465502336968,100.018827216747
0.5,62.15,-20.866745469802,-7.51624937741844,2122.02724755286,5.80991731259242,260.374150305651,-40.1800531677018,99.7833625383665
0.5,62.2,-21.4131480622166,-7.61331826967046,2124.33488515309,5.81301419801696,260.33021124834,-49.7285829252489,99.7530035261533
0.5,62.25,-22.001943858012,-7.67571409905278,2126.64189024554,5.81611379264206,260.28650805045,-60.2323289627802,99.9001822878648
0.5,62.3,-22.6235118218352,-7.69320238387108,2128.94826491729,5.81921608498612,260.243039658758,-71.8381569280619,100.165794335076
0.5,62.35,-23.2566916911191,-7.65872441071819,2131.2540112458,5.82232106363562,260.199805026291,-84.6777564198509,100.458883067688
0.5,62.4,-23.8647299758035,-7.57105229918776,2133.55913129898,5.82542871724461,260.156803112277,-98.8224624843413,100.667360416802
0.5,62.45,-24.3949326289927,-7.4362570985754,2135.86362713521,5.82853903453414,260.114032882099,-114.209842791124,100.679441342143
0.5,62.5,-24.7874599759548,-7.26697709468639,2138.16750080346,5.83165200429182,260.07149330725,-130.562217496854,100.408548783903
0.5,62.55,-24.9954569389647,-7.07958814083339,2140.4707543433,5.83476761537128,260.029183365283,-147.360241020831,99.8109599633262
0.5,62.6,-25.0070889669781,-6.89053635743497,2142.77338978498,5.83788585669168,259.987102039768,-163.939707041295,98.8892557311214
0.5,62.65,-24.8517237161322,-6.71335345513267,2145.07540914946,5.8410067172372,259.945248320247,-179.685564542139,97.6826560896122
0.5,62.7,-24.5844487137502,-6.55719093175515,2147.37681444851,5.84413018605659,259.903621202188,165.80813743255,96.2510144570312
0.5,62.75,-24.2629699222872,-6.42680675766534,2149.67760768471,5.84725625226266,259.862219686941,152.704923421472,94.6595481871975
0.5,62.8,-23.9325230415088,-6.32343234098549,2151.97779085155,5.8503849050318,259.821042781694,140.989168926907,92.9682378265833
0.5,62.85,-23.6220111337476,-6.24591878863365,2154.27736593344,5.8535161336035,259.780089499429,130.549637200432,91.2264928664367
0.5,62.9,-23.3466325145289,-6.19177490846605,2156.57633490583,5.85664992727989,259.739358858878,121.240412088262,89.4718247106969
0.5,62.95,-23.112234387614,-6.15793925601839,2158.87469973519,5.85978627542527,259.698849884485,112.914057800978,87.7308476598015
0.5,63,-22.9190901095927,-6.14127733101714,2161.17246237912,5.86292516746566,259.658561606354,105.435945257173,86.021263729407
0.55,57,-20.6189473060519,-4.17549698512191,1950.94356334462,5.30720134422545,234.947205305364,27.3002386501734,53.9629405663926
0.55,57.05,-20.4400085652801,-4.24303096873259,1953.24318624896,5.31031841975573,234.90260321487,25.7227847843384,52.1332370464377
0.55,57.1,-20.2581344713793,-4.32206309362763,1955.54213718101,5.31343834590038,234.858248749207,24.0852165363666,50.3510976818965
0.55,57.15,-20.0733983947109,-4.41171062593224,1957.84041854456,5.31656110965393,234.814140714905,22.3844459755044,48.6280633054586
0.55,57.2,-19.8859036620398,-4.51075610960536,1960.13803273142,5.31968669809432,234.770277926373,20.6172417972545,46.9749240290362
0.55,57.25,-19.6957884339289,-4.6176657430681,1962.43498212149,5.3228150983822,234.72665920582,18.7802353035943,45.4012189819035
0.55,57.3,-19.5032311171534,-4.73062764092702,1964.73126908285,5.3259462977603,234.683283383194,16.8699307695141,43.9147626063198
0.55,57.35,-19.3084563041131,-4.84760870491769,1967.02689597184,5.32908028355269,234.640149296105,14.8827213231541,42.5212363803678
0.55,57.4,-19.1117412014893,-4.9664269085736,1969.32186513311,5.33221704316417,234.597255789759,12.8149116516428,41.2238812413733
0.55,57.45,-18.9134224691428,-5.08483415380287,1971.61617889974,5.33535656407958,234.554601716893,10.6627490269304,40.0233179998073
0.55,57.5,-18.7139033350085,-5.20060371931139,1973.90983959325,5.33849883386318,234.5121859377,8.4224643070478,38.9175116198317
0.55,57.55,-18.5136607801814,-5.31161584873439,1976.20284952376,5.34164384015798,234.47000731977,6.09032468087043,37.9018818772
0.55,57.6,-18.3132524988192,-5.41593527967873,1978.49521098999,5.34479157068509,234.428064738018,3.66269995010379,36.9695493350759
0.55,57.65,-18.1133232295724,-5.51187544874598,1980.78692627935,5.34794201324313,234.386357074619,1.13614402971119,36.1116935479615
0.55,57.7,-17.9146099310232,-5.59804558225806,1983.07799766806,5.35109515570756,234.344883218946,-1.49250696663183,35.3179914007451
0.55,57.75,-17.7179451388087,-5.67337868532073,1985.36842742116,5.35425098603009,234.303642067502,-4.22601928047146,34.5770985279514
0.55,57.8,-17.5242577076441,-5.73714032131098,1987.65821779261,5.35740949223806,234.262632523856,-7.06662887162731,33.8771362263009
0.55,57.85,-17.3345700249522,-5.78891978067064,1989.94737102535,5.36057066243381,234.221853498581,-10.0158931282818,33.2061498818699
0.55,57.9,-17.1499907094449,-5.82860656806361,1992.23588935141,5.36373448479412,234.18130390919,-13.0745302919569,32.5525117867704
0.55,57.95,-16.9717018102985,-5.85635596527534,1994.52377499192,5.36690094756957,234.140982680074,-16.2422522377604,31.9052500171302
0.55,58,-16.8009396378195,-5.87254772246194,1996.81103015721,5.37007003908397,234.100888742439,-19.5175988547962,31.2542943511062
0.55,58.05,-16.6389686212575,-5.87774174862437,1999.09765704688,5.37324174773379,234.061021034246,-22.8977849739853,30.5906387394403
0.55,58.1,-16.4870480302774,-5.872634132105,2001.38365784988,5.37641606198753,234.02137850015,-26.3785732147588,29.9064266786805
0.55,58.15,-16.3463920180148,-5.85801607050469,2003.66903474454,5.37959297038523,233.981960091437,-29.9541877615057,29.1949705110056
0.55,58.2,-16.2181242149884,-5.83473746936659,2005.95378989867,5.38277246153782,233.94276476597,-33.6172843557295,28.4507181497061
0.55,58.25,-16.1032289492689,-5.80367619492888,2008.23792546961,5.3859545241266,233.903791488125,-37.3589901609694,27.6691812967244
0.55,58.3,-16.0025019690642,-5.76571331355628,2010.52144360432,5.38913914690266,233.865039228732,-41.1690232840444,26.8468383524196
0.55,58.35,-15.9165041478537,-5.72171415501449,2012.8043464394,5.39232631868638,233.826506965021,-45.0358956466312,25.9810234411677
0.55,58.4,-15.8455219059994,-5.67251470234962,2015.0866361012,5.3955160283668,233.788193680563,-48.9471951164274,25.069810763178
0.55,58.45,-15.7895378715216,-5.61891262003593,2017.36831470587,5.39870826490115,233.75009836521,-52.8899343485177,24.111901202448
0.55,58.5,-15.7482145903192,-5.56166215536576,2019.64938435941,5.40190301731428,233.712220015043,-56.8509460280626,23.1065160221305
0.55,58.55,-15.720892949937,-5.50147215394458,2021.92984715775,5.40510027469815,233.674557632314,-60.8172985726623,22.0533007007234
0.55,58.6,-15.7066055685499,-5.4390064892491,2024.20970518681,5.40830002621126,233.637110225392,-64.7767039618891,20.9522405581277
0.55,58.65,-15.7041039551011,-5.37488629438366,2026.48896052256,5.41150226107821,233.599876808706,-68.7178907003346,19.8035887835161
0.55,58.7,-15.7118970089952,-5.30969348339431,2028.76761523107,5.41470696858908,233.562856402697,-72.6309197055473,18.6078067664393
0.55,58.75,-15.7282975887586,-5.24397514743174,2031.04567136861,5.41791413809899,233.526048033759,-76.5074281713156,17.3655161924901
0.55,58.8,-15.7514735354147,-5.17824850004705,2033.32313098165,5.42112375902761,233.489450734188,-80.3407948066464,16.0774621362511
0.55,58.85,-15.7794996788918,-5.11300612180946,2035.59999610698,5.42433582085858,233.453063542133,-84.1262278629721,14.7444863130909
0.55,58.9,-15.8104078875239,-5.04872131547237,2037.87626877174,5.42755031313907,233.416885501543,-87.8607838894162,13.3675096919423
0.55,58.95,-15.8422329940332,-4.98585342873782,2040.15195099349,5.43076722547929,233.380915662118,-91.5433295268088,11.9475237869905
0.55,59,-15.8730532898875,-4.9248530326357,2042.42704478024,5.43398654755196,233.34515307926,-95.1744607022882,10.4855901091265
0.55,59.05,-15.9010250915656,-4.86616686019207,2044.70155213058,5.4372082690919,233.309596814022,-98.7563935655809,8.98284744667845
0.55,59.1,-15.9244115573211,-4.81024241280049,2046.97547503364,5.44043237989544,233.274245933065,-102.292839910643,7.44052684245246
0.55,59.15,-15.9416064271501,-4.75753213055455,2049.24881546923,5.44365886982008,233.239099508611,-105.78887722855,5.85997432568211
0.55,59.2,-15.9511536651428,-4.70849699731319,2051.52157540786,5.44688772878391,233.204156618396,-109.250820469479,4.24268162781438
0.55,59.25,-15.951764120606,-4.66360941057735,2053.7937568108,5.45011894676519,233.169416345628,-112.686099465583,2.5903252414624
0.55,59.3,-15.9423303228316,-4.62335508919343,2056.06536163014,5.4533525138019,233.134877778945,-116.103143055635,0.904814247168456
0.55,59.35,-15.9219404165675,-4.5882337173424,2058.33639180886,5.45658841999125,233.100540012374,-119.511268404245,-0.811652702319648
0.55,59.4,-15.8898920586819,-4.55875793073415,2060.60684928085,5.45982665548927,233.066402145293,-122.920571879145,-2.55652103464213
0.55,59.45,-15.845706850535,-4.53545014151188,2062.876735971,5.46306721051032,233.032463282391,-126.341816141667,-4.32680474113824
0.55,59.5,-15.7891455856195,-4.5188365762769,2065.14605379523,5.46631007532667,232.998722533636,-129.78630680453,-6.11900258570992
0.55,59.55,-15.7202242508107,-4.50943777631967,2067.41480466059,5.46955524026805,232.965179014243,-133.265751119933,-7.92900804261382
0.55,59.6,-15.6392303298053,-4.5077546982398,2069.68299046523,5.47280269572122,232.931831844639,-136.792090725015,-9.75201660274871
0.55,59.65,-15.5467385157511,-4.51424948619623,2071.95061309854,5.47605243212952,232.898680150441,-140.377300600945,-11.5824363703679
0.55,59.7,-15.4436244481689,-4.52932000947817,2074.21767444116,5.4793044399925,232.865723062429,-144.033147283367,-13.4138108853645
0.55,59.75,-15.3310745608769,-4.55326743549827,2076.48417636504,5.48255870986539,232.832959716524,-147.770901262109,-15.2387668453839
0.55,59.8,-15.2105895984964,-4.58625652272596,2078.75012073347,5.48581523235881,232.800389253774,-151.601001749809,-17.04900368576
0.55,59.85,-15.0839788973175,-4.62826906781587,2081.0155094012,5.48907399813822,232.768010820341,-155.532676903059,-18.8353463279049
0.55,59.9,-14.953342240599,-4.67905211887122,2083.28034421439,5.49233499792362,232.735823567492,-159.573529351971,-20.5878859207837
0.55,59.95,-14.8210361391425,-4.73806422469432,2085.54462701077,5.49559822248907,232.703826651598,-163.729105453736,-22.2962346199302
0.55,60,-14.6896219327431,-4.80442508248365,2087.8083596196,5.49886366266233,232.672019234139,-168.00247644684,-23.9499173569086
0.55,60.05,-14.5617943234029,-4.87687625442927,2090.07154386178,5.50213130932441,232.640400481712,-172.39386934761,-25.5389137883972
0.55,60.1,-14.4402909271191,-4.95376267843174,2092.33418154986,5.50540115340922,232.608969566054,-176.900392906111,-27.0543450790519
0.55,60.15,-14.3277860970533,-5.03304574987247,2094.59627448813,5.50867318590314,232.577725664064,178.48409347862,-28.4892721254294
0.55,60.2,-14.2267753202066,-5.11235784773799,2096.85782447262,5.51194739784465,232.546667957844,173.768925020808,-29.8395363750957
0.55,60.25,-14.139459358228,-5.18910442390911,2099.11883329121,5.51522378032395,232.51579563474,168.966362556898,-31.1045378684104
0.55,60.3,-14.067639249489,-5.260612785417,2101.37930272361,5.51850232448254,232.485107887401,164.091104404899,-32.287818377436
0.55,60.35,-14.0126335944028,-5.32431713899249,2103.63923454147,5.52178302151287,232.454603913843,159.159603695226,-33.397313886976
0.55,60.4,-13.9752277822888,-5.37795936823902,2105.89863050839,5.52506586265796,232.424282917526,154.189245526883,-34.4451711114848
0.55,60.45,-13.9556610846718,-5.41977751338999,2108.15749237997,5.52835083921101,232.394144107441,149.197461228412,-35.4470892167993
0.55,60.5,-13.9536525252063,-5.44865221374616,2110.41582190389,5.53163794251505,232.364186698195,144.200867119149,-36.4212384523695
0.55,60.55,-13.9684612451238,-5.46418716688743,2112.6736208199,5.53492716396258,232.334409910107,139.214509710037,-37.3868971447193
0.55,60.6,-13.9989728775028,-5.46671200254519,2114.93089085993,5.53821849499516,232.304812969285,134.251279812904,-38.3630084234428
0.55,60.65,-14.0438010586903,-5.45721127751643,2117.18763374809,5.54151192710309,232.275395107689,129.321529802159,-39.3668678976407
0.55,60.7,-14.1013929113853,-5.43719681992203,2119.44385120072,5.54480745182505,232.246155563137,124.432898259084,-40.4131115660796
0.55,60.75,-14.170128836404,-5.40854857733887,2121.69954492648,5.54810506074773,232.217093579234,119.59032072388,-41.513096686351
0.55,60.8,-14.2484095861059,-5.37335008903162,2123.95471662633,5.5514047455055,232.18820840515,114.796188207223,-42.6746840480329
0.55,60.85,-14.3347266048702,-5.33373990914212,2126.20936799361,5.55470649778004,232.159499295172,110.05060750295,-43.9023622964553
0.55,60.9,-14.4277143870159,-5.29179246053293,2128.46350071409,5.5580103093,232.13096550787,105.351717883815,-45.1976166064918
0.55,60.95,-14.5261857438425,-5.24943369922934,2130.71711646602,5.56131617184068,232.102606304697,100.696024873265,-46.5594354753392
0.55,61,-14.6291522635369,-5.20839053602793,2132.97021692012,5.56462407722365,232.074420947667,96.0787206769795,-47.9848626016284
0.55,61.05,-14.7358329503266,-5.17016895707064,2135.22280373969,5.56793401731645,232.046408695681,91.4939702342178,-49.4695249754386
0.55,61.1,-14.8456542016137,-5.13605406465958,2137.47487858063,5.57124598403226,232.018568798817,86.9351502035748,-51.008094280571
0.55,61.15,-14.9582441097424,-5.10712521133304,2139.72644309146,5.57455996932955,231.990900489691,82.3950347866525,-52.5946608293709
0.55,61.2,-15.0734237249687,-5.0842803202815,2141.97749891339,5.57787596521173,231.963402970833,77.865926949209,-54.2230151761531
0.55,61.25,-15.1911975147286,-5.06826479311752,2144.22804768036,5.58119396372689,231.936075397099,73.3397365074672,-55.8868422573815
0.55,61.3,-15.3117448858017,-5.05970171532392,2146.47809101906,5.58451395696743,231.908916853137,68.8080080555592,-57.5798375217467
0.55,61.35,-15.4354143497687,-5.05912117026734,2148.72763054899,5.58783593706974,231.881926328734,64.26190220029,-59.2957555047532
0.55,61.4,-15.5627217330572,-5.06698727826552,2150.97666788251,5.59115989621392,231.855102701198,59.6921333863138,-61.0283999915854
0.55,61.45,-15.6943537711946,-5.08372207065889,2153.22520462487,5.59448582662345,231.82844474423,55.0888670181174,-62.7715622986966
0.55,61.5,-15.8311784866042,-5.10972549833575,2155.47324237423,5.59781372056485,231.801951192394,50.441577828604,-64.5189109657235
