"S_width [mm]","T_sub [mm]","W_50 [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.4,0.254,0.6,40.9,-3.16800118122048,-4.26298758568001,1458.39305703484,3.70454050165729,308.557847735811,61.3797597214901,-31.3685407442652
0.4,0.254,0.6,40.95,-3.06622057180681,-4.38445940642818,1460.55821323146,3.70859537071753,309.762664205927,60.0697857770416,-32.8274160700837
0.4,0.254,0.6,41,-2.97192429761565,-4.50406619096039,1462.7232760197,3.71264586732183,310.968212528939,58.793056338016,-34.2517538841735
0.5,0.254,0.6,37,-1.58410097657228,-7.046963194788,1327.62093994863,3.33799844424324,330.105597197438,27.687052129312,112.300411169368
0.5,0.254,0.6,37.05,-1.60963291781604,-6.93540442867017,1329.77418756767,3.34201065812553,331.409417302537,26.6125957198711,111.188569657816
0.5,0.254,0.6,37.1,-1.63820733110369,-6.82082948974904,1331.9273028045,3.34601909287471,332.713769449521,25.5226942266921,110.055471827589
0.5,0.254,0.6,37.15,-1.66997881630297,-6.70322622370731,1334.08028281581,3.35002380798555,334.018632510602,24.4167763291781,108.900544748637
0.5,0.254,0.6,37.2,-1.7051155944978,-6.5825895059811,1336.23312481437,3.35402486213083,335.323985603061,23.2942321053224,107.723157551242
0.5,0.254,0.6,37.25,-1.74380109120494,-6.4589215794592,1338.38582606814,3.35802231317281,336.629808087525,22.1544110547194,106.522615666243
0.5,0.254,0.6,37.3,-1.78623572135908,-6.33223239540187,1340.53838389944,3.36201621817443,337.936079566226,20.996620182044,105.298155181063
0.5,0.254,0.6,37.35,-1.8326389043184,-6.20253997008316,1342.69079568416,3.36600663341026,339.242779881268,19.8201221885007,104.048937404051
0.5,0.254,0.6,37.4,-1.88325134154475,-6.06987077229027,1344.84305885087,3.36999361437728,340.549889112877,18.6241338319022,102.77404373129
0.5,0.254,0.6,37.45,-1.93833759477591,-5.93426015925287,1346.99517088009,3.37397721580532,341.857387577666,17.4078245324451,101.472470910816
0.5,0.254,0.6,37.5,-1.99818900857922,-5.79575288071808,1349.14712930345,3.37795749166744,343.165255826882,16.1703153216596,100.143126799807
0.5,0.254,0.6,37.55,-2.06312702833839,-5.65440367263284,1351.29893170291,3.38193449518996,344.47347464466,14.9106782574319,98.784826711337
0.5,0.254,0.6,37.6,-2.13350697320221,-5.51027796315024,1353.45057570999,3.38590827886241,345.782025046277,13.6279364596142,97.3962904498713
0.5,0.254,0.6,37.65,-2.20972233359696,-5.36345271434879,1355.60205900501,3.38987889444729,347.090888276392,12.3210649601101,95.9761401395279
0.5,0.254,0.6,37.7,-2.29220967492578,-5.2140174230577,1357.75337931631,3.39384639298956,348.400045807307,10.9889926103557,94.522898957412
0.5,0.254,0.6,37.75,-2.3814542435011,-5.06207530342271,1359.90453441953,3.39781082482608,349.709479337203,9.63060535026177,93.0349908968438
0.5,0.254,0.6,37.8,-2.47799638815991,-4.9077446722261,1362.05552213688,3.40177223959484,351.019170788399,8.2447512190384,91.5107417029774
0.5,0.254,0.6,37.85,-2.58243893215917,-4.75116055536387,1364.20634033637,3.40573068624402,352.329102305594,6.83024758388883,89.9483811467182
0.5,0.254,0.6,37.9,-2.69545565584352,-4.59247653013169,1366.35698693114,3.40968621304098,353.63925625412,5.38589118250755,88.346046832401
0.5,0.254,0.6,37.95,-2.81780108257048,-4.43186681287779,1368.50745987874,3.41363886758101,354.949615218188,3.91047172644589,86.7017897703619
0.5,0.254,0.6,38,-2.9503218003025,-4.26952859490441,1370.65775718042,3.41758869679603,356.260161999147,2.40279000376784,85.013581986831
0.5,0.254,0.6,38.05,-3.09396960165596,-4.10568462093319,1372.80787688045,3.42153574696311,357.57087961373,0.861681663245847,83.2793264893395
0.5,0.254,0.6,38.1,-3.24981678955636,-3.94058599364527,1374.95781706546,3.42548006371293,358.881751292316,-0.713951824483288,81.4968699541035
0.5,0.254,0.6,38.15,-3.41907407895903,-3.77451517436586,1377.10757586373,3.42942169203801,360.19276047718,-2.32510312715357,79.6640185496192
0.5,0.254,0.6,38.2,-3.6031116344588,-3.60778913347661,1379.25715144459,3.433360676301,361.503890820762,-3.9726074974971,77.7785573536838
0.5,0.254,0.6,38.25,-3.80348392928824,-3.440762584227,1381.40654201769,3.43729706024266,362.815126183922,-5.65707656077875,75.8382738534321
0.5,0.254,0.6,38.3,-4.02195930816654,-3.27383120999327,1383.55574583245,3.44123088698989,364.126450634212,-7.37881333506835,73.8409860321357
0.5,0.254,0.6,38.35,-4.26055540679166,-3.10743476761536,1385.70476117735,3.4451621990636,365.43784844414,-9.13770304602349,71.7845755328712
0.5,0.254,0.6,38.4,-4.5215819573642,-2.94205991846955,1387.85358637936,3.44909103838644,366.749304089448,-10.9330724200245,69.6670263361379
0.5,0.254,0.6,38.45,-4.80769304190576,-2.77824260514575,1390.0022198033,3.45301744629053,368.060802247383,-12.7635074248031,67.4864692827229
0.5,0.254,0.6,38.5,-5.12195161860688,-2.61656975642048,1392.15065985123,3.45694146352503,369.372327794985,-14.6266154032269,65.2412326000151
0.5,0.254,0.6,38.55,-5.46791025686926,-2.45768006897591,1394.29890496187,3.4608631302636,370.683865807365,-16.5187114260731,62.929898335069
0.5,0.254,0.6,38.6,-5.84971365443249,-2.3022635844202,1396.44695361,3.46478248611184,371.995401555997,-18.4343991303142,60.5513642484631
0.5,0.254,0.6,38.65,-6.27223095917754,-2.15105975922631,1398.5948043059,3.46869957011462,373.306920507015,-20.3660009656201,58.104910271685
0.5,0.254,0.6,38.7,-6.74122963226145,-2.00485371901245,1400.74245559473,3.47261442076329,374.618408319508,-22.3027674419666,55.5902680781784
0.5,0.254,0.6,38.75,-7.26360829961683,-1.86447040384231,1402.88990605603,3.47652707600283,375.929850843829,-24.2297519068496,53.0076916779677
0.5,0.254,0.6,38.8,-7.84771493432558,-1.73076635497602,1405.03715430311,3.48043757323898,377.241234119899,-26.126161815966,50.3580262489377
0.5,0.254,0.6,38.85,-8.5037907207916,-1.60461897216782,1407.18419898255,3.48434594934518,378.552544375528,-27.9628601957548,47.6427717163786
0.5,0.254,0.6,38.9,-9.24460212046407,-1.48691318859597,1409.33103877362,3.48825224066955,379.863768024732,-29.698431807026,44.8641369607017
0.5,0.254,0.6,38.95,-10.0863583869628,-1.37852566855348,1411.47767238778,3.49215648304168,381.174891666063,-31.2727171982889,42.0250800655691
0.5,0.254,0.6,39,-11.0500634655703,-1.28030682644684,1413.62409856812,3.49605871177945,382.48590208094,-32.5956576863482,39.1293298213486
0.5,0.254,0.6,39.05,-12.1635144789214,-1.19306118299151,1415.77031608888,3.49995896169574,383.79678623199,-33.5269695750298,36.1813838757562
0.5,0.254,0.6,39.1,-13.4641684547938,-1.11752679706967,1417.91632375495,3.50385726710505,385.107531261393,-33.8367463601535,33.1864795564085
0.5,0.254,0.6,39.15,-15.0026824919661,-1.05435471458708,1420.06212040131,3.50775366183004,386.418124489234,-33.1236614220368,30.1505345147092
0.5,0.254,0.6,39.2,-16.844156199688,-1.00408953042664,1422.2077048926,3.51164817920808,387.728553411864,-30.6328838151683,27.0800559256781
0.5,0.254,0.6,39.25,-19.0488013569302,-0.967152238931126,1424.3530761226,3.51554085209767,389.038805700265,-24.8341716466657,23.9820189116602
0.5,0.254,0.6,39.3,-21.5359913943829,-0.943826531741005,1426.49823301377,3.51943171288476,390.348869198424,-12.5849064399036,20.8637169466733
0.5,0.254,0.6,39.35,-23.5166105915226,-0.934249581277094,1428.64317451676,3.52332079348911,391.658731921711,10.4546335437699,17.7325889886854
0.5,0.254,0.6,39.4,-23.2649566632397,-0.93840813250215,1430.78789960995,3.52720812537051,392.968382055273,39.5749144716211,14.5960297012588
0.5,0.254,0.6,39.45,-21.1198922376754,-0.956140441945312,1432.93240729901,3.5310937395349,394.277807952421,60.0480774022647,11.4611901100183
0.5,0.254,0.6,39.5,-18.7525245226363,-0.987144294902011,1435.07669661643,3.53497766654056,395.586998133039,70.5158969342379,8.33477621341176
0.5,0.254,0.6,39.55,-16.7163491568857,-1.03099105445418,1437.22076662108,3.53885993650411,396.895941281994,75.427461589528,5.2228523638189
0.5,0.254,0.6,39.6,-15.0340731037647,-1.08714551022056,1439.36461639779,3.54274057910649,398.204626247551,77.4860809491482,2.13065471795169
0.5,0.254,0.6,39.65,-13.6398869759836,-1.15499126166043,1441.50824505689,3.54661962359892,399.513042039803,77.9939063052796,-0.9375820824046
0.5,0.254,0.6,39.7,-12.4717103787829,-1.23386155028827,1443.6516517338,3.55049709880872,400.821177829105,77.6031555195268,-3.97878428846804
0.5,0.254,0.6,39.75,-11.482329640562,-1.32307591033677,1445.79483558863,3.55437303314515,402.129022944515,76.6669514031619,-6.99118611272437
0.5,0.254,0.6,39.8,-10.6370163969983,-1.42198381545633,1447.93779580575,3.55824745460515,403.436566872246,75.3911649029824,-9.97446778008982
0.5,0.254,0.6,39.85,-9.91006684201551,-1.53001776935757,1450.08053159336,3.56212039077898,404.743799254125,73.9037413044173,-12.9298879697169
0.5,0.254,0.6,39.9,-9.28215654344929,-1.64676018446019,1452.22304218315,3.56599186885592,406.050709886061,72.2887689425866,-15.8604111344985
0.5,0.254,0.6,39.95,-8.73852714913097,-1.7720311484104,1454.36532682988,3.56986191562978,407.357288716521,70.6045307368465,-18.7708214271613
0.5,0.254,0.6,40,-8.26777021996164,-1.90600807704062,1456.50738481096,3.57373055750444,408.663525845015,68.8938728535712,-21.6677949028095
0.5,0.254,0.6,40.05,-7.86100484384497,-2.04939347989978,1458.64921542612,3.57759782049929,409.969411520591,67.1908024785559,-24.5598596508488
0.5,0.254,0.6,40.1,-7.51129912546345,-2.20365319347356,1460.79081799702,3.58146373025464,411.274936140333,65.5253629243071,-27.4570892322181
0.5,0.254,0.6,40.15,-7.21321041943492,-2.37135192051384,1462.93219186686,3.58532831203705,412.580090247878,63.9280651486768,-30.3702115617473
0.5,0.254,0.6,40.2,-6.96229434476621,-2.55660713810345,1465.07333640004,3.5891915907446,413.884864531931,62.4348954287097,-33.3085139210802
0.5,0.254,0.6,40.25,-6.75431693697707,-2.76564249369198,1467.21425098178,3.59305359091216,415.189249824797,61.0938209354175,-36.275414675254
0.5,0.254,0.6,40.3,-6.5836065004346,-3.00729073912453,1469.35493501781,3.59691433671652,416.493237100917,59.973103025948,-39.2598639479991
0.5,0.254,0.6,40.35,-6.43938435012231,-3.29296496139494,1471.49538793398,3.60077385198153,417.796817475419,59.1682818169402,-42.2212698038823
0.5,0.254,0.6,40.4,-6.29833905774348,-3.63496759857028,1473.63560917591,3.60463216018314,419.099982202669,58.7913740114221,-45.0672050915084
0.5,0.254,0.6,40.45,-6.11433393024279,-4.04124476395099,1475.77559820873,3.60848928445443,420.40272267484,58.8916866583571,-47.6310693971225
0.5,0.254,0.6,40.5,-5.82213225173746,-4.50527483635908,1477.91535451664,3.61234524759057,421.705030420486,59.2417940467278,-49.6756341035234
0.5,0.254,0.6,40.55,-5.39384533785214,-4.99486381453691,1480.05487760268,3.61620007205368,423.006897103125,59.1633479418006,-50.9658892838117
0.5,0.254,0.6,40.6,-4.91245903611729,-5.45280080526493,1482.19416698836,3.62005377997773,424.308314519833,57.9865470351258,-51.4190044045745
0.5,0.254,0.6,40.65,-4.50841982481422,-5.82070136897275,1484.33322221334,3.62390639317326,425.609274599847,55.8097699498482,-51.220869452
0.5,0.254,0.6,40.7,-4.23316160429479,-6.07128970361537,1486.47204283515,3.62775793313219,426.909769403177,53.250538269087,-50.7546741521871
0.5,0.254,0.6,40.75,-4.06273830135998,-6.21723635007232,1488.61062842886,3.63160842103246,428.209791119227,50.7691903253197,-50.3856631844412
0.5,0.254,0.6,40.8,-3.95802734224758,-6.2925058993037,1490.74897858679,3.6354578777427,429.509332065425,48.5294073722157,-50.3147857127851
0.5,0.254,0.6,40.85,-3.89090374193362,-6.33061868499277,1492.8870929182,3.63930632382675,430.808384685865,46.5393051290552,-50.5835759050008
0.5,0.254,0.6,40.9,-3.84518300607412,-6.35499142474398,1495.02497104902,3.64315377954826,432.106941549958,44.7599026545983,-51.1469932050178
0.5,0.254,0.6,40.95,-3.81221479344005,-6.37889876289358,1497.16261262154,3.64700026487513,433.404995351087,43.1482685608694,-51.9341070167134
0.5,0.254,0.6,41,-3.78743984869406,-6.4086268251027,1499.30001729415,3.65084579948393,434.702538905279,41.6691188139525,-52.8781670306476
0.6,0.254,0.6,37,-1.69231338246258,-8.73002055488705,1355.16787967785,3.2911899972246,434.710015395344,20.1932787323095,-82.3216372334079
0.6,0.254,0.6,37.05,-1.71139389205448,-8.47722335812035,1357.29788332383,3.29505287772423,436.105213032402,18.5361678538873,-82.9925530779495
0.6,0.254,0.6,37.1,-1.74092604046173,-8.2189985183907,1359.4276406769,3.29891474585086,437.499889434528,16.8732750231779,-83.8886937055552
0.6,0.254,0.6,37.15,-1.78057611743207,-7.96210637049542,1361.55715136983,3.30277562346809,438.894036065616,15.2075654846015,-84.9797132304294
0.6,0.254,0.6,37.2,-1.82998405130155,-7.71018874118626,1363.68641505444,3.3066355320949,440.287644550365,13.5409146366318,-86.232799613344
0.6,0.254,0.6,37.25,-1.88881498379449,-7.46468581845722,1365.8154314013,3.31049449291086,441.680706672413,11.8740275035669,-87.6196307869436
0.6,0.254,0.6,37.3,-1.95681761342527,-7.22571607787436,1367.9442000993,3.31435252676136,443.073214372486,10.2064343633574,-89.118867353921
0.6,0.254,0.6,37.35,-2.03388833327152,-6.99272730626911,1370.0727208554,3.31820965416273,444.465159746562,8.53657265427516,-90.716245354743
0.6,0.254,0.6,37.4,-2.12014090993238,-6.76491889879278,1372.20099339418,3.32206589530728,445.856535044051,6.86196677807948,-92.4037319114515
0.6,0.254,0.6,37.45,-2.2159825062044,-6.54149864753264,1374.32901745761,3.32592127006825,447.247332665991,5.17952398694175,-94.1785313182829
0.6,0.254,0.6,37.5,-2.32219813159519,-6.32184106162671,1376.45679280466,3.32977579800476,448.637545163265,3.48597950207352,-96.0422850709598
0.6,0.254,0.6,37.55,-2.44004685287551,-6.10560154335811,1378.58431921098,3.33362949836658,450.027165234827,1.77855286525277,-98.0005798961537
0.6,0.254,0.6,37.6,-2.57137364799791,-5.89282980024625,1380.71159646862,3.33748239009891,451.416185725951,0.055929961660806,-100.062778118255
0.6,0.254,0.6,37.65,-2.7187388889533,-5.68412308282786,1382.83862438568,3.34133449184709,452.804599626488,-1.68022151741128,-102.242142864635
0.6,0.254,0.6,37.7,-2.88555847321072,-5.48086804428803,1384.965402786,3.34518582196116,454.192400069149,-3.42283120810876,-104.556192299735
0.6,0.254,0.6,37.75,-3.07621956100492,-5.28564259042506,1387.09193150892,3.34903639850045,455.579580327796,-5.15544613320185,-107.027122065657
0.6,0.254,0.6,37.8,-3.29605899678262,-5.1028908598545,1389.2182104089,3.35288623923805,456.966133815754,-6.84558916996621,-109.681872442914
0.6,0.254,0.6,37.85,-3.55088835814161,-4.94004699153542,1391.34423935527,3.35673536166523,458.352054084136,-8.43379065456568,-112.550735211874
0.6,0.254,0.6,37.9,-3.84525355471547,-4.80933992276067,1393.47001823198,3.36058378299575,459.737334820183,-9.81658998204199,-115.661726913833
0.6,0.254,0.6,37.95,-4.17755810559915,-4.73041162850063,1395.59554693723,3.3644315201702,461.121969845626,-10.8252774147709,-119.024179549833
0.6,0.254,0.6,38,-4.52869967212344,-4.73305090659962,1397.72082538329,3.36827858986016,462.505953115056,-11.2191632624498,-122.587828640083
0.6,0.254,0.6,38.05,-4.84255690781976,-4.85615407356163,1399.84585349615,3.37212500847239,463.889278714314,-10.7622034103167,-126.156512014497
0.6,0.254,0.6,38.1,-5.01522912537296,-5.1311321463829,1401.9706312153,3.37597079215293,465.271940858899,-9.50713736408575,-129.257698561666
0.6,0.254,0.6,38.15,-4.94806956707993,-5.53212574763328,1404.09515849345,3.37981595679107,466.653933892382,-8.19308170917301,-131.108247024873
0.6,0.254,0.6,38.2,-4.66808588170907,-5.91461558313116,1406.21943529627,3.3836605180234,468.035252284847,-8.02031380992225,-131.058986107961
0.6,0.254,0.6,38.25,-4.33787810853607,-6.06700250523914,1408.34346160216,3.38750449123766,469.415890631338,-9.6041190444848,-129.500069997711
0.6,0.254,0.6,38.3,-4.10639012346342,-5.90637893199519,1410.46723740196,3.39134789157661,470.795843650322,-12.5958394405893,-127.842664126235
0.6,0.254,0.6,38.35,-4.02503672121034,-5.53322499569255,1412.59076269874,3.39519073394182,472.175106182173,-16.3219207654174,-127.196524786798
0.6,0.254,0.6,38.4,-4.08096324345979,-5.08503990198021,1414.71403750755,3.39903303299741,473.553673187688,-20.296382388313,-127.765000574375
0.6,0.254,0.6,38.45,-4.24453414653346,-4.64345071583097,1416.83706185516,3.40287480317374,474.931539746597,-24.2835981622848,-129.287437454729
0.6,0.254,0.6,38.5,-4.49036524668513,-4.23950966887647,1418.95983577986,3.40671605867053,476.308701056078,-28.2018319008517,-131.459456096316
0.6,0.254,0.6,38.55,-4.80132446815565,-3.8795162319473,1421.08235933125,3.41055681345952,477.685152429293,-32.0406299485411,-134.061338488104
0.6,0.254,0.6,38.6,-5.1670550353427,-3.56090186966429,1423.20463256992,3.41439708129757,479.060889293948,-35.8172734359067,-136.95600069082
0.6,0.254,0.6,38.65,-5.58180145936957,-3.2790331615418,1425.32665556734,3.41823687570987,480.435907190867,-39.55824950549,-140.062107462008
0.6,0.254,0.6,38.7,-6.0427423088638,-3.02960160242881,1427.44842840558,3.4220762100123,481.81020177258,-43.2929143059209,-143.332046117555
0.6,0.254,0.6,38.75,-6.5488958961197,-2.80926688915161,1429.56995117713,3.42591509730672,483.183768801924,-47.0525651468635,-146.737927186175
0.6,0.254,0.6,38.8,-7.10042855115261,-2.61569573675409,1431.69122398465,3.4297535504853,484.556604150661,-50.8719645975527,-150.263373954178
0.6,0.254,0.6,38.85,-7.69819617465468,-2.44743385519892,1433.81224694082,3.43359158223384,485.928703798106,-54.7922507724872,-153.898849677204
0.6,0.254,0.6,38.9,-8.34338302166393,-2.30376832056425,1435.93302016806,3.43742920503502,487.300063829769,-58.865074238754,-157.639038957302
0.6,0.254,0.6,38.95,-9.03711408891709,-2.18463436065481,1438.05354379843,3.44126643117154,488.670680436018,-63.1582953273092,-161.481396952153
0.6,0.254,0.6,39,-9.77989200493944,-2.09058617852273,1440.17381797335,3.44510327272917,490.04054991075,-67.7639182188127,-165.42533097923
0.6,0.254,0.6,39.05,-10.5706262567206,-2.02284273450442,1442.29384284344,3.44893974159987,491.409668650073,-72.8091836505613,-169.471649044207
0.6,0.254,0.6,39.1,-11.4048441910177,-1.98341911400198,1444.41361856834,3.45277584948476,492.778033151014,-78.4716824175871,-173.621950352388
0.6,0.254,0.6,39.15,-12.2713439927498,-1.97535318806152,1446.53314531651,3.45661160789709,494.145640010227,-84.9981778473337,-177.877561328081
0.6,0.254,0.6,39.2,-13.1460666594969,-2.00302565604094,1448.65242326507,3.46044702816513,495.512485922722,-92.7222421101682,177.762572734025
0.6,0.254,0.6,39.25,-13.9817451033414,-2.07252975293024,1450.77145259958,3.46428212143505,496.87856768061,-102.062652386123,173.305957956714
0.6,0.254,0.6,39.3,-14.6939875238853,-2.19193537707376,1452.89023351391,3.46811689867359,498.243882171853,-113.456589616976,168.773898034101
0.6,0.254,0.6,39.35,-15.154165547214,-2.37104497580286,1455.00876621005,3.47195137065974,499.608426379035,-127.155326243845,164.213514640774
0.6,0.254,0.6,39.4,-15.2179987682129,-2.61979951801871,1457.12705089786,3.47578554804504,500.972197378143,-142.888001796913,159.714383586851
0.6,0.254,0.6,39.45,-14.8108500461831,-2.94402014581907,1459.24508779512,3.47961944124092,502.335192337362,-159.693973421421,155.424024995608
0.6,0.254,0.6,39.5,-14.0071969409906,-3.33756763229151,1461.36287712711,3.4834530605349,503.697408515882,-176.308528842198,151.543733366268
0.6,0.254,0.6,39.55,-12.9999337022242,-3.77328974097897,1463.48041912661,3.48728641603875,505.058843262719,168.231311892186,148.272740101798
0.6,0.254,0.6,39.6,-11.9877157413422,-4.20188129130606,1465.59771403369,3.49111951770061,506.419494015549,154.437665077151,145.686109092582
0.6,0.254,0.6,39.65,-11.0918524782156,-4.56964686069138,1467.71476209555,3.49495237530787,507.779358299553,142.566336178358,143.613645716138
0.6,0.254,0.6,39.7,-10.341935138428,-4.84960529339952,1469.83156356639,3.49878499848967,509.138433726277,132.723555941322,141.653639921015
0.6,0.254,0.6,39.75,-9.70473463104031,-5.06217519872404,1471.94811870724,3.50261739671939,510.496717992504,124.849412567019,139.334119304701
0.6,0.254,0.6,39.8,-9.12079630235921,-5.28819489279141,1474.06442778582,3.50644957931703,511.854208879135,118.711378099245,136.333771389084
0.6,0.254,0.6,39.85,-8.53008064986333,-5.62543972323153,1476.1804910764,3.51028155545159,513.210904250085,113.931979177921,133.069713131065
0.6,0.254,0.6,39.9,-7.88810377253637,-6.04345485619156,1478.29630885965,3.51411333414342,514.566802051184,110.02079020381,129.963343880804
0.6,0.254,0.6,39.95,-7.17927879731647,-6.56714005135,1480.41188142248,3.5179449242665,515.92190030874,106.425425615402,127.045729012152
0.6,0.254,0.6,40,-6.42532411300649,-7.21725897152305,1482.52720905797,3.52177633455073,517.276197130634,102.640759562245,124.851288075849
0.6,0.254,0.6,40.05,-5.67880427432971,-7.93811470715891,1484.64229206515,3.52560757358413,518.629690700408,98.3550997638093,124.019298124382
0.6,0.254,0.6,40.1,-4.99981891813957,-8.6009339505888,1486.75713074891,3.52943864981504,519.982379281593,93.5318802074933,124.869772857461
0.6,0.254,0.6,40.15,-4.43061035915354,-9.05664212821017,1488.87172541989,3.5332695715543,521.334261213674,88.3547881220037,127.037284149501
0.6,0.254,0.6,40.2,-3.98496854864299,-9.23043988762405,1490.98607639431,3.53710034697736,522.685334911786,83.0864399431018,129.547065541558
0.6,0.254,0.6,40.25,-3.65408736554376,-9.16313162288555,1493.10018399386,3.54093098412635,524.03559886568,77.9481729006289,131.435527846682
0.6,0.254,0.6,40.3,-3.41864323473169,-8.95522305571345,1495.21404854558,3.54476149091218,525.385051638728,73.0733895293795,132.240814650595
0.6,0.254,0.6,40.35,-3.25825884907068,-8.69628240736933,1497.32767038174,3.54859187511653,526.733691866934,68.5167586843767,131.960544515966
0.6,0.254,0.6,40.4,-3.15605050799102,-8.44010492911621,1499.44104983971,3.55242214439389,528.081518257959,64.2825936056446,130.789696692196
0.6,0.254,0.6,40.45,-3.0997117472133,-8.21127561565273,1501.55418726186,3.55625230627347,529.428529590156,60.3503087811154,128.940414235841
0.6,0.254,0.6,40.5,-3.08103803475608,-8.01768707508566,1503.66708299543,3.5600823681613,530.774724711617,56.6909543852377,126.57569897171
0.6,0.254,0.6,40.55,-3.09506523050339,-7.85952604844131,1505.77973739245,3.56391233735237,532.120102539232,53.2763022075052,123.800690526949
0.6,0.254,0.6,40.6,-3.13932296084876,-7.73429089547185,1507.89215080941,3.56774222098167,533.464662057753,50.0835466751535,120.671731987293
0.6,0.254,0.6,40.65,-3.21334112193703,-7.63936278552386,1510.00432360771,3.57157202612267,534.808402318879,47.0982322846264,117.207089231134
0.6,0.254,0.6,40.7,-3.31838928152614,-7.57338568395376,1512.11625615287,3.57540175970107,536.151322440339,44.3174380389147,113.394840738191
0.6,0.254,0.6,40.75,-3.45733331303945,-7.537217727101,1514.22794881484,3.57923142853297,537.493421604998,41.7551700223192,109.19758280662
0.6,0.254,0.6,40.8,-3.634316658603,-7.53490797400852,1516.3394019678,3.58306103932316,538.834699059962,39.4524698064849,104.554794586817
0.6,0.254,0.6,40.85,-3.85347361691359,-7.5750097591055,1518.45061599003,3.58689059866588,540.1751541157,37.4955769452465,99.3841473099486
0.6,0.254,0.6,40.9,-4.11456901668737,-7.67248296494727,1520.56159126386,3.59072011304649,541.514786145177,36.0438609247586,93.5836150116758
0.6,0.254,0.6,40.95,-4.40086929210039,-7.85136702635651,1522.67232817551,3.59454958884314,542.853594582993,35.3526570001464,87.0373350725746
0.6,0.254,0.6,41,-4.65414391578977,-8.14818594849974,1524.78282711505,3.59837903232838,544.191578924531,35.7089711931232,79.6297281611679
0.7,0.254,0.6,37,-3.41599466264752,-16.8124199205332,1374.48833643199,3.23934194660476,532.951056535648,10.1404171724834,-170.485024634269
0.7,0.254,0.6,37.05,-3.29301771085898,-18.838766866705,1376.59494522294,3.24320047815832,534.4027827369,6.99508947219889,-178.052127242372
0.7,0.254,0.6,37.1,-3.21177988119044,-21.8670441739815,1378.7013056369,3.24705878696582,535.853619384582,3.42472046384816,171.04783034017
0.7,0.254,0.6,37.15,-3.19359230273742,-26.8739701421221,1380.80741806361,3.25091688225031,537.303565413611,-0.5904467196096,148.771738205439
0.7,0.254,0.6,37.2,-3.26590644860701,-31.0912029721823,1382.91328289848,3.25477477308104,538.752619847184,-5.02495708898348,73.7686667934188
0.7,0.254,0.6,37.25,-3.46038632720749,-24.1746648974894,1385.01890054242,3.2586324683759,540.200781795468,-9.77582052101921,19.1054780873374
0.7,0.254,0.6,37.3,-3.80723326701362,-19.1123206966126,1387.1242714017,3.26248997690385,541.648050454305,-14.6313700631906,1.0908155226222
0.7,0.254,0.6,37.35,-4.32536392949442,-15.7000920043247,1389.22939588781,3.26634730728733,543.09442510393,-19.2620082527615,-10.0409002775495
0.7,0.254,0.6,37.4,-5.01104784436351,-13.1777496278928,1391.33427441734,3.2702044680046,544.539905107712,-23.2562973780522,-19.0909763398532
0.7,0.254,0.6,37.45,-5.83055240015242,-11.2141110586673,1393.43890741185,3.27406146739204,545.984489910905,-26.2074706960241,-27.2374168802991
0.7,0.254,0.6,37.5,-6.72179256282606,-9.64126296799966,1395.54329529772,3.27791831364644,547.428179039414,-27.8241574757673,-34.8573472784128
0.7,0.254,0.6,37.55,-7.60584211116298,-8.36043257741983,1397.64743850605,3.28177501482723,548.870972098585,-28.0227113737356,-42.0801189105376
0.7,0.254,0.6,37.6,-8.40519226026991,-7.3060322514349,1399.75133747252,3.28563157885869,550.312868771997,-26.9655057946838,-48.9467596844408
0.7,0.254,0.6,37.65,-9.06315180594472,-6.43022626255862,1401.85499263725,3.28948801353208,551.753868820285,-25.0243697398147,-55.4670301684942
0.7,0.254,0.6,37.7,-9.55672017602541,-5.69570221663483,1403.95840444474,3.29334432650782,553.193972079961,-22.6730883426942,-61.6390896165623
0.7,0.254,0.6,37.75,-9.89671180330581,-5.07254182559371,1406.06157334368,3.29720052531753,554.633178462266,-20.3540868156511,-67.4471835159583
0.7,0.254,0.6,37.8,-10.1164230754699,-4.54093847159004,1408.16449978689,3.30105661736615,556.071487952023,-18.3847699802394,-72.8432068155047
0.7,0.254,0.6,37.85,-10.2570293716032,-4.10514044583333,1410.26718423117,3.3049126099339,557.508900606515,-16.9351909971536,-77.8092223622395
0.7,0.254,0.6,37.9,-10.3570750445842,-3.76782508605173,1412.36962713723,3.30876851017833,558.945416554371,-16.057935798783,-82.6086755403039
0.7,0.254,0.6,37.95,-10.4479708453492,-3.47813026127575,1414.47182896952,3.31262432513624,560.381035994467,-15.7335146737028,-87.3966952113836
0.7,0.254,0.6,38,-10.5536996082415,-3.21127725535581,1416.5737901962,3.31648006172564,561.815759194844,-15.9077919562643,-92.0334681239447
0.7,0.254,0.6,38.05,-10.6923936380365,-2.96820220705166,1418.67551128897,3.32033572674762,563.249586491638,-16.5152680099724,-96.4697472509106
0.7,0.254,0.6,38.1,-10.8783190157985,-2.74906037875751,1420.776992723,3.32419132688823,564.682518288023,-17.4907648517354,-100.723704709899
0.7,0.254,0.6,38.15,-11.1236677391768,-2.55191927569103,1422.87823497684,3.32804686872032,566.114555053168,-18.7738104490839,-104.823518634576
