W_50 [mm],Freq [GHz],"dB(S(1,1)) []","dB(S(2,1)) []",im(Gamma(1)) [],re(Gamma(1)) [],re(Zo(1)) [],"ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.5,58.6,-14.71355963,-5.67222628,1937.399647,5.60619922,100.7712823,144.9818745,163.0574883
0.5,58.65,-14.66183192,-5.774978734,1939.742172,5.60905828,100.7406909,142.0759811,161.5246506
0.5,58.7,-14.60462475,-5.879503143,1942.083892,5.611921142,100.7102289,139.161507,160.0270232
0.5,58.75,-14.5420177,-5.985785135,1944.424809,5.614787789,100.6798956,136.2385478,158.565373
0.5,58.8,-14.47411721,-6.093786364,1946.764926,5.617658203,100.6496904,133.3069961,157.1409513
0.5,58.85,-14.40105802,-6.203431991,1949.104245,5.620532366,100.6196126,130.3665518,155.7554384
0.5,58.9,-14.32300455,-6.314599498,1951.44277,5.623410259,100.5896617,127.4167284,154.4108923
0.5,58.95,-14.2401526,-6.427107936,1953.780505,5.626291867,100.5598369,124.4568579,153.1097007
0.5,59,-14.15273126,-6.540707044,1956.11745,5.629177171,100.5301377,121.4860947,151.8545298
0.5,59.05,-14.06100537,-6.655065905,1958.453611,5.632066154,100.5005634,118.5034205,150.6482671
0.5,59.1,-13.96527855,-6.76976107,1960.788988,5.634958799,100.4711134,115.5076499,149.4939541
0.5,59.15,-13.86589694,-6.884264302,1963.123586,5.637855089,100.441787,112.4974403,148.3947017
0.5,59.2,-13.7632537,-6.997930348,1965.457407,5.640755007,100.4125837,109.4713056,147.3535856
0.5,59.25,-13.65779437,-7.109985445,1967.790453,5.643658536,100.3835029,106.4276371,146.3735148
0.5,59.3,-13.5500231,-7.219517621,1970.122729,5.646565659,100.3545439,103.3647331,145.4570698
0.5,59.35,-13.44050974,-7.325470211,1972.454235,5.64947636,100.3257062,100.28084,144.606307
0.5,59.4,-13.3298975,-7.426640427,1974.784976,5.652390622,100.296989,97.17420947,143.8225291
0.5,59.45,-13.2189111,-7.521685177,1977.114954,5.655308429,100.268392,94.04317366,143.1060228
0.5,59.5,-13.10836465,-7.609136544,1979.444172,5.658229765,100.2399144,90.88624496,142.4557742
0.5,59.55,-12.99916859,-7.687429334,1981.772632,5.661154613,100.2115556,87.70224351,141.8691738
0.5,59.6,-12.89233441,-7.754942702,1984.100337,5.664082957,100.1833152,84.49045731,141.3417353
0.5,59.65,-12.78897549,-7.810056934,1986.427291,5.667014782,100.1551925,81.25083801,140.8668571
0.5,59.7,-12.69030174,-7.85122492,1988.753494,5.669950071,100.1271869,77.98423253,140.4356628
0.5,59.75,-12.59760544,-7.877055763,1991.078952,5.672888809,100.0992978,74.69264656,140.036959
0.5,59.8,-12.51223491,-7.886405487,1993.403665,5.67583098,100.0715248,71.37952858,139.6573461
0.5,59.85,-12.43555296,-7.878467415,1995.727636,5.678776569,100.0438672,68.05005334,139.2815059
0.5,59.9,-12.36887735,-7.85285302,1998.050869,5.68172556,100.0163245,64.71137175,138.8926725
0.5,59.95,-12.31340209,-7.809653512,2000.373366,5.684677938,99.98889609,61.37278086,138.4732677
0.5,60,-12.27010099,-7.749473581,2002.695129,5.687633687,99.96158145,58.04575688,138.0056578
0.5,60.05,-12.23961892,-7.673431496,2005.016161,5.690592793,99.93438003,54.74378953,137.4729667
0.5,60.1,-12.22216085,-7.583123914,2007.336465,5.69355524,99.90729129,51.48196399,136.8598687
0.5,60.15,-12.21739356,-7.480558243,2009.656043,5.696521013,99.88031467,48.27626093,136.1532845
0.5,60.2,-12.22437817,-7.368059487,2011.974898,5.699490098,99.85344965,45.14258827,135.342919
0.5,60.25,-12.24155157,-7.248161197,2014.293032,5.70246248,99.82669569,42.09561465,134.4216
0.5,60.3,-12.26677056,-7.12349113,2016.610449,5.705438143,99.80005225,39.14753266,133.3854056
0.5,60.35,-12.29742298,-6.996661532,2018.927149,5.708417075,99.77351881,36.30692287,132.2335919
0.5,60.4,-12.33059836,-6.870171996,2021.243137,5.711399259,99.74709485,33.5778989,130.9683523
0.5,60.45,-12.3632979,-6.74633023,2023.558414,5.714384683,99.72077984,30.95968159,129.5944505
0.5,60.5,-12.39265504,-6.62719336,2025.872983,5.71737333,99.69457327,28.44667863,128.1187754
0.5,60.55,-12.41613561,-6.514530038,2028.186846,5.720365188,99.66847462,26.0290539,126.5498586
0.5,60.6,-12.43169092,-6.409801846,2030.500006,5.723360242,99.64248337,23.693683,124.8973949
0.5,60.65,-12.43784789,-6.314161283,2032.812465,5.726358478,99.61659903,21.42533195,123.1717913
0.5,60.7,-12.43373269,-6.228463078,2035.124227,5.729359882,99.59082109,19.2078783,121.3837668
0.5,60.75,-12.41903581,-6.1532854,2037.435292,5.732364441,99.56514905,17.02541591,119.5440123
0.5,60.8,-12.39393412,-6.088957716,2039.745664,5.73537214,99.5395824,14.86313444,117.6629161
0.5,60.85,-12.35898837,-6.035592452,2042.055345,5.738382966,99.51412066,12.70792303,115.7503545
0.5,60.9,-12.31503328,-5.993118067,2044.364337,5.741396905,99.48876333,10.54870056,113.8155423
0.5,60.95,-12.2630735,-5.961311707,2046.672644,5.744413944,99.46350992,8.376510976,111.8669367
0.5,61,-12.204194,-5.93983007,2048.980266,5.747434069,99.43835995,6.184441016,109.9121871
0.5,61.05,-12.13948881,-5.928237573,2051.287207,5.750457268,99.41331293,3.967420675,107.9581207
0.5,61.1,-12.07000868,-5.926031311,2053.593469,5.753483526,99.38836839,1.721959847,106.0107577
0.5,61.15,-11.9967258,-5.932662566,2055.899054,5.756512831,99.36352585,-0.554137207,104.0753474
0.5,61.2,-11.92051296,-5.94755489,2058.203964,5.75954517,99.33878483,-2.862050737,102.1564186
0.5,61.25,-11.84213369,-5.97011892,2060.508202,5.762580529,99.31414486,-5.202200125,100.2578397
0.5,61.3,-11.76224053,-5.999764215,2062.811771,5.765618896,99.28960549,-7.574465497,98.38288319
0.5,61.35,-11.68137891,-6.035908434,2065.114672,5.768660258,99.26516623,-9.978373705,96.5342922
0.5,61.4,-11.59999441,-6.077984236,2067.416907,5.771704602,99.24082664,-12.41324993,94.71434514
0.5,61.45,-11.51844214,-6.125444241,2069.71848,5.774751915,99.21658624,-14.87833836,92.92491825
0.5,61.5,-11.4369969,-6.177764391,2072.019392,5.777802185,99.1924446,-17.37289621,91.16754395
0.5,61.55,-11.35586364,-6.234446031,2074.319645,5.780855399,99.16840124,-19.89626567,89.44346465
0.5,61.6,-11.27518762,-6.295016958,2076.619242,5.783911545,99.14445572,-22.4479279,87.75368184
0.5,61.65,-11.195064,-6.359031692,2078.918185,5.786970611,99.1206076,-25.02754292,86.09900031
0.5,61.7,-11.11554684,-6.426071143,2081.216477,5.790032584,99.09685643,-27.63497826,84.48006787
0.5,61.75,-11.03665748,-6.495741865,2083.514118,5.793097451,99.07320177,-30.27032931,82.89741075
0.5,61.8,-10.95839217,-6.567675,2085.811113,5.796165202,99.04964317,-32.93393296,81.35146526
0.5,61.85,-10.88072923,-6.641525042,2088.107462,5.799235823,99.0261802,-35.62637647,79.84260604
0.5,61.9,-10.80363572,-6.716968498,2090.403168,5.802309303,99.00281243,-38.34850251,78.37117144
0.5,61.95,-10.72707366,-6.793702513,2092.698233,5.80538563,98.97953943,-41.10141133,76.93748647
0.5,62,-10.65100603,-6.871443522,2094.99266,5.808464792,98.95636076,-43.88646057,75.54188386
0.5,62.05,-10.57540265,-6.949925965,2097.28645,5.811546777,98.933276,-46.70526304,74.18472358
0.5,62.1,-10.50024581,-7.028901105,2099.579605,5.814631573,98.91028473,-49.55968265,72.86641134
0.5,62.15,-10.42553609,-7.108135988,2101.872128,5.817719169,98.88738653,-52.45182833,71.58741642
0.5,62.2,-10.35129817,-7.187412568,2104.164021,5.820809554,98.86458097,-55.38404564,70.34828933
0.5,62.25,-10.27758681,-7.266527033,2106.455286,5.823902715,98.84186765,-58.35890586,69.14967952
0.5,62.3,-10.20449311,-7.345289367,2108.745925,5.826998642,98.81924614,-61.37919159,67.99235376
0.5,62.35,-10.13215097,-7.423523187,2111.03594,5.830097323,98.79671604,-64.44787845,66.8772154
0.5,62.4,-10.06074382,-7.501065913,2113.325334,5.833198746,98.77427694,-67.56811153,65.80532494
0.5,62.45,-9.990511704,-7.577769328,2115.614107,5.836302901,98.75192844,-70.74317575,64.77792238
0.5,62.5,-9.921758407,-7.653500599,2117.902263,5.839409776,98.72967012,-73.97645855,63.7964517
0.5,62.55,-9.8548588,-7.728143892,2120.189803,5.842519361,98.7075016,-77.2714036,62.86258788
0.5,62.6,-9.790266005,-7.801602666,2122.47673,5.845631643,98.68542246,-80.6314539,61.97826691
0.5,62.65,-9.728518211,-7.873802862,2124.763045,5.848746613,98.66343232,-84.05998269,61.14571913
0.5,62.7,-9.670244756,-7.944697151,2127.048751,5.851864259,98.64153078,-87.56021081,60.3675064
0.5,62.75,-9.616170998,-8.014270557,2129.333849,5.854984571,98.61971745,-91.13510932,59.64656315
0.5,62.8,-9.567121387,-8.082547759,2131.618342,5.858107537,98.59799194,-94.78728682,58.98624165
0.5,62.85,-9.524020028,-8.149602531,2133.902231,5.861233148,98.57635386,-98.51886188,58.39036115
0.5,62.9,-9.487887943,-8.215569863,2136.185518,5.864361392,98.55480283,-102.3313219,57.86326057
0.5,62.95,-9.459836162,-8.28066143,2138.468206,5.867492259,98.53333847,-106.225372,57.40985318
0.5,63,-9.441053826,-8.345185262,2140.750297,5.870625738,98.51196039,-110.2007781,57.0356812
0.55,57,-12.50539578,-4.979110483,1931.929223,5.320555993,89.46152625,-128.7938468,41.66120624
0.55,57.05,-12.52875892,-4.964815232,1934.212665,5.323664127,89.43916695,-131.3744192,39.74140737
0.55,57.1,-12.55137247,-4.955201064,1936.495439,5.326775175,89.41690422,-133.9916402,37.84050726
0.55,57.15,-12.57283592,-4.94971243,1938.777547,5.329889123,89.39473758,-136.6491418,35.95985985
0.55,57.2,-12.59276797,-4.947760547,1941.058993,5.33300596,89.37266658,-139.3518248,34.10028805
0.55,57.25,-12.61086765,-4.948731273,1943.339778,5.336125672,89.35069075,-142.1062974,32.26202732
0.55,57.3,-12.62702943,-4.951994307,1945.619905,5.339248247,89.32880962,-144.9213789,30.44466453
0.55,57.35,-12.64154883,-4.956914367,1947.899376,5.342373671,89.30702275,-147.8085315,28.64707023
0.55,57.4,-12.65546483,-4.962865299,1950.178193,5.345501934,89.28532967,-150.7818211,26.8673235
0.55,57.45,-12.67106797,-4.969248501,1952.456359,5.348633021,89.26372995,-153.8565047,25.10263029
0.55,57.5,-12.6924911,-4.975517469,1954.733876,5.351766921,89.24222312,-157.0446075,23.34923944
0.55,57.55,-12.725987,-4.981210694,1957.010747,5.354903621,89.22080875,-160.3455879,21.60236661
0.55,57.6,-12.77899307,-4.985995361,1959.286973,5.35804311,89.1994864,-163.7326438,19.85614495
0.55,57.65,-12.85701919,-4.989723996,1961.562558,5.361185375,89.17825562,-167.1431067,18.10363506
0.55,57.7,-12.95913655,-4.99250484,1963.837502,5.364330403,89.15711597,-170.4896547,16.33694321
0.55,57.75,-13.07593826,-4.994783567,1966.11181,5.367478184,89.13606703,-173.6983729,14.54751592
0.55,57.8,-13.19329364,-4.997428008,1968.385482,5.370628705,89.11510837,-176.7467736,12.72669235
0.55,57.85,-13.29910564,-5.001798552,1970.658522,5.373781954,89.09423954,-179.6666244,10.86659037
0.55,57.9,-13.38719271,-5.009775639,1972.93093,5.37693792,89.07346014,177.4848848,8.961356274
0.55,57.95,-13.45671598,-5.023706526,1975.202711,5.38009659,89.05276974,174.6545067,7.008699712
0.55,58,-13.50971216,-5.046234267,1977.473865,5.383257954,89.03216791,171.8057163,5.011460525
0.55,58.05,-13.54904209,-5.079992667,1979.744396,5.386421999,89.01165425,168.9184102,2.978756827
0.55,58.1,-13.5773395,-5.127196773,1982.014304,5.389588715,88.99122833,165.9839657,0.926156389
0.55,58.15,-13.59667091,-5.18921778,1984.283593,5.392758089,88.97088974,163.0004744,-1.125559354
0.55,58.2,-13.60853378,-5.266272431,1986.552265,5.395930112,88.95063808,159.9694815,-3.153043239
0.55,58.25,-13.61396772,-5.357343929,1988.820322,5.39910477,88.93047294,156.8940837,-5.133862518
0.55,58.3,-13.61367867,-5.460375075,1991.087765,5.402282054,88.91039391,153.7779223,-7.049815306
0.55,58.35,-13.60814302,-5.572671139,1993.354598,5.405461951,88.89040059,150.6246946,-8.889123528
0.55,58.4,-13.59768586,-5.691379161,1995.620822,5.408644452,88.87049258,147.43794,-10.64702247
0.55,58.45,-13.58253699,-5.813907081,1997.886439,5.411829545,88.8506695,144.2209645,-12.3248875
0.55,58.5,-13.56287017,-5.93819849,2000.151452,5.415017218,88.83093093,140.9768295,-13.92845862
0.55,58.55,-13.53883026,-6.062846064,2002.415862,5.418207463,88.8112765,137.708367,-15.46580623
0.55,58.6,-13.51055196,-6.187074804,2004.679672,5.421400266,88.79170581,134.4182033,-16.94551465
0.55,58.65,-13.47817261,-6.310644166,2006.942884,5.424595619,88.77221847,131.1087825,-18.37531451
0.55,58.7,-13.441841,-6.433713612,2009.205499,5.427793509,88.7528141,127.7823869,-19.76119682
0.55,58.75,-13.40172328,-6.556701912,2011.467521,5.430993928,88.73349233,124.4411533,-21.10693346
0.55,58.8,-13.35800679,-6.680156018,2013.728951,5.434196863,88.71425276,121.0870845,-22.41389644
0.55,58.85,-13.31090249,-6.804635024,2015.98979,5.437402306,88.69509503,117.7220586,-23.6810809
0.55,58.9,-13.26064637,-6.930608991,2018.250042,5.440610244,88.67601875,114.3478357,-24.90526624
0.55,58.95,-13.20750003,-7.058370414,2020.509708,5.443820669,88.65702356,110.9660621,-26.08128011
0.55,59,-13.15175079,-7.18795645,2022.76879,5.447033569,88.63810908,107.5782753,-27.20235334
0.55,59.05,-13.09371148,-7.319081629,2025.02729,5.450248935,88.61927495,104.1859081,-28.26056765
0.55,59.1,-13.03371995,-7.451082956,2027.28521,5.453466756,88.6005208,100.7902933,-29.2474031
0.55,59.15,-12.97213855,-7.582881446,2029.542552,5.456687023,88.58184627,97.3926701,-30.15438787
0.55,59.2,-12.90935357,-7.712965818,2031.799319,5.459909726,88.56325099,93.99419174,-30.97384143
0.55,59.25,-12.84577482,-7.839404849,2034.055511,5.463134853,88.54473462,90.59593568,-31.69968389
0.55,59.3,-12.78183535,-7.959894339,2036.311132,5.466362397,88.52629678,87.19891651,-32.32826228
0.55,59.35,-12.71799141,-8.071842371,2038.566182,5.469592346,88.50793713,83.8041024,-32.85912251
0.55,59.4,-12.65472259,-8.17249253,2040.820665,5.472824691,88.48965532,80.4124357,-33.29563878
0.55,59.45,-12.5925324,-8.259079226,2043.074581,5.476059422,88.47145099,77.02485876,-33.64540737
0.55,59.5,-12.5319489,-8.329003134,2045.327933,5.47929653,88.45332379,73.64234599,-33.92032368
0.55,59.55,-12.4735256,-8.380009405,2047.580723,5.482536006,88.43527339,70.26594358,-34.13629366
0.55,59.6,-12.41784246,-8.41034832,2049.832953,5.485777838,88.41729943,66.89681862,-34.31257929
0.55,59.65,-12.36550651,-8.418898783,2052.084624,5.489022019,88.39940157,63.53631933,-34.47083503
0.55,59.7,-12.31715208,-8.405239845,2054.335738,5.492268539,88.38157948,60.18604895,-34.63394277
0.55,59.75,-12.27343985,-8.369663494,2056.586298,5.495517388,88.36383282,56.84795525,-34.82478418
0.55,59.8,-12.23505396,-8.313131253,2058.836305,5.498768557,88.34616124,53.52443814,-35.06509267
0.55,59.85,-12.20269621,-8.237185327,2061.085761,5.502022036,88.32856443,50.21847697,-35.37450181
0.55,59.9,-12.1770758,-8.143830246,2063.334668,5.505277817,88.31104203,46.93377772,-35.76986244
0.55,59.95,-12.15889276,-8.035402325,2065.583027,5.508535891,88.29359374,43.67493813,-36.26484968
0.55,60,-12.14881263,-7.914442238,2067.830842,5.511796248,88.27621921,40.44762424,-36.86983654
0.55,60.05,-12.14742987,-7.78358181,2070.078112,5.515058879,88.25891813,37.25874544,-37.59198119
0.55,60.1,-12.15521707,-7.645451224,2072.324841,5.518323776,88.24169016,34.11660537,-38.43546204
0.55,60.15,-12.1724576,-7.502608373,2074.57103,5.521590929,88.224535,31.03099345,-39.40179645
0.55,60.2,-12.19916092,-7.357488855,2076.816681,5.524860329,88.2074523,28.01316602,-40.49018987
0.55,60.25,-12.23496253,-7.212373124,2079.061795,5.528131969,88.19044177,25.07565104,-41.69787745
0.55,60.3,-12.27901531,-7.069366597,2081.306375,5.531405838,88.17350308,22.23179955,-43.02043556
0.55,60.35,-12.32988639,-6.930388594,2083.550422,5.534681928,88.15663592,19.49501109,-44.45205322
0.55,60.4,-12.38548141,-6.797166664,2085.793938,5.537960231,88.13983998,16.87758979,-45.98576369
0.55,60.45,-12.44302561,-6.671233713,2088.036925,5.541240738,88.12311494,14.38925513,-47.61364167
0.55,60.5,-12.49913384,-6.553926292,2090.279385,5.544523441,88.1064605,12.03543881,-49.32697533
0.55,60.55,-12.5499936,-6.446383237,2092.521318,5.54780833,88.08987635,9.815630738,-51.11642248
0.55,60.6,-12.59166507,-6.349544533,2094.762728,5.551095397,88.07336218,7.722149458,-52.97215929
0.55,60.65,-12.6204688,-6.264150766,2097.003616,5.554384635,88.0569177,5.739739264,-54.88402785
0.55,60.7,-12.63339659,-6.190743792,2099.243983,5.557676034,88.04054259,3.846281733,-56.8416859
0.55,60.75,-12.62845918,-6.129669377,2101.483831,5.560969586,88.02423657,2.014648591,-58.83475953
0.55,60.8,-12.60488968,-6.081082457,2103.723162,5.564265284,88.00799933,0.215395123,-60.85299686
0.55,60.85,-12.56315785,-6.044955505,2105.961977,5.567563118,87.99183057,-1.580263497,-62.88641892
0.55,60.9,-12.50480288,-6.021090192,2108.200279,5.570863081,87.97573001,-3.397816574,-64.92546255
0.55,60.95,-12.43213922,-6.00913223,2110.438069,5.574165164,87.95969735,-5.257637077,-66.96111001
0.55,61,-12.34791255,-6.008589011,2112.675349,5.57746936,87.94373229,-7.174169192,-68.98500017
0.55,61.05,-12.25497735,-6.018849383,2114.91212,5.58077566,87.92783455,-9.15603808,-70.98951732
0.55,61.1,-12.15604334,-6.039204783,2117.148384,5.584084056,87.91200384,-11.20681667,-72.96785504
0.55,61.15,-12.05350866,-6.068870866,2119.384143,5.58739454,87.89623988,-13.32613355,-74.91405411
0.55,61.2,-11.94937515,-6.10700878,2121.619398,5.590707106,87.88054238,-15.51085161,-76.82301546
0.55,61.25,-11.84522799,-6.152745353,2123.854151,5.594021743,87.86491105,-17.75613689,-78.69048989
0.55,61.3,-11.74225871,-6.205191575,2126.088403,5.597338446,87.84934562,-20.05632706,-80.51304795
0.55,61.35,-11.6413124,-6.263458958,2128.322157,5.600657206,87.83384581,-22.40557704,-82.28803361
0.55,61.4,-11.54294496,-6.326673494,2130.555414,5.603978014,87.81841134,-24.79830051,-84.01350582
0.55,61.45,-11.44748077,-6.393987131,2132.788175,5.607300865,87.80304193,-27.22944462,-85.68817188
0.55,61.5,-11.35506561,-6.464586801,2135.020442,5.610625749,87.7877373,-29.69463927,-87.31131627
0.55,61.55,-11.26571217,-6.537701135,2137.252217,5.61395266,87.7724972,-32.19025828,-88.8827281
0.55,61.6,-11.1793378,-6.612605098,2139.483501,5.61728159,87.75732133,-34.7134228,-90.4026297
0.55,61.65,-11.09579465,-6.688622794,2141.714296,5.620612531,87.74220944,-37.26196954,-91.87160843
0.55,61.7,-11.01489348,-6.76512873,2143.944604,5.623945476,87.72716125,-39.8343999,-93.29055299
0.55,61.75,-10.93642192,-6.841547814,2146.174425,5.627280417,87.7121765,-42.42982067,-94.6605952
0.55,61.8,-10.86015858,-6.917354342,2148.403762,5.630617348,87.69725492,-45.04788318,-95.9830578
0.55,61.85,-10.78588366,-6.992070231,2150.632617,5.63395626,87.68239625,-47.68872481,-97.25940828
0.55,61.9,-10.71338715,-7.065262688,2152.860989,5.637297146,87.66760022,-50.35291503,-98.49121873
0.55,61.95,-10.64247516,-7.136541504,2155.088883,5.64064,87.65286658,-53.0414068,-99.6801314
0.55,62,-10.57297483,-7.205556113,2157.316297,5.643984813,87.63819506,-55.75549344,-100.8278296
0.55,62.05,-10.50473847,-7.271992537,2159.543236,5.647331579,87.62358541,-58.49677043,-101.9360131
0.55,62.1,-10.43764702,-7.335570304,2161.769699,5.650680291,87.60903738,-61.26710162,-103.0063787
0.55,62.15,-10.3716132,-7.396039414,2163.995688,5.654030941,87.59455069,-64.06858883,-104.0406034
0.55,62.2,-10.30658452,-7.453177402,2166.221205,5.657383523,87.58012511,-66.90354398,-105.0403315
0.55,62.25,-10.24254626,-7.506786531,2168.446252,5.660738028,87.56576038,-69.77446277,-106.007165
0.55,62.3,-10.17952452,-7.556691138,2170.670829,5.664094452,87.55145624,-72.68399878,-106.9426555
0.55,62.35,-10.11758942,-7.602735151,2172.894939,5.667452785,87.53721245,-75.63493707,-107.8482986
0.55,62.4,-10.05685842,-7.644779769,2175.118583,5.670813022,87.52302877,-78.6301662,-108.72553
0.55,62.45,-9.997499841,-7.68270133,2177.341761,5.674175156,87.50890494,-81.6726475,-109.5757228
0.55,62.5,-9.939736408,-7.716389325,2179.564477,5.67753918,87.49484071,-84.76538064,-110.4001864
0.55,62.55,-9.883848867,-7.745744594,2181.786731,5.680905086,87.48083585,-87.91136433,-111.2001657
0.55,62.6,-9.830179444,-7.770677653,2184.008525,5.684272869,87.46689012,-91.11355116,-111.9768411
0.55,62.65,-9.779135016,-7.791107172,2186.22986,5.687642521,87.45300326,-94.37479564,-112.73133
0.55,62.7,-9.731189765,-7.806958575,2188.450738,5.691014036,87.43917504,-97.69779464,-113.4646872
0.55,62.75,-9.686887007,-7.818162763,2190.671159,5.694387407,87.42540523,-101.0850196,-114.1779072
0.55,62.8,-9.646839875,-7.824654931,2192.891126,5.697762628,87.41169358,-104.5386408,-114.8719253
0.55,62.85,-9.611730455,-7.826373489,2195.11064,5.701139692,87.39803986,-108.0604427,-115.5476199
0.55,62.9,-9.582306945,-7.823259057,2197.329703,5.704518592,87.38444384,-111.6517339,-116.2058148
0.55,62.95,-9.559378396,-7.815253537,2199.548315,5.707899322,87.37090527,-115.3132503,-116.8472807
0.55,63,-9.543806594,-7.802299241,2201.766478,5.711281875,87.35742394,-119.0450571,-117.4727375
0.6,57,-12.17915553,-5.03701174,1982.994927,5.176073424,80.09450848,-135.1239041,-138.6885576
0.6,57.05,-12.17855521,-5.042190962,1985.218367,5.179409542,80.07968623,-137.6072184,-140.6735281
0.6,57.1,-12.17458905,-5.052545072,1987.441293,5.182747754,80.06493011,-140.1497562,-142.6299077
0.6,57.15,-12.16722285,-5.067386013,1989.663706,5.186088053,80.05023983,-142.7585815,-144.5559215
0.6,57.2,-12.15662961,-5.085979502,1991.88561,5.189430429,80.03561508,-145.4418941,-146.4504182
0.6,57.25,-12.14329572,-5.107553,1994.107004,5.192774876,80.02105558,-148.2089355,-148.312946
0.6,57.3,-12.12815571,-5.131305429,1996.327892,5.196121384,80.00656103,-151.0696013,-150.1438397
0.6,57.35,-12.11274391,-5.156419699,1998.548275,5.199469946,79.99213114,-154.0335622,-151.9443199
0.6,57.4,-12.09932811,-5.182079572,2000.768154,5.202820554,79.97776563,-157.1086681,-153.7166066
0.6,57.45,-12.09095467,-5.207493006,2002.987531,5.2061732,79.9634642,-160.2984891,-155.4640446
0.6,57.5,-12.09129758,-5.231924688,2005.206408,5.209527875,79.94922657,-163.5991479,-157.1912325
0.6,57.55,-12.10419684,-5.254740931,2007.424787,5.212884572,79.93505246,-166.9961976,-158.9041392
0.6,57.6,-12.13284978,-5.275470106,2009.64267,5.216243283,79.92094158,-170.4630414,-160.6101739
0.6,57.65,-12.17880991,-5.293880715,2011.860058,5.219604,79.90689365,-173.9626975,-162.3181622
0.6,57.7,-12.24117892,-5.310076397,2014.076952,5.222966715,79.8929084,-177.4537838,-164.038154
0.6,57.75,-12.31644371,-5.324601537,2016.293355,5.226331421,79.87898556,179.1006466,-165.7809715
0.6,57.8,-12.3991521,-5.338542195,2018.509268,5.22969811,79.86512483,175.7249303,-167.5574055
0.6,57.85,-12.48316226,-5.353595431,2020.724693,5.233066775,79.85132595,172.4268121,-169.3769978
