"W_50 [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.5,57,-22.838496003222,-6.32120869967705,1879.61385427527,5.49421721742235,267.731183828384,-41.6885284723293,44.1661972545754
0.5,57.05,-23.0589880433751,-6.42146248428714,1881.99727337989,5.49692960904886,267.658811737243,-44.0614069007979,42.8796993617795
0.5,57.1,-23.3063708968343,-6.50853844465939,1884.37977628827,5.49964634823638,267.586835302468,-46.1948763156304,41.7766548989567
0.5,57.15,-23.5760632185786,-6.57900432522314,1886.76136649579,5.50236741253618,267.515252467363,-48.0135465062586,40.7941621109686
0.5,57.2,-23.8593546857503,-6.63263273863253,1889.14204747888,5.50509277966006,267.44406118997,-49.4363987514111,39.8831585558182
0.5,57.25,-24.1421262456492,-6.67071157107076,1891.52182269511,5.50782242747882,267.373259442934,-50.3863216172121,39.0084565934833
0.5,57.3,-24.4040085159154,-6.69506846568336,1893.90069558338,5.51055633402086,267.302845213374,-50.8066211405961,38.1459442072636
0.5,57.35,-24.6188280820149,-6.70758312805509,1896.27866956405,5.51329447747073,267.232816502751,-50.6843502465611,37.2794971696145
0.5,57.4,-24.7573661420775,-6.70997823287382,1898.65574803903,5.51603683616774,267.163171326736,-50.0753744446879,36.3984570942543
0.5,57.45,-24.7928681416415,-6.70375270213405,1901.03193439195,5.51878338860456,267.09390771509,-49.1192491747174,35.4957987583638
0.5,57.5,-24.7080432187026,-6.69018088649057,1903.40723198827,5.52153411342582,267.02502371153,-48.029272077883,34.5668715927391
0.5,57.55,-24.5003932816413,-6.67033833417855,1905.78164417542,5.5242889894268,266.956517373608,-47.052578773456,33.6085607742825
0.5,57.6,-24.1827647783731,-6.6451353136724,1908.15517428294,5.527047995552,266.888386772588,-46.4147305501933,32.6187372083244
0.5,57.65,-23.7788107615401,-6.61534978809284,1910.52782562256,5.52981111089387,266.820629993324,-46.2752809842616,31.5959007572455
0.5,57.7,-23.3161386224337,-6.58165667594694,1912.89960148837,5.53257831469149,266.753245134136,-46.7119767600057,30.5389511141897
