"W_50 [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1)) []","re(Gamma(1)) []","re(Zo(1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.5,62.15,-8.27147347852483,-5.87341645296716,2172.99645856562,5.08403458932997,21.1540389481792,-45.6414497310019,88.1377658918968
0.5,62.2,-8.57321095313212,-5.75564865552466,2174.99169503357,5.08781528230924,21.1540613778972,-46.704054030411,87.7386926024582
0.5,62.25,-8.85753016186164,-5.6137689043609,2176.98678999427,5.09159729483314,21.1540919124479,-47.327487283203,87.1900511719394
0.5,62.3,-9.10405697505228,-5.45332950347168,2178.98174402062,5.09538062551003,21.1541305323207,-47.6204888046967,86.454854809092
0.5,62.35,-9.3044897673703,-5.28139607384486,2180.97655768349,5.09916527295404,21.1541772181042,-47.7260836724487,85.5080225067297
0.5,62.4,-9.46122826577101,-5.10580660681814,2182.97123155165,5.10295123578508,21.1542319504853,-47.7709267828275,84.3392249283625
0.5,62.45,-9.58257523390434,-4.93432889793143,2184.96576619185,5.10673851262872,21.1542947102489,-47.8404211706508,82.9534195233173
0.5,62.5,-9.67827567093584,-4.77389175133454,2186.9601621688,5.11052710211622,21.1543654782774,-47.9787796804372,81.3691133994859
0.5,62.55,-9.75696251881408,-4.63002779187676,2188.95442004515,5.11431700288445,21.1544442355496,-48.2006282461535,79.6149545865891
0.5,62.6,-9.8252754876591,-4.50659322815238,2190.94854038156,5.11810821357585,21.1545309631406,-48.5034906775085,77.7255476600994
0.5,62.65,-9.88790298445371,-4.40575439653181,2192.94252373665,5.12190073283841,21.1546256422211,-48.8768977322425,75.7373727206088
0.5,62.7,-9.94796655405224,-4.32817735059294,2194.93637066706,5.1256945593256,21.154728254057,-49.3078233415375,73.6854424488669
0.5,62.75,-10.0074473242786,-4.27333483531747,2196.93008172742,5.12948969169636,21.1548387800083,-49.7834726668638,71.6010015865891
0.5,62.8,-10.0675419516256,-4.23985043869464,2198.92365747038,5.13328612861503,21.1549572015291,-50.2924836966861,69.5102799018996
0.5,62.85,-10.1289265365183,-4.2258210512575,2200.9170984466,5.13708386875132,21.1550835001669,-50.825286924882,67.4341194115524
0.5,62.9,-10.1919406811604,-4.22908422921925,2202.9104052048,5.14088291078029,21.1552176575619,-51.3740654455489,65.3882174837991
0.5,62.95,-10.2567114725111,-4.2474187256104,2204.90357829172,5.14468325338228,21.1553596554466,-51.9325531715649,63.3837318352257
0.5,63,-10.323235258942,-4.2786810408509,2206.89661825216,5.14848489524288,21.155509475645,-52.4957889464161,61.4280432930492
0.55,57,-9.06553777934746,-4.46014691646255,1991.2366810936,4.64507669363919,19.2418517634961,-70.661243796867,41.1185911705351
0.55,57.05,-9.28802144733001,-4.46174493105185,1993.22593116857,4.64883254822513,19.2419380410837,-72.735524142805,39.811702114998
0.55,57.1,-9.53252826276309,-4.46453235442411,1995.21502931548,4.65258982554849,19.2420330492699,-74.7727732098116,38.524869548952
0.55,57.15,-9.79866563853234,-4.4675167529142,1997.20397620407,4.65634852406394,19.2421367657986,-76.7677724604777,37.2640103757717
0.55,57.2,-10.0860491030041,-4.46911781318546,1999.19277250146,4.6601086422335,19.242249168538,-78.7162795991746,36.033064023098
0.55,57.25,-10.3943369657065,-4.46727004031368,2001.18141887217,4.66387017852649,19.2423702354799,-80.6150388023506,34.8312932098926
0.55,57.3,-10.7232651602117,-4.45985180914509,2003.16991597813,4.66763313141941,19.2424999447388,-82.4617640089208,33.6509149359996
0.55,57.35,-11.0726821144324,-4.44538362391967,2005.1582644787,4.67139749939595,19.2426382745512,-84.2551013378633,32.4770226442028
0.55,57.4,-11.4425839596176,-4.42364513787243,2007.14646503065,4.6751632809469,19.2427852032745,-85.9945771483588,31.2910385962188
0.55,57.45,-11.8331508830208,-4.39578087624053,2009.13451828821,4.6789304745701,19.2429407093869,-87.6805381719245,30.0763534527816
0.55,57.5,-12.2447859636169,-4.36380864254454,2011.12242490308,4.68269907877036,19.2431047714858,-89.3140896761792,28.8228128954134
0.55,57.55,-12.6781584365428,-4.32988666983851,2013.11018552442,4.68646909205945,19.2432773682878,-90.897036919359,27.5277552856039
0.55,57.6,-13.1342540695125,-4.29576728253028,2015.09780079889,4.690240512956,19.2434584786273,-92.4318343545637,26.1940954072955
0.55,57.65,-13.6144362997493,-4.26259780827137,2017.08527137062,4.69401333998547,19.243648081456,-93.9215462348689,24.8274562453678
0.55,57.7,-14.1205231236084,-4.230978942597,2019.07259788128,4.69778757168007,19.2438461558423,-95.3698214960151,23.4338832915293
0.55,57.75,-14.6548866892756,-4.20112586891065,2021.05978097005,4.70156320657876,19.2440526809705,-96.7808850307941,22.0185891787771
0.55,57.8,-15.2205854959439,-4.1730283793331,2023.04682127364,4.70534024322711,19.2442676361397,-98.1595466138132,20.5855151853279
0.55,57.85,-15.8215436827167,-4.14657039155837,2025.03371942632,4.70911868017732,19.2444910007635,-99.5112275569508,19.1373488193361
0.55,57.9,-16.4627991862299,-4.12160657014968,2027.0204760599,4.71289851598813,19.244722754369,-100.84200323101,17.6757266087488
0.55,57.95,-17.150854506634,-4.09800688711485,2029.00709180378,4.71667974922477,19.2449628765963,-102.158656037871,16.2014745455047
0.55,58,-17.8941840822796,-4.07568093592104,2030.99356728494,4.72046237845893,19.2452113471977,-103.468726635747,14.7148247000827
0.55,58.05,-18.7039879339448,-4.05459089466473,2032.97990312795,4.72424640226867,19.2454681460366,-104.780537941899,13.215592413441
0.55,58.1,-19.5953469178388,-4.03475883559536,2034.96609995499,4.7280318192384,19.2457332530876,-106.10313973371,11.7033186081828
0.55,58.15,-20.5890626298265,-4.01627163630415,2036.95215838585,4.73181862795879,19.246006648435,-107.446065790343,10.1773887682338
0.55,58.2,-21.7147301135991,-3.99928508255706,2038.93807903797,4.73560682702679,19.2462883122726,-108.818671394239,8.63714150551692
0.55,58.25,-23.0161879643385,-3.98402761212942,2040.9238625264,4.73939641504548,19.2465782249027,-110.228518578592,7.08197897087777
0.55,58.3,-24.5619749254997,-3.9708032779002,2042.90950946388,4.7431873906241,19.2468763667355,-111.67745757586,5.51149002055203
0.55,58.35,-26.4676363969007,-3.95999271992746,2044.8950204608,4.74697975237797,19.2471827182888,-113.151429556706,3.9255951366144
0.55,58.4,-28.9510605876209,-3.9520501268351,2046.88039612521,4.75077349892844,19.2474972601866,-114.589507429058,2.32471902761455
0.55,58.45,-32.5060600117173,-3.94749333334552,2048.86563706287,4.75456862890283,19.247819973159,-115.758752264235,0.70999155445435
0.55,58.5,-38.7472272413936,-3.94688347639811,2050.85074387724,4.7583651409344,19.2481508380413,-115.340026319152,-0.916531133601805
0.55,58.55,-57.7701224365651,-3.95079033687833,2052.83571716947,4.76216303366229,19.2484898357734,5.81162945012327,-2.55164663636551
0.55,58.6,-37.5735619875067,-3.95974016393495,2054.82055753844,4.76596230573149,19.248836947399,50.4011755203984,-4.1908265587814
0.55,58.65,-31.8621207468947,-3.97414510274444,2056.80526558078,4.76976295579274,19.2491921540652,49.851643336057,-5.82813541974979
0.55,58.7,-28.4993214275231,-3.99421790104598,2058.78984189083,4.77356498250255,19.2495554370216,47.8088076911948,-7.45632105001878
0.55,58.75,-26.1618669848905,-4.01988228488322,2060.77428706072,4.77736838452311,19.2499267776199,45.3666755543333,-9.06714762980705
0.55,58.8,-24.4195785865047,-4.0506968649913,2062.75860168031,4.78117316052225,19.2503061573129,42.8356977266654,-10.6520121141858
0.55,58.85,-23.0739671113192,-4.08581555507729,2064.74278633726,4.78497930917339,19.2506935576544,40.3935658602905,-12.2028190709822
0.55,58.9,-22.0112291477036,-4.12400615750521,2066.72684161702,4.78878682915552,19.251088960298,38.1680033751762,-13.7129977037672
0.55,58.95,-21.1549585437787,-4.1637381519476,2068.71076810281,4.79259571915312,19.2514923469967,36.2453631791889,-15.1784599447717
0.55,59,-20.4485578042112,-4.20333209255227,2070.69456637568,4.79640597785611,19.2519036996026,34.6686200823776,-16.5982650430027
0.55,59.05,-19.8484679889311,-4.24114297317303,2072.67823701449,4.80021760395986,19.2523230000656,33.4395355801545,-17.974806659593
0.55,59.1,-19.3213960239463,-4.27573771711008,2074.66178059593,4.80403059616508,19.2527502304334,32.5270756097839,-19.3134659812454
0.55,59.15,-18.8427416129108,-4.30602891353888,2076.64519769454,4.8078449531778,19.2531853728506,31.8793593612068,-20.6218274336597
0.55,59.2,-18.3951844230669,-4.33134207979356,2078.62848888269,4.81166067370934,19.2536284095583,31.4355338336328,-21.908664922074
0.55,59.25,-17.9672091945229,-4.35141445868011,2080.61165473062,4.81547775647625,19.2540793228931,31.1351103296618,-23.1829340076723
0.55,59.3,-17.551656811059,-4.36634052577515,2082.59469580644,4.81929620020026,19.2545380952869,30.9238975695891,-24.4529534323989
0.55,59.35,-17.1444380815816,-4.37648755999771,2084.57761267613,4.82311600360824,19.2550047092659,30.756837941207,-25.7258670281638
0.55,59.4,-16.7434940463496,-4.38240380177737,2086.56040590357,4.8269371654322,19.2554791474511,30.5985903989755,-27.0073886381549
0.55,59.45,-16.3480201458225,-4.38473540411812,2088.54307605055,4.83075968440916,19.2559613925586,30.4227618189218,-28.3017751732663
0.55,59.5,-15.957926070796,-4.38416066624109,2090.52562367674,4.83458355928118,19.2564514273899,30.2105059447677,-29.6119510713023
0.55,59.55,-15.5734829333294,-4.38134367532197,2092.50804933976,4.83840878879529,19.2569492348465,29.948965341309,-30.9397117761611
0.55,59.6,-15.1951072604571,-4.37690548549368,2094.49035359515,4.84223537170345,19.257454797919,29.6298209814657,-32.285951206479
0.55,59.65,-14.8232384746795,-4.37140915141856,2096.47253699637,4.84606330676251,19.257968099689,29.2480661020152,-33.6508781332419
0.55,59.7,-14.458276666084,-4.36535462527853,2098.45460009485,4.84989259273418,19.2584891233287,28.8010318732944,-35.0342032151021
0.55,59.75,-14.1005571244824,-4.35918002308226,2100.43654343998,4.85372322838495,19.2590178521001,28.2876465637623,-36.4352902574964
0.55,59.8,-13.7503459028433,-4.3532665597721,2102.41836757911,4.8575552124861,19.2595542693549,27.707891247036,-37.8532723741064
0.55,59.85,-13.4078464045325,-4.34794524761918,2104.40007305757,4.86138854381362,19.2600983585334,27.0624115394371,-39.2871373018281
0.55,59.9,-13.0732109155718,-4.34350411587386,2106.38166041867,4.86522322114819,19.2606501031644,26.3522484812301,-40.7357873961206
0.55,59.95,-12.7465535700362,-4.34019520686366,2108.36313020373,4.86905924327514,19.2612094868644,25.5786579330888,-42.1980798051752
0.55,60,-12.4279628449144,-4.33824094850218,2110.34448295207,4.8728966089844,19.2617764933372,24.7429944087779,-43.6728516658694
0.55,60.05,-12.1175126486894,-4.33783972694203,2112.32571920102,4.87673531707047,19.2623511063731,23.8466410710124,-45.1589342917576
0.55,60.1,-11.8152716252429,-4.3391706189411,2114.30683948595,4.88057536633236,19.2629333098489,22.8909723478225,-46.6551594537268
0.55,60.15,-11.5213105977675,-4.34239731939157,2116.28784434024,4.88441675557358,19.2635230877267,21.8773392877389,-48.1603600883527
0.55,60.2,-11.2357082283796,-4.34767133656309,2118.26873429533,4.88825948360208,19.2641204240538,20.8070705076282,-49.6733671400871
0.55,60.25,-10.9585550328118,-4.35513454085774,2120.24950988072,4.89210354923024,19.2647253029622,19.6814835770118,-51.1930037489234
0.55,60.3,-10.6899559059085,-4.36492115221605,2122.23017162394,4.8959489512748,19.2653377086678,18.5019030974459,-52.7180776177122
0.55,60.35,-10.4300313068156,-4.37715924308135,2124.21072005062,4.89979568855681,19.2659576254703,17.2696827189445,-54.2473721108063
0.55,60.4,-10.1789172369574,-4.39197182184191,2126.19115568446,4.90364375990166,19.2665850377521,15.9862290021655,-55.7796364272094
0.55,60.45,-9.93676412728322,-4.40947754808376,2128.17147904725,4.90749316413896,19.2672199299784,14.6530254738714,-57.3135750387576
0.55,60.5,-9.70373473831106,-4.4297911168773,2130.15169065885,4.91134390010256,19.2678622866963,13.2716555015832,-58.8478364726359
0.55,60.55,-9.48000116939743,-4.45302333508624,2132.13179103727,4.91519596663049,19.2685120925344,11.8438227825553,-60.3810014368627
0.55,60.6,-9.26574107330253,-4.47928089829553,2134.11178069861,4.91904936256494,19.2691693322025,10.3713683412209,-61.9115702293451
0.55,60.65,-9.06113317843975,-4.50866586210356,2136.09166015708,4.9229040867522,19.2698339904907,8.85628298755434,-63.4379493306782
0.55,60.7,-8.86635223361524,-4.54127478572976,2138.07142992506,4.92676013804263,19.2705060522693,7.30071422859042,-64.9584370551731
0.55,60.75,-8.68156350755142,-4.5771975085415,2140.05109051302,4.93061751529064,19.2711855024881,5.70696666224164,-66.4712081232083
0.55,60.8,-8.50691699683766,-4.61651550049671,2142.03064242962,4.93447621735464,19.271872326176,4.07749492628895,-67.9742970225802
0.55,60.85,-8.3425415199194,-4.65929970484969,2144.01008618166,4.93833624309702,19.2725665084404,2.41488832940481,-69.4655800514022
0.55,60.9,-8.18853890036158,-4.70560776495665,2145.9894222741,4.94219759138408,19.273268034467,0.721846352138706,-70.9427559876749
0.55,60.95,-8.04497846964235,-4.75548049583994,2147.96865121008,4.94606026108604,19.2739768895189,-0.998855736046075,-72.4033254221767
0.55,61,-7.91189214913535,-4.80893742465233,2149.94777349094,4.94992425107697,19.2746930589366,-2.74441185939036,-73.8445689382997
0.55,61.05,-7.78927040579061,-4.86597118197509,2151.92678961617,4.95378956023479,19.2754165281371,-4.51204143860962,-75.2635245479204
0.55,61.1,-7.67705942253932,-4.92654047830629,2153.90570008349,4.95765618744119,19.2761472826137,-6.29905780922257,-76.6569651280467
0.55,61.15,-7.57515989352794,-4.9905613487003,2155.88450538882,4.96152413158164,19.2768853079355,-8.10294972266344,-78.0213770912968
0.55,61.2,-7.48342796372959,-5.05789629698881,2157.86320602629,4.96539339154534,19.277630589747,-9.92147718385699,-79.3529422194105
0.55,61.25,-7.40167901013832,-5.12834092655066,2159.84180248825,4.96926396622516,19.2783831137673,-11.7527832726896,-80.6475255622105
0.55,61.3,-7.32969525019818,-5.20160761997577,2161.82029526529,4.97313585451766,19.2791428657902,-13.5955240336398,-81.9006736364068
