"W_50 [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.55,57.1,-8.04681396803493,-3.50068094003878,1931.66241194537,4.65074363337778,16.3646043092094,-23.7763942271159,53.9664214311189
0.55,57.15,-8.08536243620119,-3.45640718058877,1933.60314621596,4.65448579799927,16.3647327337297,-25.2699972131405,52.6259748498778
0.55,57.2,-8.13310217471322,-3.41274702531118,1935.54372935582,4.65822952307806,16.3648691397974,-26.7705049942386,51.2670970871066
0.55,57.25,-8.19053257449207,-3.36981121085378,1937.4841620589,4.66197480704078,16.365013507597,-28.2740849029993,49.8889692322483
0.55,57.3,-8.25815409279349,-3.32773209434569,1939.42444501641,4.66572164832164,16.3651658174257,-29.7763428181107,48.490704289154
0.55,57.35,-8.33646268693631,-3.28666835552093,1941.36457891688,4.66947004536231,16.3653260496931,-31.2722480326555,47.0713456233489
0.55,57.4,-8.42594229252303,-3.24681078245816,1943.30456444616,4.67321999661192,16.36549418492,-32.7560441445389,45.6298681987273
0.55,57.45,-8.52705452352662,-3.20838938081116,1945.2444022874,4.67697150052695,16.3656702037376,-34.2211430612393,44.1651842845464
0.55,57.5,-8.64022441032214,-3.17168208241714,1947.18409312112,4.68072455557118,16.3658540868874,-35.6599990762705,42.6761561051663
0.55,57.55,-8.76582048520845,-3.13702535509467,1949.12363762517,4.68447916021563,16.3660458152198,-37.0639602759104,41.1616190367148
0.55,57.6,-8.90412682485137,-3.10482701482952,1951.06303647478,4.6882353129385,16.3662453696937,-38.4230956961779,39.6204205553877
0.55,57.65,-9.0553037109908,-3.07558148452884,1953.00229034256,4.69199301222511,16.3664527313758,-39.7259994021737,38.0514823711764
0.55,57.7,-9.21933232678951,-3.04988757801745,1954.94139989851,4.69575225656783,16.36666788144,-40.9595782309296,36.4538962161656
0.55,57.75,-9.39593735754788,-3.02846852636786,1956.88036581003,4.69951304446601,16.3668908011663,-42.1088403240313,34.8270677497888
0.55,57.8,-9.58447961511134,-3.01219326444152,1958.81918874196,4.70327537442596,16.3671214719406,-43.1567199108302,33.1709280105029
0.55,57.85,-9.78380922363919,-3.00209674110673,1960.75786935655,4.70703924496085,16.3673598752537,-44.0840047094266,31.4862374278286
0.55,57.9,-9.99206941110964,-2.99939489642597,1962.6964083135,4.71080465459068,16.3676059927007,-44.8694819255574,29.7750124175138
0.55,57.95,-10.2064435093212,-3.00548657282904,1964.63480626998,4.71457160184216,16.3678598059805,-45.4904936132414,28.0411061574153
0.55,58,-10.4228470850529,-3.02192962758491,1966.57306388061,4.71834008524876,16.3681212968947,-45.9241945673655,26.2909674518787
0.55,58.05,-10.6355893204357,-3.05037185623791,1968.51118179751,4.72211010335054,16.3683904473474,-46.1499233124385,24.5345741703169
0.55,58.1,-10.8370709345786,-3.09241002223907,1970.44916067029,4.72588165469415,16.3686672393443,-46.1531790773774,22.7864743740516
0.55,58.15,-11.0176561329807,-3.14934562935421,1972.38700114607,4.72965473783279,16.3689516549921,-45.931623911453,21.0667491583617
0.55,58.2,-11.1659453802354,-3.2218113880358,1974.32470386948,4.7334293513261,16.3692436764978,-45.5030844120909,19.401524505559
0.55,58.25,-11.269740731014,-3.30926975193878,1976.26226948268,4.73720549374014,16.3695432861681,-44.914462658384,17.8224297589916
0.55,58.3,-11.3179390496289,-3.4094477711353,1978.1996986254,4.7409831636473,16.3698504664089,-44.2487593829218,16.3642368635665
0.55,58.35,-11.3032910596524,-3.51787185952823,1980.1369919349,4.74476235962631,16.3701651997243,-43.6257480250548,15.0600486250117
0.55,58.4,-11.2254146948514,-3.6277664092797,1982.07415004601,4.74854308026211,16.3704874687163,-43.19184337211,13.934127468729
0.55,58.45,-11.0929168347331,-3.7305934281569,1984.01117359115,4.75232532414582,16.3708172560841,-43.0980074481677,12.9938443271359
0.55,58.5,-10.923448310669,-3.81733362917609,1985.94806320034,4.75610908987474,16.3711545446234,-43.4705505892364,12.2237178134973
0.55,58.55,-10.7412575381615,-3.88024214246758,1987.88481950118,4.7598943760522,16.3714993172257,-44.3846579126295,11.5848462160968
0.55,58.6,-10.5729414818335,-3.9144590609477,1989.8214431189,4.76368118128756,16.371851556878,-45.8503216090285,11.0211845728664
0.55,58.65,-10.4428607526968,-3.91882257223033,1991.75793467635,4.76746950419618,16.3722112466619,-47.8148946848937,10.4707481581061
0.55,58.7,-10.3696548053719,-3.89561578709252,1993.69429479403,4.77125934339931,16.3725783697532,-50.1795192249562,9.87731460215921
0.55,58.75,-10.3646383637736,-3.84950423859891,1995.63052409007,4.77505069752407,16.3729529094209,-52.8222326775634,9.19845986941204
0.55,58.8,-10.4320530255342,-3.78620842456972,1997.56662318029,4.77884356520341,16.3733348490273,-55.620056588843,8.40827512831295
0.55,58.85,-10.5705788511003,-3.71138373324262,1999.50259267817,4.78263794507601,16.3737241720268,-58.4648769919691,7.49571607616238
0.55,58.9,-10.7753357963549,-3.62991878104131,2001.43843319485,4.7864338357863,16.3741208619654,-61.2714681579171,6.46070994730886
0.55,58.95,-11.0397568066731,-3.54563107490439,2003.3741453392,4.79023123598433,16.3745249024806,-63.9788254664685,5.30991714987417
0.55,59,-11.3570063733368,-3.46122913679774,2005.30972971777,4.79403014432577,16.3749362772997,-66.5472506909549,4.05323810291315
0.55,59.05,-11.7208792594634,-3.37840159454669,2007.24518693486,4.79783055947186,16.3753549702402,-68.9535720746632,2.70144964748943
0.55,59.1,-12.1262662596944,-3.29793278373277,2009.18051759245,4.80163248008934,16.3757809652111,-71.1861551360403,1.26499582776855
0.55,59.15,-12.5693237074988,-3.21979814032472,2011.11572229031,4.80543590485038,16.3762142462075,-73.2405594938033,-0.246091755000507
0.55,59.2,-13.0474724174251,-3.14326007708935,2013.05080162592,4.80924083243261,16.3766547973137,-75.1161103705753,-1.82107117020226
0.55,59.25,-13.55931822427,-3.06708183977888,2014.98575619455,4.81304726151898,16.3771026027018,-76.8133235140794,-3.44616960699283
0.55,59.3,-14.1045525334556,-2.99007501832123,2016.92058658922,4.81685519079776,16.3775576466311,-78.3319812291507,-5.10193639196425
0.55,59.35,-14.6838657675989,-2.91209783649937,2018.85529340074,4.82066461896248,16.3780199134474,-79.6696209472241,-6.76317818324461
