"S_width [mm]","T_sub [mm]","W_50 [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.1,0.254,0.5,38.65,-28.7014261371929,-0.442565060980937,1206.43717308935,3.68174742893589,54.8330105311598,110.011744346916,-153.401493672241
0.1,0.254,0.5,38.7,-28.7711296903186,-0.442988527202132,1208.06304276997,3.68586594534345,54.8391955879754,108.860416128532,-154.625045878856
0.1,0.254,0.5,38.75,-28.8458709470052,-0.443429095491431,1209.68926862374,3.68998608810907,54.8454416677431,107.711377226897,-155.849434922939
0.1,0.254,0.5,38.8,-28.9256646205435,-0.443887977299119,1211.31585209984,3.69410786855726,54.8517492927667,106.565130354465,-157.074662680238
0.1,0.254,0.5,38.85,-29.0105273992219,-0.444366256522945,1212.94279465538,3.69823129808285,54.8581189900809,105.422123728774,-158.30073258739
0.1,0.254,0.5,38.9,-29.1004791643639,-0.444864887323591,1214.5700977554,3.70235638814858,54.8645512915001,104.282748873752,-159.527649627577
0.1,0.254,0.5,38.95,-29.195544279089,-0.445384692059316,1216.19776287296,3.7064831502826,54.8710467336665,103.147338787235,-160.755420314515
0.1,0.254,0.5,39,-29.295752949336,-0.445926359339189,1217.82579148919,3.71061159607588,54.8776058580993,102.016166458463,-161.984052674794
0.1,0.254,0.5,39.05,-29.4011426605632,-0.446490442194238,1219.45418509335,3.71474173717961,54.884229211244,100.889443713475,-163.213556228573
0.1,0.254,0.5,39.1,-29.5117596957461,-0.447077356365757,1221.08294518288,3.71887358530253,54.8909173445227,99.7673203612317,-164.443941968645
0.1,0.254,0.5,39.15,-29.6276607428414,-0.447687378710003,1222.71207326347,3.72300715220818,54.897670814385,98.6498836091167,-165.675222337874
0.1,0.254,0.5,39.2,-29.7489146028172,-0.448320645718414,1224.34157084913,3.72714244971214,54.9044901823588,97.5371577129578,-166.907411205029
0.1,0.254,0.5,39.25,-29.8756040127166,-0.448977152152577,1225.97143946221,3.73127948967909,54.9113760151025,96.4291038241416,-168.140523839002
0.1,0.254,0.5,39.3,-30.0078276020825,-0.449656749793127,1227.60168063352,3.73541828402001,54.9183288844573,95.3256199944618,-169.374576881435
0.1,0.254,0.5,39.35,-30.1457020055365,-0.450359146301856,1229.23229590233,3.73955884468908,54.9253493675005,94.2265412981274,-170.609588317763
0.1,0.254,0.5,39.4,-30.2893641594904,-0.451083904196253,1230.86328681649,3.74370118368068,54.9324380465986,93.131640029696,-171.845577446678
0.1,0.254,0.5,39.45,-30.4389738170456,-0.451830439935991,1232.49465493246,3.74784531302628,54.9395955094622,92.0406259365074,-173.082564848014
0.1,0.254,0.5,39.5,-30.5947163223331,-0.452598023120759,1234.12640181536,3.75199124479124,54.9468223492002,90.9531464443453,-174.320572349086
0.1,0.254,0.5,39.55,-30.7568056941316,-0.453385775799142,1235.75852903908,3.75613899107155,54.9541191643759,89.8687868354343,-175.559622989455
0.1,0.254,0.5,39.6,-30.9254880789727,-0.454192671888274,1237.39103818631,3.76028856399053,54.9614865590626,88.7870703383321,-176.799740984157
0.1,0.254,0.5,39.65,-31.1010456465634,-0.455017536704222,1239.02393084859,3.76443997569541,54.9689251429009,87.707458089675,-178.040951685385
0.1,0.254,0.5,39.7,-31.2838010158808,-0.455859046603247,1240.65720862643,3.76859323835388,54.9764355311556,86.6293489279032,-179.283281542635
0.1,0.254,0.5,39.75,-31.4741223195542,-0.456715728734202,1242.29087312933,3.77274836415057,54.984018344774,85.5520789788575,179.473241938674
0.1,0.254,0.5,39.8,-31.6724290382549,-0.457585960902697,1243.92492597586,3.77690536528338,54.9916742104448,84.4749209922794,178.228590240109
0.1,0.254,0.5,39.85,-31.8791987672542,-0.45846797154771,1245.55936879374,3.78106425395985,54.9994037606573,83.3970833865005,176.982733874647
0.1,0.254,0.5,39.9,-32.0949751160725,-0.459359839831746,1247.19420321989,3.78522504239338,55.0072076337615,82.3177089556276,175.735642432614
0.1,0.254,0.5,39.95,-32.3203769919513,-0.460259495845749,1248.8294309005,3.78938774279936,55.0150864740289,81.2358731888496,174.487284629123
0.1,0.254,0.5,40,-32.5561095824494,-0.461164720930393,1250.46505349112,3.79355236739128,55.0230409317142,80.150582144467,173.237628353024
0.1,0.254,0.5,40.05,-32.8029774369678,-0.462073148115496,1252.1010726567,3.79771892837671,55.0310716631171,79.0607698109551,171.986640717343
0.1,0.254,0.5,40.1,-33.0619001586956,-0.462982262679767,1253.73749007167,3.80188743795321,55.0391793306454,77.9652948724636,170.734288111206
0.1,0.254,0.5,40.15,-33.3339313676375,-0.463889402833236,1255.37430742005,3.80605790830419,55.047364602879,76.8629367746395,169.480536253253
0.1,0.254,0.5,40.2,-33.6202817968638,-0.46479176052515,1257.01152639544,3.81023035159464,55.0556281546335,75.7523909555344,168.225350246519
0.1,0.254,0.5,40.25,-33.9223476595568,-0.465686382380315,1258.64914870119,3.81440477996678,55.0639706670262,74.6322630609906,166.968694634783
0.1,0.254,0.5,40.3,-34.2417458058897,-0.46657017076728,1260.28717605038,3.81858120553563,55.0723928275411,73.5010618971535,165.710533460376
0.1,0.254,0.5,40.35,-34.5803577246101,-0.467439885001981,1261.92561016596,3.82275964038455,55.0808953300963,72.3571907732345,164.450830323432
0.1,0.254,0.5,40.4,-34.9403852085413,-0.468292142690854,1263.5644527808,3.82694009656056,55.0894788751109,71.1989367370722,163.189548442575
0.1,0.254,0.5,40.45,-35.3244216120652,-0.46912342121764,1265.20370563777,3.83112258606969,55.0981441695736,70.0244569742236,161.926650717034
0.1,0.254,0.5,40.5,-35.7355442673408,-0.46993005937854,1266.84337048979,3.83530712087219,55.1068919271111,68.8317612775256,160.662099790152
0.1,0.254,0.5,40.55,-36.1774360978534,-0.47070825917049,1268.48344909995,3.83949371287761,55.1157228680585,67.6186889106653,159.395858114304
0.1,0.254,0.5,40.6,-36.6545482822845,-0.471454087737836,1270.12394324156,3.84368237393987,55.1246377195297,66.3828772306846,158.127888017171
0.1,0.254,0.5,40.65,-37.1723218596029,-0.472163479482735,1271.76485469824,3.84787311585214,55.1336372154888,65.121717815391,156.858151769378
0.1,0.254,0.5,40.7,-37.7374960018774,-0.472832238345023,1273.40618526396,3.85206595034166,55.1427220968221,63.8322930207089,155.586611653452
0.1,0.254,0.5,40.75,-38.3585472335974,-0.473456040257483,1275.0479367432,3.8562608890645,55.1518931114117,62.5112807985457,154.313230034092
0.1,0.254,0.5,40.8,-39.046332791845,-0.474030435782636,1276.69011095093,3.86045794360015,55.1611510142093,61.1548060162701,153.037969429704
0.1,0.254,0.5,40.85,-39.8150640694733,-0.474550852937401,1278.33270971279,3.86465712544603,55.1704965673108,59.7581975725781,151.76079258518
0.1,0.254,0.5,40.9,-40.6838373252555,-0.475012600212168,1279.97573486507,3.86885844601189,55.1799305400322,58.3155709629944,150.481662545887
0.1,0.254,0.5,40.95,-41.6791553209192,-0.475410869790898,1281.61918825489,3.87306191661415,55.1894537089863,56.8190670910177,149.200542732812
0.1,0.254,0.5,41,-42.839326918244,-0.47574074097902,1283.26307174021,3.87726754847005,55.19906685816,55.25736140822,147.917397018845
0.2,0.254,0.5,37,-35.1740672394613,-0.368567007110798,1187.49394009344,3.12632335808691,72.1066751543884,133.950570323485,-131.431981977764
0.2,0.254,0.5,37.05,-34.7859303674659,-0.373261485062623,1189.23584308044,3.13109854300288,72.1461487647618,132.870586356859,-132.69360947442
0.2,0.254,0.5,37.1,-34.4048054553881,-0.377530274567251,1190.97863354222,3.13588127315362,72.185929649414,131.816287375328,-133.953041264079
0.2,0.254,0.5,37.15,-34.0302853580448,-0.381400129079895,1192.72231605446,3.14067159304076,72.2260211323216,130.783764175752,-135.210408327742
0.2,0.254,0.5,37.2,-33.661986914814,-0.384896934831484,1194.46689519613,3.14546954629989,72.2664265775905,129.769431528694,-136.465843250856
0.2,0.254,0.5,37.25,-33.2995506870412,-0.388045715808908,1196.21237554951,3.15027517570879,72.3071493899478,128.76997628772,-137.719479910902
0.2,0.254,0.5,37.3,-32.9426406332128,-0.390870640057066,1197.95876170025,3.15508852319555,72.3481930153401,127.782312198999,-138.97145317449
0.2,0.254,0.5,37.35,-32.5909438200257,-0.393395027154333,1199.70605823736,3.15990962984667,72.3895609416746,126.80354031532,-140.221898603914
0.2,0.254,0.5,37.4,-32.244170248756,-0.395641356721296,1201.45426975325,3.16473853591507,72.4312566997519,125.830914125751,-141.470952173103
0.2,0.254,0.5,37.45,-31.9020528642778,-0.397631277831159,1203.20340084376,3.16957528082804,72.473283864449,124.861808695781,-142.718749992809
0.2,0.254,0.5,37.5,-31.5643478068765,-0.399385619198597,1204.95345610818,3.17441990319512,72.5156460562319,123.893693280179,-143.965428044892
0.2,0.254,0.5,37.55,-31.2308349632121,-0.400924400032465,1206.70444014928,3.17927244081587,72.5583469430934,122.924107029203,-145.211121925482
0.2,0.254,0.5,37.6,-30.901318871196,-0.40226684144603,1208.45635757332,3.18413293068767,72.6013902430409,121.950637565486,-146.455966596793
0.2,0.254,0.5,37.65,-30.5756300329611,-0.403431378326772,1210.20921299008,3.18900140901334,72.6447797272887,120.970902370905,-147.700096147339
0.2,0.254,0.5,37.7,-30.2536266892663,-0.404435671575918,1211.96301101293,3.19387791120881,72.6885192243505,119.982533097049,-148.943643560298
0.2,0.254,0.5,37.75,-29.9351971060531,-0.405296620635674,1213.71775625877,3.1987624719106,72.7326126252775,118.983163105887,-150.186740489724
0.2,0.254,0.5,37.8,-29.6202624175527,-0.406030376229902,1215.47345334814,3.20365512498337,72.7770638903513,117.970418764491,-151.429517044344
0.2,0.254,0.5,37.85,-29.3087800578565,-0.406652353251344,1217.23010690519,3.20855590352727,72.8218770576134,116.941915262325,-152.672101578639
0.2,0.254,0.5,37.9,-29.0007477910577,-0.407177243735633,1218.98772155773,3.21346483988536,72.8670562537137,115.89525799148,-153.914620490921
0.2,0.254,0.5,37.95,-28.6962083150439,-0.407619029869184,1220.74630193726,3.21838196565084,72.9126057076708,114.828050822338,-155.157198028136
0.2,0.254,0.5,38,-28.3952543611139,-0.407990996984614,1222.50585267899,3.22330731167433,72.9585297682829,113.737912902984,-156.399956097093
0.2,0.254,0.5,38.05,-28.0980341357154,-0.408305746503572,1224.26637842185,3.22824090807102,73.0048329260917,112.6225058788,-157.643014081862
0.2,0.254,0.5,38.1,-27.8047568468332,-0.408575208792817,1226.02788380854,3.23318278422777,73.05151984101,111.479573617435,-158.886488667086
0.2,0.254,0.5,38.15,-27.5156979223614,-0.408810655905003,1227.79037348555,3.23813296881016,73.0985953769507,110.306996555987,-160.130493666949
0.2,0.254,0.5,38.2,-27.2312033610629,-0.409022714180959,1229.55385210318,3.24309148976948,73.1460646450657,109.102862553565,-161.37513985958
0.2,0.254,0.5,38.25,-26.9516924646538,-0.409221376695299,1231.31832431558,3.24805837434966,73.1939330574891,107.865555495539,-162.620534826678
0.2,0.254,0.5,38.3,-26.6776579985579,-0.409416015531899,1233.08379478076,3.25303364909413,73.242206393779,106.593861697878,-163.866782798158
0.2,0.254,0.5,38.35,-26.4096626497458,-0.409615393880245,1234.85026816062,3.25801733985263,73.2908908825223,105.287092249171,-165.113984501642
0.2,0.254,0.5,38.4,-26.1483305413564,-0.409827677947782,1236.617749121,3.26300947178797,73.3399933007597,103.945216706294,-166.362237016646
0.2,0.254,0.5,38.45,-25.8943325920537,-0.410060448687281,1238.38624233167,3.26801006938271,73.3895210939121,102.569000056223,-167.611633633315
0.2,0.254,0.5,38.5,-25.6483647518208,-0.410320713341808,1240.15575246639,3.27301915644581,73.4394825185979,101.16013081956,-168.862263715604
0.2,0.254,0.5,38.55,-25.4111186797785,-0.410614916813249,1241.92628420292,3.27803675611919,73.4898868099294,99.721324158173,-170.114212568805
0.2,0.254,0.5,38.6,-25.1832452970633,-0.410948952863336,1243.69784222304,3.28306289088428,73.5407443732555,98.2563807689524,-171.36756131135
0.2,0.254,0.5,38.65,-24.9653128246946,-0.411328175158974,1245.47043121261,3.28809758256846,73.5920669975027,96.7701813949171,-172.622386750848
0.2,0.254,0.5,38.7,-24.7577622759436,-0.411757408176177,1247.24405586157,3.29314085235151,73.6438680827643,95.2685992186909,-173.878761264328
0.2,0.254,0.5,38.75,-24.5608646696336,-0.412240957979207,1249.01872086396,3.29819272077191,73.6961628680725,93.7583191262234,-175.136752682679
0.2,0.254,0.5,38.8,-24.3746851258029,-0.412782622893592,1250.79443091797,3.3032532077332,73.7489686359166,92.246563884183,-176.396424179325
0.2,0.254,0.5,38.85,-24.1990591432096,-0.413385704093375,1252.57119072596,3.3083223325102,73.8023048579171,90.7407414250067,-177.657834163152
0.2,0.254,0.5,38.9,-24.0335854903477,-0.414053016124713,1254.3490049945,3.3134001137552,73.85619323173,89.2480420892602,-178.921036175768
0.2,0.254,0.5,38.95,-23.8776382504552,-0.414786897388946,1256.12787843437,3.31848656950413,73.9106575446954,87.77502637075,179.813921206823
0.2,0.254,0.5,39,-23.7303979283574,-0.415589220609619,1257.90781576061,3.32358171718263,73.9657232888622,86.3272491063272,178.54699446804
0.2,0.254,0.5,39.05,-23.5908986949091,-0.416461403308579,1259.68882169254,3.32868557361209,74.0214169512309,84.9089631325006,177.278145239894
0.2,0.254,0.5,39.1,-23.458086463204,-0.417404418316865,1261.4709009538,3.33379815501563,74.0777649208767,83.5229343675279,176.007340387385
0.2,0.254,0.5,39.15,-23.3308811068454,-0.418418804346577,1263.25405827236,3.33891947702405,74.1347919998296,82.1703835212313,174.73455208796
0.2,0.254,0.5,39.2,-23.2082360104197,-0.419504676649822,1265.03829838056,3.3440495546817,74.192519582005,80.8510511287809,173.459757905841
0.2,0.254,0.5,39.25,-23.0891892017572,-0.420661737790882,1266.82362601513,3.34918840245234,74.2509636688833,79.5633664671297,172.182940861067
0.2,0.254,0.5,39.3,-22.9729021827781,-0.421889288557252,1268.61004591725,3.35433603422489,74.3101330009663,78.3046901705132,170.904089493006
0.2,0.254,0.5,39.35,-22.8586847437709,-0.423186239034619,1270.39756283254,3.35949246331915,74.370027662814,77.0715962379664,169.623197918147
0.2,0.254,0.5,39.4,-22.7460060408246,-0.424551119870031,1272.18618151109,3.36465770249156,74.4306385221932,75.860161057922,168.340265881935
0.2,0.254,0.5,39.45,-22.6344937152205,-0.42598209374637,1273.97590670752,3.36983176394076,74.4919477595145,74.6662332872975,167.055298804413
0.2,0.254,0.5,39.5,-22.5239237064384,-0.427476967089975,1275.766743181,3.37501465931319,74.5539305379524,73.48566670951,165.768307819417
0.2,0.254,0.5,39.55,-22.4142036920762,-0.429033202031671,1277.55869569526,3.38020639970867,74.6165576101736,72.3145065868543,164.479309807099
0.2,0.254,0.5,39.6,-22.3053529162119,-0.430647928639747,1279.35176901862,3.38540699568584,74.6797984389263,71.1491271590827,163.188327419496
0.2,0.254,0.5,39.65,-22.1974807165308,-0.432317957441394,1281.14596792405,3.39061645726764,74.74362430407,69.9863231574917,161.895389098905
0.2,0.254,0.5,39.7,-22.090765490184,-0.434039792246969,1282.94129718918,3.3958347939467,74.8080109109465,68.8233614117812,160.600529088818
0.2,0.254,0.5,39.75,-21.985435268945,-0.435809643289002,1284.73776159631,3.40106201469067,74.8729401774981,67.6580001026164,159.303787437138
0.2,0.254,0.5,39.8,-21.8817505792949,-0.43762344068537,1286.5353659325,3.40629812794753,74.9384010918326,66.4884833999666,158.005209991465
0.2,0.254,0.5,39.85,-21.779989875695,-0.439476848233263,1288.33411498951,3.41154314165088,75.0043897245723,65.3135185871332,156.70484838618
0.2,0.254,0.5,39.9,-21.6804375597868,-0.441365277537609,1290.13401356393,3.41679706322513,75.0709086037829,64.1322416953772,155.402760021123
0.2,0.254,0.5,39.95,-21.5833744218812,-0.443283902474675,1291.93506645712,3.42205989959062,75.1379657034382,62.9441764539846,154.099008031632
0.2,0.254,0.5,40,-21.4890702435914,-0.445227673988342,1293.73727847531,3.42733165716886,75.2055732760077,61.7491901830092,152.793661249749
0.2,0.254,0.5,40.05,-21.397778260361,-0.447191335213164,1295.54065442959,3.43261234188748,75.2737467041605,60.5474492240152,151.486794156401
0.2,0.254,0.5,40.1,-21.309731180811,-0.449169436915171,1297.34519913595,3.43790195918535,75.3425034817506,59.3393756600878,150.178486824398
0.2,0.254,0.5,40.15,-21.2251384809818,-0.451156353237707,1299.15091741532,3.44320051401755,75.4118623772018,58.1256064232611,148.868824852086
0.2,0.254,0.5,40.2,-21.1441847244554,-0.453146297736315,1300.9578140936,3.44850801086029,75.4818427906183,56.9069554064569,147.557899287564
0.2,0.254,0.5,40.25,-21.067028696346,-0.455133339683142,1302.76589400166,3.45382445371584,75.5524642900667,55.6843788594698,146.245806543331
0.2,0.254,0.5,40.3,-20.9938031754723,-0.457111420617877,1304.57516197543,3.45914984611741,75.6237462995781,54.4589441238578,144.932648301332
0.2,0.254,0.5,40.35,-20.9246152019871,-0.459074371118863,1306.38562285587,3.46448419113392,75.6957079075436,53.2318016214322,143.618531408344
0.2,0.254,0.5,40.4,-20.8595467261143,-0.461015927764724,1308.19728148904,3.46982749137481,75.7683677656678,52.0041599313017,142.303567761708
0.2,0.254,0.5,40.45,-20.7986555471423,-0.46292975025361,1310.01014272612,3.4751797489948,75.8417440527975,50.7772637518215,140.987874185426
0.2,0.254,0.5,40.5,-20.7419764707135,-0.4648094386441,1311.82421142344,3.48054096569851,75.9158544829509,49.5523745316476,139.671572296707
0.2,0.254,0.5,40.55,-20.6895226272757,-0.466648550678973,1313.63949244252,3.4859111427452,75.9907163417357,48.3307535576915,138.354788363035
0.2,0.254,0.5,40.6,-20.6412869059988,-0.468440619150272,1315.45599065009,3.49129028095332,76.0663465395602,47.1136472996293,137.037653149925
0.2,0.254,0.5,40.65,-20.5972434671729,-0.470179169261683,1317.27371091812,3.49667838070511,76.1427616734588,45.9022748258182,135.720301759526
0.2,0.254,0.5,40.7,-20.5573493027195,-0.471857735942095,1319.09265812387,3.50207544195113,76.2199780919855,44.6978171209316,134.402873460301
0.2,0.254,0.5,40.75,-20.5215458194852,-0.473469881062162,1320.9128371499,3.50748146421475,76.2980119595877,43.5014081496634,133.085511508023
0.2,0.254,0.5,40.8,-20.4897604239009,-0.475009210504234,1322.73425288412,3.51289644659661,76.3768793182724,42.314127522702,131.768362958407
0.2,0.254,0.5,40.85,-20.4619080897109,-0.476469391034649,1324.55691021983,3.51832038777901,76.4565961453593,41.136994630696,130.451578471684
0.2,0.254,0.5,40.9,-20.4378928930687,-0.477844166926484,1326.38081405571,3.52375328603034,76.537178406772,39.970964119352,129.135312109525
0.2,0.254,0.5,40.95,-20.4176095015482,-0.479127376280335,1328.2059692959,3.52919513920934,76.6186421057534,38.8169225845351,127.819721124692
0.2,0.254,0.5,41,-20.4009446056517,-0.480312966990466,1330.03238085,3.53464594476948,76.7010033271553,37.6756863708017,126.504965743897
0.3,0.254,0.5,37,-36.8355075147811,-0.356606248253547,1225.44094573747,3.20275191119296,100.225397005087,34.8832179195223,-135.37688673095
0.3,0.254,0.5,37.05,-36.6144406069443,-0.358881325290343,1227.37449795827,3.20872957816748,100.460660707746,52.1696431382857,-136.626040300489
0.3,0.254,0.5,37.1,-35.6431552700455,-0.361327308706735,1229.30962441685,3.21471135618783,100.697977744522,67.3894296957203,-137.88045361968
0.3,0.254,0.5,37.15,-34.2731692455787,-0.363957088785706,1231.24632502522,3.22069709473814,100.937357986855,78.9892277187116,-139.140024628346
0.3,0.254,0.5,37.2,-32.8052536320616,-0.366784073980439,1233.18459958403,3.226686642035,101.17881120334,87.2560518533833,-140.40465954682
0.3,0.254,0.5,37.25,-31.3879217533589,-0.369822344333691,1235.12444778218,3.23267984506995,101.422347057357,93.04893145217,-141.674275057857
0.3,0.254,0.5,37.3,-30.0724495913977,-0.37308686470945,1237.06586919648,3.23867654965279,101.667975104705,97.1215192697087,-142.94880093551
0.3,0.254,0.5,37.35,-28.8673335406724,-0.376593780626413,1239.00886329135,3.24467660045555,101.915704791253,100.003545710108,-144.228183231868
0.3,0.254,0.5,37.4,-27.765525967992,-0.380360829161568,1240.95342941848,3.25067984105729,102.165545450597,102.046810138495,-145.512388162116
0.3,0.254,0.5,37.45,-26.7556100593719,-0.384407911699432,1242.89956681662,3.25668611398947,102.417506301737,103.484315772424,-146.801406864741
0.3,0.254,0.5,37.5,-25.8259614788176,-0.38875789670016,1244.84727461133,3.26269526078209,102.671596446762,104.472979907546,-148.095261256754
0.3,0.254,0.5,37.55,-24.966118919655,-0.393437753044798,1246.79655181476,3.26870712201047,102.927824868556,105.120950305336,-149.394011251067
0.3,0.254,0.5,37.6,-24.1670929138889,-0.398480164121942,1248.74739732548,3.27472153734256,103.186200428516,105.504608587992,-150.697763646483
0.3,0.254,0.5,37.65,-23.4212952461746,-0.403925849705631,1250.69980992837,3.28073834558698,103.446731864297,105.679203884633,-152.006683019531
0.3,0.254,0.5,37.7,-22.7223535480185,-0.409826943166314,1252.65378829448,3.28675738474153,103.709427787562,105.685615074872,-153.32100489345
0.3,0.254,0.5,37.75,-22.0649103710184,-0.416251962186891,1254.60933098092,3.29277849204228,103.974296681765,105.554742678942,-154.641051225277
0.3,0.254,0.5,37.8,-21.4444407367498,-0.423293214682841,1256.56643643086,3.29880150401318,104.241346899954,105.310425099818,-155.967247600572
0.3,0.254,0.5,37.85,-20.8570966893031,-0.431077965163781,1258.52510297349,3.30482625651611,104.510586662584,104.971417424568,-157.300139940127
0.3,0.254,0.5,37.9,-20.2995778754035,-0.439785448817064,1260.485328824,3.31085258480146,104.782024055373,104.55276161402,-158.640404876795
0.3,0.254,0.5,37.95,-19.7690240429475,-0.449672981210009,1262.44711208369,3.31688032355908,105.05566702717,104.066752261193,-159.988839794951
0.3,0.254,0.5,38,-19.2629246676286,-0.46111602668172,1264.41045073994,3.32290930696961,105.331523387851,103.523626134626,-161.346300508187
0.3,0.254,0.5,38.05,-18.779041093892,-0.474668789122376,1266.37534266642,3.32893936875623,105.609600806246,102.93205569999,-162.713515367864
0.3,0.254,0.5,38.1,-18.3153369895237,-0.491151617375718,1268.34178562317,3.33497034223672,105.889906808091,102.299494486612,-164.090621669212
0.3,0.254,0.5,38.15,-17.8699133872449,-0.511761578336642,1270.30977725675,3.34100206037579,106.172448774017,101.632397852984,-165.476105818478
0.3,0.254,0.5,38.2,-17.4409452215317,-0.53815895222313,1272.27931510051,3.3470343558377,106.457233937554,100.936321056105,-166.864555506689
0.3,0.254,0.5,38.25,-17.0266174668773,-0.572344928906255,1274.25039657476,3.35306706103913,106.744269383188,100.21587338451,-168.242416692076
0.3,0.254,0.5,38.3,-16.6250616413257,-0.615830035667947,1276.22301898703,3.35910000820224,107.033562044432,99.4744794851073,-169.581865365673
