"W_50 [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1)) []","re(Gamma(1)) []","re(Zo(1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.5,57.95,-12.1017610051601,-9.72520546851746,1967.24565965019,5.25183913846517,34.9498511217343,-99.5902250373244,45.515242573622
0.5,58,-12.2778227047321,-9.72771553405164,1969.5314757612,5.25597440457746,34.9434664061336,-104.576495663003,45.5826573265249
0.5,58.05,-12.4768476536078,-9.68556797843552,1971.81682493387,5.2601088572065,34.9371072853062,-109.530926936972,45.6967134048235
0.5,58.1,-12.699327106463,-9.59713317623755,1974.10170832012,5.2642425008065,34.9307736097855,-114.436989975338,45.7885571806516
0.5,58.15,-12.9453945251686,-9.46392454032137,1976.38612706811,5.26837533980695,34.924465230753,-119.277328375291,45.7883396756619
0.5,58.2,-13.2148235124582,-9.29041384856403,1978.67008232233,5.2725073786128,34.9181820002746,-124.034244591053,45.6328088686537
0.5,58.25,-13.5070472758858,-9.08337992787678,1980.95357522354,5.27663862160459,34.9119237713847,-128.690128031483,45.2713970206449
0.5,58.3,-13.8211950272943,-8.85098789165365,1983.23660690883,5.28076907313857,34.9056903981149,-133.227773473459,44.6696077407036
0.5,58.35,-14.1561379847896,-8.60184143054727,1985.51917851161,5.28489873754686,34.8994817355024,-137.630549717153,43.8094826653022
0.5,58.4,-14.5105355472405,-8.34420057732987,1987.80129116165,5.28902761913757,34.8932976395897,-141.88239433617,42.6877626736589
0.5,58.45,-14.8828707277255,-8.08545973840143,1990.08294598505,5.29315572219494,34.8871379674197,-145.967628663822,41.3127482898793
0.5,58.5,-15.2714627832494,-7.83188947138513,1992.36414410433,5.29728305097948,34.8810025770295,-149.870606760238,39.7008186633526
0.5,58.55,-15.6744437567341,-7.58858950974645,1994.64488663836,5.30140960972811,34.874891327443,-153.575234381751,37.873282782856
0.5,58.6,-16.0896840423507,-7.35958146979224,1996.92517470242,5.30553540265428,34.8688040786635,-157.064423731728,35.8539102268179
0.5,58.65,-16.514650243995,-7.1479748817813,1999.20500940822,5.30966043394811,34.8627406916657,-160.319596102161,33.6672359180471
0.5,58.7,-16.9461777499323,-6.95615561109271,2001.48439186388,5.31378470777652,34.856701028388,-163.320421046317,31.3375827504101
0.5,58.75,-17.3801439985032,-6.785961883873,2003.763323174,5.31790822828337,34.850684951725,-166.045103653979,28.8886784266155
0.5,58.8,-17.8110436315251,-6.63882562783083,2006.04180443959,5.32203099958958,34.8446923255192,-168.471710831911,26.343725095779
0.5,58.85,-18.2315065559433,-6.51586484652467,2008.31983675818,5.32615302579327,34.8387230145541,-170.581241812654,23.7257826677826
0.5,58.9,-18.631882165307,-6.4179173605085,2010.59742122376,5.33027431096989,34.8327768845459,-172.363289373738,21.0583282469319
0.5,58.95,-19.0001494655758,-6.34550953276759,2012.87455892681,5.33439485917232,34.8268538021364,-173.824926257477,18.3658433578025
0.5,59,-19.3225762954547,-6.29875812545277,2015.15125095436,5.33851467443106,34.8209536348855,-175.00238954861,15.6742549591765
0.5,59.05,-19.5856177011722,-6.27721192865726,2017.42749838993,5.3426337607543,34.8150762512639,-175.972745887781,13.011023863328
0.5,59.1,-19.7792715236023,-6.27965431082997,2019.70330231362,5.34675212212807,34.8092215206456,-176.859387212606,10.4046570160392
0.5,59.15,-19.9013022492409,-6.30390812808297,2021.97866380204,5.35086976251636,34.8033893133006,-177.82334563044,7.88345404779828
0.5,59.2,-19.9606699631847,-6.34670577159667,2024.2535839284,5.35498668586126,34.7975795003883,-179.035954816062,5.47342413659582
0.5,59.25,-19.9780991352689,-6.40369898557054,2026.52806376249,5.35910289608308,34.7917919539498,179.36160793396,3.1955465538906
0.5,59.3,-19.9828274353936,-6.46967134888595,2028.80210437068,5.36321839708045,34.7860265469011,177.296250897123,1.06285975927824
0.5,59.35,-20.006660466282,-6.53897130401254,2031.07570681596,5.36733319273048,34.7802831530261,174.782120052662,-0.921869399066153
0.5,59.4,-20.0778399519173,-6.60611147193795,2033.34887215794,5.37144728688887,34.7745616469699,171.915310248336,-2.76709341134099
0.5,59.45,-20.2168836098929,-6.66640830540585,2035.62160145285,5.37556068339,34.7688619042316,168.851391024431,-4.49152976414849
0.5,59.5,-20.4350442510761,-6.71650341358012,2037.8938957536,5.37967338604713,34.763183801158,165.778951904297,-6.12135428876661
0.5,59.55,-20.7345934111023,-6.75463820388196,2040.16575610972,5.38378539865242,34.7575272149364,162.899714366859,-7.68619993451012
0.5,59.6,-21.109472780578,-6.78063552375781,2042.43718356745,5.38789672497713,34.7518920235881,160.418674165106,-9.21496213633695
0.5,59.65,-21.5449604398772,-6.79563384038428,2044.70817916969,5.39200736877172,34.7462781059622,158.540531854248,-10.7323367692041
0.5,59.7,-22.0156109336408,-6.80167747289641,2046.97874395606,5.39611733376594,34.7406853417285,157.462844764685,-12.2566155900862
0.5,59.75,-22.4818870475954,-6.80127229060233,2049.24887896287,5.40022662366898,34.7351136113712,157.351823708871,-13.7987837160395
0.5,59.8,-22.8880523843499,-6.79698153817124,2051.51858522318,5.40433524216958,34.7295627961828,158.286597627804,-15.3626276649531
0.5,59.85,-23.1668219560365,-6.79108640977242,2053.78786376677,5.40844319293614,34.7240327782574,160.173857378985,-16.9454675377694
0.5,59.9,-23.2563690257871,-6.78529367589165,2056.05671562017,5.41255047961683,34.7185234404843,162.679145433865,-18.5392615631399
0.5,59.95,-23.1260388457791,-6.78045582713033,2058.32514180668,5.41665710583975,34.7130346665423,165.262051442572,-20.1321454612178
0.5,60,-22.7925963771546,-6.77630044881756,2060.59314334638,5.42076307521298,34.7075663408929,167.349073216343,-21.7108803336009
0.5,60.05,-22.3113606646898,-6.77127707950559,2062.86072125613,5.42486839132474,34.7021183487746,168.53559912833,-23.26491182139
0.5,60.1,-21.7502517065251,-6.76281268642168,2065.12787654958,5.42897305774349,34.6966905761966,168.671341160416,-24.7920327895194
0.5,60.15,-21.1674388413371,-6.74831917441248,2067.3946102372,5.43307707801805,34.6912829099328,167.811783064974,-26.3031271151386
0.5,60.2,-20.6023338377341,-6.72679843080499,2069.66092332631,5.43718045567769,34.6858952375158,166.119665537022,-27.8206089690262
0.5,60.25,-20.0765972556378,-6.69992224637359,2071.92681682102,5.44128319423229,34.6805274472312,163.785029061156,-29.3675891691972
0.5,60.3,-19.5989286397188,-6.6713858196686,2074.19229172232,5.44538529717239,34.6751794281115,160.981208826014,-30.9542952444343
0.5,60.35,-19.1699205093917,-6.64493366102202,2076.45734902806,5.44948676796935,34.6698510699305,157.847911265314,-32.5729579800248
0.5,60.4,-18.7857296238326,-6.62271540243412,2078.72198973295,5.45358761007543,34.664542263197,154.488998545881,-34.2035681878837
0.5,60.45,-18.4405052922047,-6.60487565992429,2080.98621482859,5.45768782692392,34.65925289915,150.976537244336,-35.8231715333909
0.5,60.5,-18.1278715725312,-6.58999028255266,2083.25002530348,5.46178742192924,34.6539828697523,147.356624157772,-37.412168858106
0.5,60.55,-17.8417831829873,-6.57565586024254,2085.51342214304,5.46588639848704,34.648732067685,143.654968591788,-38.9566327534504
0.5,60.6,-17.577006640437,-6.55889295435816,2087.77640632958,5.46998475997432,34.6435003863424,139.881499845134,-40.4484697709423
0.5,60.65,-17.3294055606648,-6.53634132525052,2090.03897884237,5.47408250974955,34.6382877198258,136.033881208888,-41.8851511198156
0.5,60.7,-17.0961551531874,-6.50433992996157,2092.30114065761,5.47817965115275,34.6330939629386,132.100089766928,-43.2698747973571
0.5,60.75,-16.8759771926301,-6.45899271494423,2094.56289274847,5.48227618750559,34.6279190111807,128.060365139936,-44.6124188470374
0.5,60.8,-16.6694680660183,-6.39630809819608,2096.82423608507,5.48637212211154,34.622762760743,123.888962779208,-45.9306340256352
0.5,60.85,-16.4795801026162,-6.31249245495111,2099.08517163451,5.49046745825593,34.6176251085022,119.556360750964,-47.252303384556
0.5,60.9,-16.3122942826793,-6.20446975272316,2101.3457003609,5.49456219920607,34.6125059520157,115.032948466338,-48.6168131349367
0.5,60.95,-16.1774581177059,-6.07066884210355,2103.60582322533,5.49865634821137,34.607405189516,110.295833546843,-50.0756840998543
0.5,61,-16.0895933587287,-5.91203790084636,2105.86554118591,5.50274990850341,34.6023227199056,105.341164281231,-51.6906028151436
0.5,61.05,-16.0681074866089,-5.73309244439485,2108.12485519779,5.50684288329607,34.5972584427524,100.204739558724,-53.527475399695
0.5,61.1,-16.1357010053752,-5.54260343526477,2110.38376621313,5.51093527578562,34.5922122582839,94.9920315174895,-55.6457157451079
0.5,61.15,-16.3130511753347,-5.35339488161149,2112.64227518115,5.51502708915083,34.5871840673823,89.9119069339086,-58.0838952541469
0.5,61.2,-16.6080168585875,-5.18083250623704,2114.90038304813,5.51911832655305,34.58217377158,85.293506273852,-60.8457037434179
0.5,61.25,-17.0004708023266,-5.04007674633893,2117.15809075742,5.52320899113634,34.577181273054,81.5480953739879,-63.8922540024218
0.5,61.3,-17.4304037290573,-4.94289021238539,2119.41539924944,5.52729908602754,34.5722064746214,79.0402963705064,-67.1457364891538
0.5,61.35,-17.8032132006567,-4.89523387353658,2121.67230946172,5.53138861433639,34.5672492797343,77.8889386226165,-70.5045258034354
0.5,61.4,-18.0211812899857,-4.89659941533087,2123.92882232888,5.53547757915562,34.5623095924752,77.8203114992364,-73.8638522523365
0.5,61.45,-18.0268635571501,-4.9411354553914,2126.18493878264,5.53956598356104,34.557387317552,78.2331526091515,-77.1336507160545
0.5,61.5,-17.8239297329557,-5.01981394454241,2128.44065975188,5.54365383061168,34.5524823602932,78.4693961866948,-80.2479053599601
0.5,61.55,-17.4601577018387,-5.12269204063862,2130.69598616258,5.54774112334981,34.5475946266435,78.0674888679764,-83.1649489698327
0.5,61.6,-16.9951367425901,-5.24068533830993,2132.95091893789,5.5518278648011,34.5427240231589,76.827019565744,-85.8619087864916
0.5,61.65,-16.4790380791645,-5.3667487183787,2135.20545899811,5.5559140579747,34.5378704570022,74.7314087633477,-88.3274917966774
0.5,61.7,-15.9471378773927,-5.49662383306843,2137.45960726069,5.55999970586332,34.5330338359381,71.848701475239,-90.5566478433316
0.5,61.75,-15.4225904437676,-5.62925852800372,2139.71336464028,5.56408481144334,34.5282140683291,68.2680877294548,-92.5495930657329
0.5,61.8,-14.9209540563624,-5.76670735524815,2141.96673204872,5.5681693776749,34.5234110631308,64.0728021198025,-94.3161104425474
0.5,61.85,-14.4538064620226,-5.91306396818722,2144.21971039504,5.57225340750199,34.5186247298874,59.3344022524324,-95.8828249799091
0.5,61.9,-14.0309585461288,-6.07227199827581,2146.47230058547,5.57633690385254,34.5138549787272,54.1165765106151,-97.2968500162925
0.5,61.95,-13.6614691983843,-6.24569380956085,2148.72450352348,5.58041986963853,34.5091017203584,48.4819539194949,-98.6188845780617
0.5,62,-13.3537629070207,-6.4310443893723,2150.97632010976,5.58450230775605,34.5043648660647,42.4985869639569,-99.9069172010988
0.5,62.05,-13.1151293990659,-6.62340046575109,2153.22775124225,5.58858422108543,34.4996443277007,36.2442137359779,-101.201128222371
0.5,62.1,-12.9508914815454,-6.81727224835327,2155.47879781612,5.5926656124913,34.4949400176881,29.8071395715731,-102.519230030017
0.5,62.15,-12.8635582185352,-7.00823275798866,2157.72946072383,5.59674648482271,34.4902518490111,23.2833457752564,-103.861616702935
0.5,62.2,-12.8522729719657,-7.19349887535064,2159.97974085509,5.60082684091318,34.4855797352123,16.7704512444149,-105.219749771382
0.5,62.25,-12.912767889409,-7.37174882256969,2162.2296390969,5.60490668358081,34.4809235903886,10.3601427543916,-106.582747502015
0.5,62.3,-13.03785908573,-7.54266557646944,2164.47915633356,5.60898601562839,34.4762833291869,4.1311475775931,-107.940887719032
0.5,62.35,-13.2183357872304,-7.70650850302364,2166.72829344665,5.61306483984345,34.4716588668001,-1.85553260919206,-109.286804863763
0.5,62.4,-13.4439966667165,-7.86381143766251,2168.9770513151,5.61714315899838,34.4670501189632,-7.55836498411435,-110.615486867338
0.5,62.45,-13.7045980822362,-8.01520120499777,2171.22543081512,5.62122097585049,34.4624570019488,-12.9542702226291,-111.923827149463
0.5,62.5,-13.9905671180182,-8.16130099740836,2173.47343282029,5.62529829314212,34.4578794325636,-18.0357546687685,-113.210109469315
0.5,62.55,-14.2934361620274,-8.30268539087891,2175.72105820149,5.6293751136007,34.4533173281443,-22.8072327973021,-114.473569483196
0.5,62.6,-14.6060311814117,-8.43986391267008,2177.968307827,5.63345143993888,34.4487706065534,-27.2813672137694,-115.714064847915
0.5,62.65,-14.922480424685,-8.57327913056148,2180.21518256244,5.63752727485455,34.4442391861757,-31.475915236656,-116.931842730202
0.5,62.7,-15.2381131685962,-8.70331139495962,2182.46168327078,5.64160262103099,34.4397229859141,-35.4112724722306,-118.127382400701
0.5,62.75,-15.5493046426185,-8.83028608238144,2184.70781081241,5.64567748113692,34.435221925186,-39.108707599566,-119.301291613603
0.5,62.8,-15.8533054487362,-8.9544812823808,2186.95356604509,5.64975185782658,34.4307359239194,-42.589184573232,-120.454239965985
0.5,62.85,-16.1480781027188,-9.07613499386389,2189.19894982398,5.65382575373985,34.4262649025491,-45.8726383606728,-121.586917047558
0.5,62.9,-16.4321519116093,-9.19545147478975,2191.44396300166,5.65789917150226,34.4218087820131,-48.9775774166098,-122.700006924998
0.5,62.95,-16.7045001275806,-9.31260667181862,2193.68860642813,5.66197211372517,34.4173674837488,-51.9209085585044,-123.794173243496
0.5,63,-16.9644391993945,-9.4277527840426,2195.93288095082,5.66604458300576,34.4129409296893,-54.7179053044592,-124.87005114
0.55,57,-11.5700553649393,-5.81745785827488,1996.08196626644,4.91548086404801,66.0697551551158,12.1011293947882,-60.202423142307
0.55,57.05,-11.4484090842808,-5.86703537091892,1998.16581115072,4.92030110352698,66.1189918389906,8.90008342506085,-62.5774888613437
0.55,57.1,-11.3344511859377,-5.93012358098567,2000.25008134242,4.92511908646753,66.1683558553081,5.70571382790321,-64.9679622377633
0.55,57.15,-11.2284153131232,-6.00684476575084,2002.33477404473,4.92993480747909,66.2178456184514,2.51708295586591,-67.3662471964175
0.55,57.2,-11.1305765853465,-6.09717460672367,2004.41988646582,4.93474826133982,66.2674595450774,-0.666294341350997,-69.7655728309181
0.55,57.25,-11.0412500635155,-6.20099209778244,2006.50541581889,4.93955944299552,66.3171960542687,-3.8443630419797,-72.1602295696233
0.55,57.3,-10.9607867970977,-6.31813914953792,2008.59135932237,4.94436834755847,66.3670535676828,-7.01642490108322,-74.5457178195366
0.55,57.35,-10.8895665961746,-6.44848669304062,2010.67771420001,4.94917497030635,66.4170305097,-10.1810190605349,-76.9187977874443
0.55,57.4,-10.8279864041587,-6.59200426749356,2012.76447768099,4.95397930668106,66.4671253075686,-13.3357861470584,-79.2774350438971
0.55,57.45,-10.776442823129,-6.74883057933841,2014.85164700011,4.9587813522876,66.517336391548,-16.4773171037994,-81.620640030416
0.55,57.5,-10.7353069667109,-6.91934315433947,2016.93921939784,4.96358110289284,66.5676621950496,-19.6009903719717,-83.9482003363856
0.55,57.55,-10.7048894049139,-7.10422575636471,2019.02719212046,4.96837855442441,66.6181011547759,-22.7008048135945,-86.2603019088417
0.55,57.6,-10.6853925716391,-7.304532501442,2021.11556242022,4.97317370296944,66.668651710857,-25.7692215438113,-88.5570295361023
0.55,57.65,-10.6768477328938,-7.52174734090433,2023.2043275554,4.97796654477337,66.7193123069855,-28.7970363634078,-90.8377283893002
0.55,57.7,-10.6790336554535,-7.75783659836795,2025.29348479046,4.98275707623876,66.7700813905482,-31.7733165520475,-93.1001977660165
0.55,57.75,-10.691374802365,-8.01529025625591,2027.38303139614,4.987545293924,66.8209574127569,-34.6854520243108,-95.3396763870046
0.55,57.8,-10.7128187350286,-8.29714435511981,2029.47296464958,4.99233119454211,66.8719388287761,-37.5193911648538,-97.5475670820949
0.55,57.85,-10.7416961680026,-8.60697173175076,2031.56328183441,4.99711477495947,66.9230240978487,-40.2601541744451,-99.709839858917
0.55,57.9,-10.7755737198844,-8.9488207603928,2033.65398024088,5.00189603219456,66.9742116834202,-42.8927360841818,-101.805050350347
0.55,57.95,-10.8111196508281,-9.32707096118518,2035.74505716597,5.00667496341669,67.0255000532594,-45.4035164306228,-103.801922875876
0.55,58,-10.8440168124648,-9.7461592856433,2037.83650991347,5.0114515659447,67.076887679578,-47.7822635550619,-105.656487142444
0.55,58.05,-10.8689726506748,-10.2101105041661,2039.92833579409,5.0162258372457,67.1283730391481,-50.02473179121,-107.308849510469
0.55,58.1,-10.8798876556979,-10.7217789928404,2042.02053212557,5.02099777493374,67.1799546134161,-52.1356736352786,-108.679869946423
0.55,58.15,-10.8702406424127,-11.2816802297317,2044.11309623279,5.02576737676853,67.2316308886164,-54.1318235194612,-109.668390145048
0.55,58.2,-10.8337184453557,-11.8862725090995,2046.20602544783,5.03053464065412,67.2834003558816,-56.0441099015839,-110.150364092038
0.55,58.25,-10.7650510290683,-12.5255874108983,2048.29931711011,5.03529956463755,67.3352615113508,-57.9181575850887,-109.982476889425
0.55,58.3,-10.6609209186489,-13.1803127663192,2050.39296856644,5.04006214690757,67.387212856276,-59.8122501393372,-109.01466643115
0.55,58.35,-10.5207354634753,-13.8190102241568,2052.48697717114,5.04482238579327,67.4392528971263,-61.7924694569698,-107.11763689689
0.55,58.4,-10.3470344173557,-14.3972817714052,2054.58134028613,5.04958027976278,67.4913801456895,-63.9256225113527,-104.229936577038
0.55,58.45,-10.1453857880061,-14.8619605196622,2056.67605528101,5.05433582742188,67.5435931191723,-66.2714233905695,-100.418334521075
0.55,58.5,-9.92377651049811,-15.1628105114353,2058.77111953316,5.05908902751269,67.5958903402979,-68.8757490196843,-95.9221140576258
0.55,58.55,-9.69165760346043,-15.2691791446638,2060.86653042779,5.06383987891231,67.6482703374014,-71.766413577391,-91.1345788691485
0.55,58.6,-9.45888255984977,-15.1819364660291,2062.96228535808,5.06858838063144,67.7007316445236,-74.9520275758612,-86.502737540773
0.55,58.65,-9.23475961683516,-14.9315092318923,2065.0583817252,5.07333453181305,67.7532728015019,-78.4235962631728,-82.3962731100642
0.55,58.7,-9.02735537757051,-14.5638584874916,2067.15481693844,5.078078331731,67.80589235406,-82.1579495150239,-79.0278716769923
0.55,58.75,-8.8430915745551,-14.1249653922651,2069.25158841526,5.0828197797887,67.858588853895,-86.1219766952465,-76.4551454373473
0.55,58.8,-8.68660590489841,-13.6516439393895,2071.34869358138,5.08755887551769,67.9113608587624,-90.276831910104,-74.6311245396033
0.55,58.85,-8.5608126524024,-13.169244706028,2073.44612987086,5.09229561857632,67.9642069325592,-94.5815829757015,-73.4593210606039
0.55,58.9,-8.46709207812364,-12.6932395288951,2075.54389472613,5.09703000874836,68.0171256454052,-98.996062035548,-72.8320754217582
0.55,58.95,-8.40554686120216,-12.2319650111859,2077.64198559814,5.10176204594163,68.0701155737215,-103.482879110866,-72.6507836437741
0.55,59,-8.37527908497814,-11.7891572202627,2079.74039994635,5.1064917301866,68.1231753003079,-108.008679277818,-72.833791729152
0.55,59.05,-8.37465653106698,-11.3658726636805,2081.83913523886,5.11121906163507,68.1763034144177,-112.544779667314,-73.3176186906532
0.55,59.1,-8.4015498411796,-10.9618176110452,2083.93818895244,5.11594404055873,68.2294985118309,-117.067336693518,-74.0551426638645
0.55,59.15,-8.45353178557447,-10.5762258475611,2086.03755857261,5.12066666734783,68.2827591949247,-121.557184525302,-75.0126511623682
0.55,59.2,-8.52803663028323,-10.2084182288952,2088.13724159369,5.12538694250981,68.3360840727432,-125.999464773361,-76.1666041527969
0.55,59.25,-8.622481914658,-9.85813655861954,2090.2372355189,5.13010486666788,68.3894717610639,-130.383142216855,-77.5004309179983
0.55,59.3,-8.73435739654744,-9.52570420882334,2092.33753786036,5.13482044055968,68.4429208824634,-134.70047666061,-79.0014762098078
0.55,59.35,-8.86128703125905,-9.21203809559451,2094.4381461392,5.1395336650359,68.4964300663802,-138.946499172055,-80.6581869300711
0.55,59.4,-9.00107009830436,-8.91852485415759,2096.53905788561,5.14424454105893,68.5499979491763,-143.118523054298,-82.4576948345005
0.55,59.45,-9.1517073800009,-8.64677892119717,2098.64027063886,5.14895306970142,68.6036231741968,-147.215706043362,-84.3840296550776
0.55,59.5,-9.31141796780502,-8.39831850887473,2100.7417819474,5.15365925214501,68.6573043918271,-151.238669751117,-86.4172219910585
0.55,59.55,-9.47865213314018,-8.17421848307922,2102.84358936888,5.15836308967874,68.7110402595489,-155.189174084806,-88.533474043081
0.55,59.6,-9.65210608413147,-7.97481386437955,2104.94569047022,5.16306458369317,68.7648294419942,-159.069836168778,-90.7063809374004
0.55,59.65,-9.83074579521541,-7.79952211042842,2107.04808282768,5.16776373570461,68.8186706109972,-162.8838711824,-92.9089330794943
0.55,59.7,-10.0138501490687,-7.64682337784739,2109.15076402684,5.17246054730017,68.8725624456449,-166.63480763106,-95.1158262870575
0.55,59.75,-10.2010893598592,-7.51439505749418,2111.2537316627,5.17715502019148,68.9265036323252,-170.326069859135,-97.3055483882805
0.55,59.8,-10.3926634775178,-7.39935752137635,2113.35698333975,5.18184715618528,68.980492864774,-173.960167921394,-99.461825592895
0.55,59.85,-10.5895315984512,-7.29856734292089,2115.46051667193,5.18653695718777,69.0345288441203,-177.536831958989,-101.574240029631
0.55,59.9,-10.7937205228537,-7.20889675493175,2117.56432928275,5.19122442520325,69.0886102789289,178.951630688889,-103.638067496485
0.55,59.95,-11.0083750705915,-7.12745729498654,2119.6684188053,5.19590956233282,69.142735885243,175.531949505618,-105.653546126296
0.55,60,-11.2355946086661,-7.05175009774391,2121.7727828823,5.20059237077299,69.1969043866229,172.275159210927,-107.624842108413
0.55,60.05,-11.4652247879315,-6.97974572444102,2123.87741916611,5.20527285281443,69.2511145141854,169.318419723755,-109.558948083044
0.55,60.1,-11.6534163972316,-6.90990854119906,2125.98232531881,5.20995101084057,69.3053650066396,166.724046162159,-111.464675582693
0.55,60.15,-11.7595577300972,-6.84118480180412,2128.0874990122,5.21462684732635,69.359654610322,164.119560242881,-113.351822785315
0.55,60.2,-11.8316344946922,-6.77297234873186,2130.19293792785,5.21930036483687,69.4139820792303,161.109110498577,-115.230534443488
0.55,60.25,-11.9248020065245,-6.70508602665505,2132.29863975715,5.22397156602608,69.4683461750545,157.832510309778,-117.110828168313
0.55,60.3,-12.043791771644,-6.63772848541285,2134.4046022013,5.2286404536355,69.5227456672075,154.513049546792,-119.002236765783
0.55,60.35,-12.1782771518471,-6.57147196498578,2136.51082297137,5.23330703049293,69.5771793328539,151.241597484846,-120.91350292701
0.55,60.4,-12.3204842146215,-6.50725294226477,2138.61729978833,5.23797129951114,69.6316459569364,148.040990269665,-122.852253279633
0.55,60.45,-12.4661680889793,-6.44637751678587,2140.72403038306,5.2426332636866,69.6861443322022,144.91607118955,-124.824568746358
0.55,60.5,-12.613042670397,-6.3905298324089,2142.83101249641,5.24729292609819,69.7406732592265,141.871099499993,-126.834356193001
0.55,60.55,-12.7595504723521,-6.34176676053336,2144.93824387916,5.25195028990598,69.7952315464354,138.915022506767,-128.882418195655
0.55,60.6,-12.903947886967,-6.30246721258247,2147.04572229212,5.2566053583499,69.8498180101271,136.063114983641,-130.965132657082
0.55,60.65,-13.0434122366535,-6.2751824872244,2149.15344550612,5.26125813474855,69.9044314744915,133.336945729796,-133.072736244674
0.55,60.7,-13.1729888396727,-6.26230895006104,2151.26141130202,5.26590862249789,69.9590707716287,130.761941394127,-135.187436266836
0.55,60.75,-13.2844218714765,-6.2654949523827,2153.36961747073,5.27055682507005,70.0137347415658,128.360211920844,-137.282059558167
0.55,60.8,-13.3653664372625,-6.28474739854786,2155.47806181327,5.27520274601208,70.0684222322724,126.13565453571,-139.320707924545
0.55,60.85,-13.4001797808961,-6.31739294047487,2157.58674214073,5.27984638894473,70.1231320996749,124.05095461378,-141.263580703979
0.55,60.9,-13.3738271419645,-6.35740231946673,2159.69565627434,5.2844877575612,70.1778632076697,122.005263924577,-143.077651096619
0.55,60.95,-13.2789116680155,-6.39590841625324,2161.80480204544,5.28912685562598,70.2326144281341,119.833864694082,-144.751711906147
0.55,61,-13.1220192632753,-6.42352109508159,2163.91417729554,5.29376368697363,70.287384640937,117.348234363514,-146.308712582273
0.55,61.05,-12.9235994972184,-6.43389799439677,2166.02377987628,5.29839825550757,70.3421727339509,114.401238613081,-147.805198540844
0.55,61.1,-12.7104555720158,-6.42670060491692,2168.13360764949,5.30303056519889,70.3969776030488,110.929739223928,-149.313422167175
0.55,61.15,-12.5069964771554,-6.40810667298371,2170.24365848719,5.30766062008475,70.4517981521255,106.945851712188,-150.893797571122
0.55,61.2,-12.3314659969804,-6.38868726955381,2172.35393027158,5.31228842426946,70.5066332930945,102.496704422207,-152.571361554013
0.55,61.25,-12.1977426685297,-6.37986337305597,2174.46442089507,5.31691398191889,70.5614819458927,97.6298439892915,-154.324000490114
0.55,61.3,-12.1196442398728,-6.38995632149467,2176.57512826028,5.32153729726354,70.6163430384846,92.3836178695131,-156.081784536477
